source,target,source_institution,target_institution,distance,representation,model,n_target,auc,f1_at_0.5,explanation_tau,explanation_jaccard_top3
ukzn_ISTN101_2021,oulad_DDD_2013B,UKZN,OULAD,D3_other_institution,zscore,gradient_boosting,1303,0.7540390178770121,0.5624309392265193,-0.33333333333333337,0.2
ukzn_ISTN101_2021,oulad_DDD_2013J,UKZN,OULAD,D3_other_institution,zscore,gradient_boosting,1938,0.7456053715569837,0.5989150090415913,-0.5238095238095238,0.0
ukzn_ISTN101_2021,oulad_DDD_2014B,UKZN,OULAD,D3_other_institution,zscore,gradient_boosting,1228,0.7626424655281503,0.5603751465416178,-0.33333333333333337,0.0
ukzn_ISTN101_2021,oulad_DDD_2014J,UKZN,OULAD,D3_other_institution,zscore,gradient_boosting,1803,0.7438885641778816,0.610104126494408,0.04761904761904762,0.2
ukzn_ISTN101_2021,oulad_FFF_2013B,UKZN,OULAD,D3_other_institution,zscore,gradient_boosting,1614,0.7348998807298839,0.6507737348389795,0.04761904761904762,0.5
ukzn_ISTN101_2021,oulad_FFF_2013J,UKZN,OULAD,D3_other_institution,zscore,gradient_boosting,2283,0.7718094183847608,0.6483126110124334,0.04761904761904762,0.2
ukzn_ISTN101_2021,oulad_FFF_2014B,UKZN,OULAD,D3_other_institution,zscore,gradient_boosting,1500,0.778297402419011,0.6075243845796563,-0.23809523809523814,0.2
ukzn_ISTN101_2021,oulad_FFF_2014J,UKZN,OULAD,D3_other_institution,zscore,gradient_boosting,2365,0.7943119017285311,0.6408045977011494,0.23809523809523814,0.5
ukzn_ISTN101_2021,ku_Accountancy_1819,UKZN,KU Leuven,D3_other_institution,zscore,gradient_boosting,756,0.6491525423728814,0.8215120810600156,0.6190476190476191,0.5
ukzn_ISTN101_2021,ku_Globaleconom_1819,UKZN,KU Leuven,D3_other_institution,zscore,gradient_boosting,743,0.5859992638940007,0.7189655172413794,0.33333333333333337,0.2
ukzn_ISTN101_2021,ukzn_ISTN101_2019,UKZN,UKZN,D1_same_module,zscore,gradient_boosting,1056,0.6147942012365377,0.8985355648535565,0.23809523809523814,0.5
ukzn_ISTN101_2021,ukzn_ISTN101_2020,UKZN,UKZN,D1_same_module,zscore,gradient_boosting,978,0.5939346675160915,0.9732283464566929,0.4285714285714286,1.0
ukzn_ISTN101_2021,ukzn_ISTN101_2021,UKZN,UKZN,D0_within_cohort,zscore,gradient_boosting,741,0.795430069766353,0.9516943042537851,1.0,1.0
ukzn_ISTN101_2021,ukzn_ISTN102_2018,UKZN,UKZN,D2_other_module,zscore,gradient_boosting,257,0.6409508247743543,0.8475336322869955,0.7142857142857143,0.5
ukzn_ISTN101_2021,ukzn_ISTN103_2019,UKZN,UKZN,D2_other_module,zscore,gradient_boosting,1113,0.6422980729807298,0.8417754569190601,0.23809523809523814,0.5
ukzn_ISTN101_2021,ukzn_ISTN103_2020,UKZN,UKZN,D2_other_module,zscore,gradient_boosting,1082,0.6718447911514769,0.9438750610053684,0.4285714285714286,1.0
ukzn_ISTN101_2021,ukzn_ISTN211_2019,UKZN,UKZN,D2_other_module,zscore,gradient_boosting,280,0.7320024198427102,0.9648798521256932,-0.04761904761904762,0.5
ukzn_ISTN101_2021,ukzn_ISTN211_2021,UKZN,UKZN,D2_other_module,zscore,gradient_boosting,327,0.7010436432637571,0.9733124018838305,0.04761904761904762,0.2
ukzn_ISTN101_2021,ukzn_ISTN212_2018,UKZN,UKZN,D2_other_module,zscore,gradient_boosting,238,0.6890229615745079,0.8981481481481481,0.4285714285714286,0.5
ukzn_ISTN101_2021,ukzn_ISTN212_2019,UKZN,UKZN,D2_other_module,zscore,gradient_boosting,264,0.7506971256971258,0.9173553719008265,0.33333333333333337,0.5
ukzn_ISTN101_2021,ukzn_ISTN2IP_2018,UKZN,UKZN,D2_other_module,zscore,gradient_boosting,99,0.6875675675675677,0.8554913294797688,0.33333333333333337,0.5
ukzn_ISTN101_2021,ukzn_ISTN2IP_2019,UKZN,UKZN,D2_other_module,zscore,gradient_boosting,116,0.692775974025974,0.8712871287128713,0.4285714285714286,0.5
ukzn_ISTN101_2021,ukzn_ISTN3ND_2018,UKZN,UKZN,D2_other_module,zscore,gradient_boosting,144,0.5934664246823955,0.7532467532467533,0.6190476190476191,0.5
ukzn_ISTN101_2021,ukzn_ISTN3ND_2019,UKZN,UKZN,D2_other_module,zscore,gradient_boosting,223,0.7414931437277805,0.895,0.33333333333333337,0.5
ukzn_ISTN101_2021,ukzn_ISTN3SA_2018,UKZN,UKZN,D2_other_module,zscore,gradient_boosting,141,0.5896396396396397,0.8809523809523809,-0.14285714285714288,0.5
ukzn_ISTN101_2021,ukzn_ISTN3SA_2019,UKZN,UKZN,D2_other_module,zscore,gradient_boosting,195,0.599764705882353,0.9315068493150684,-0.04761904761904762,0.2
ukzn_ISTN102_2018,oulad_BBB_2013B,UKZN,OULAD,D3_other_institution,zscore,gradient_boosting,1767,0.5652803542731355,0.6286619160728424,-0.23809523809523814,0.2
ukzn_ISTN102_2018,oulad_BBB_2013J,UKZN,OULAD,D3_other_institution,zscore,gradient_boosting,2237,0.40851683108064824,0.6445672191528545,0.04761904761904762,0.2
ukzn_ISTN102_2018,oulad_BBB_2014B,UKZN,OULAD,D3_other_institution,zscore,gradient_boosting,1613,0.4502578704034329,0.6202090592334495,-0.33333333333333337,0.0
ukzn_ISTN102_2018,oulad_BBB_2014J,UKZN,OULAD,D3_other_institution,zscore,gradient_boosting,2292,0.7064510233918129,0.6642512077294686,0.33333333333333337,0.5
ukzn_ISTN102_2018,oulad_DDD_2013B,UKZN,OULAD,D3_other_institution,zscore,gradient_boosting,1303,0.7200665133644883,0.612942612942613,-0.33333333333333337,0.2
ukzn_ISTN102_2018,oulad_DDD_2013J,UKZN,OULAD,D3_other_institution,zscore,gradient_boosting,1938,0.7498773604710227,0.6238390092879257,-0.33333333333333337,0.0
ukzn_ISTN102_2018,oulad_DDD_2014B,UKZN,OULAD,D3_other_institution,zscore,gradient_boosting,1228,0.6628322802010196,0.5631067961165048,0.04761904761904762,0.2
ukzn_ISTN102_2018,oulad_DDD_2014J,UKZN,OULAD,D3_other_institution,zscore,gradient_boosting,1803,0.6465046108963023,0.6165945733385765,-0.33333333333333337,0.0
ukzn_ISTN102_2018,oulad_FFF_2013B,UKZN,OULAD,D3_other_institution,zscore,gradient_boosting,1614,0.6946769562758213,0.7006896551724138,0.04761904761904762,0.5
ukzn_ISTN102_2018,oulad_FFF_2013J,UKZN,OULAD,D3_other_institution,zscore,gradient_boosting,2283,0.7132047261042694,0.6881651080296678,-0.04761904761904762,0.5
ukzn_ISTN102_2018,oulad_FFF_2014B,UKZN,OULAD,D3_other_institution,zscore,gradient_boosting,1500,0.7328135279530945,0.6207233626588465,-0.33333333333333337,0.2
ukzn_ISTN102_2018,oulad_FFF_2014J,UKZN,OULAD,D3_other_institution,zscore,gradient_boosting,2365,0.7136517801804284,0.6404261615862681,0.4285714285714286,0.5
ukzn_ISTN102_2018,ku_Accountancy_1819,UKZN,KU Leuven,D3_other_institution,zscore,gradient_boosting,756,0.5224858757062147,0.8042763157894737,0.23809523809523814,0.2
ukzn_ISTN102_2018,ku_Globaleconom_1819,UKZN,KU Leuven,D3_other_institution,zscore,gradient_boosting,743,0.5576812661023187,0.711484593837535,0.04761904761904762,0.2
ukzn_ISTN102_2018,ukzn_ISTN101_2019,UKZN,UKZN,D2_other_module,zscore,gradient_boosting,1056,0.5795678350618269,0.8651315789473685,0.14285714285714288,0.5
ukzn_ISTN102_2018,ukzn_ISTN101_2020,UKZN,UKZN,D2_other_module,zscore,gradient_boosting,978,0.5364117659981108,0.9300275482093664,0.4285714285714286,0.5
ukzn_ISTN102_2018,ukzn_ISTN101_2021,UKZN,UKZN,D2_other_module,zscore,gradient_boosting,741,0.5478765744252471,0.941346850108617,-0.23809523809523814,0.2
ukzn_ISTN102_2018,ukzn_ISTN102_2018,UKZN,UKZN,D0_within_cohort,zscore,gradient_boosting,257,0.5462184873949579,0.7960687960687961,1.0,1.0
ukzn_ISTN102_2018,ukzn_ISTN103_2019,UKZN,UKZN,D2_other_module,zscore,gradient_boosting,1113,0.563210332103321,0.8084397556912826,0.04761904761904762,0.5
ukzn_ISTN102_2018,ukzn_ISTN103_2020,UKZN,UKZN,D2_other_module,zscore,gradient_boosting,1082,0.6113034485859449,0.9090909090909091,0.23809523809523814,0.5
ukzn_ISTN102_2018,ukzn_ISTN211_2019,UKZN,UKZN,D2_other_module,zscore,gradient_boosting,280,0.46934865900383144,0.9328214971209213,-0.6190476190476191,0.2
ukzn_ISTN102_2018,ukzn_ISTN211_2021,UKZN,UKZN,D2_other_module,zscore,gradient_boosting,327,0.5778937381404174,0.9317803660565723,-0.14285714285714288,0.2
ukzn_ISTN102_2018,ukzn_ISTN212_2018,UKZN,UKZN,D2_other_module,zscore,gradient_boosting,238,0.5507849109653233,0.8813559322033898,0.23809523809523814,0.5
ukzn_ISTN102_2018,ukzn_ISTN212_2019,UKZN,UKZN,D2_other_module,zscore,gradient_boosting,264,0.646879021879022,0.8874172185430463,0.04761904761904762,0.5
ukzn_ISTN102_2018,ukzn_ISTN2IP_2018,UKZN,UKZN,D2_other_module,zscore,gradient_boosting,99,0.504054054054054,0.8192771084337349,-0.04761904761904762,0.2
ukzn_ISTN102_2018,ukzn_ISTN2IP_2019,UKZN,UKZN,D2_other_module,zscore,gradient_boosting,116,0.6209415584415584,0.8442211055276382,0.14285714285714288,0.5
ukzn_ISTN102_2018,ukzn_ISTN3ND_2018,UKZN,UKZN,D2_other_module,zscore,gradient_boosting,144,0.41399475700746124,0.7373271889400922,-0.04761904761904762,0.2
ukzn_ISTN102_2018,ukzn_ISTN3ND_2019,UKZN,UKZN,D2_other_module,zscore,gradient_boosting,223,0.6615033011681056,0.870026525198939,-0.14285714285714288,0.2
ukzn_ISTN102_2018,ukzn_ISTN3SA_2018,UKZN,UKZN,D2_other_module,zscore,gradient_boosting,141,0.4885885885885886,0.85,-0.04761904761904762,0.2
ukzn_ISTN102_2018,ukzn_ISTN3SA_2019,UKZN,UKZN,D2_other_module,zscore,gradient_boosting,195,0.5344705882352941,0.9085714285714286,-0.14285714285714288,0.2
ukzn_ISTN103_2019,oulad_BBB_2013B,UKZN,OULAD,D3_other_institution,zscore,gradient_boosting,1767,0.7469874381856421,0.6230407523510971,-0.6190476190476191,0.0
ukzn_ISTN103_2019,oulad_BBB_2013J,UKZN,OULAD,D3_other_institution,zscore,gradient_boosting,2237,0.7757634840817372,0.6470588235294118,-0.33333333333333337,0.2
ukzn_ISTN103_2019,oulad_BBB_2014B,UKZN,OULAD,D3_other_institution,zscore,gradient_boosting,1613,0.787468833543956,0.6202749140893471,-0.33333333333333337,0.2
ukzn_ISTN103_2019,oulad_BBB_2014J,UKZN,OULAD,D3_other_institution,zscore,gradient_boosting,2292,0.7261684484649125,0.6668630338733431,0.04761904761904762,0.2
ukzn_ISTN103_2019,oulad_DDD_2013B,UKZN,OULAD,D3_other_institution,zscore,gradient_boosting,1303,0.6748967682911752,0.5661680092059839,-0.04761904761904762,0.0
ukzn_ISTN103_2019,oulad_DDD_2013J,UKZN,OULAD,D3_other_institution,zscore,gradient_boosting,1938,0.6591458632680742,0.6135155656795748,0.33333333333333337,0.5
ukzn_ISTN103_2019,oulad_DDD_2014B,UKZN,OULAD,D3_other_institution,zscore,gradient_boosting,1228,0.6965027831123475,0.5682520074119827,0.14285714285714288,0.2
ukzn_ISTN103_2019,oulad_DDD_2014J,UKZN,OULAD,D3_other_institution,zscore,gradient_boosting,1803,0.6999938804464026,0.6105508145849495,-0.14285714285714288,0.2
ukzn_ISTN103_2019,oulad_FFF_2013B,UKZN,OULAD,D3_other_institution,zscore,gradient_boosting,1614,0.73670814479638,0.6997193638914874,-0.14285714285714288,0.2
ukzn_ISTN103_2019,oulad_FFF_2013J,UKZN,OULAD,D3_other_institution,zscore,gradient_boosting,2283,0.6567205540949833,0.6463600365519342,-0.33333333333333337,0.2
ukzn_ISTN103_2019,oulad_FFF_2014B,UKZN,OULAD,D3_other_institution,zscore,gradient_boosting,1500,0.654004995626116,0.6129819424109322,-0.23809523809523814,0.2
ukzn_ISTN103_2019,oulad_FFF_2014J,UKZN,OULAD,D3_other_institution,zscore,gradient_boosting,2365,0.8057472080664785,0.6429207479964381,-0.33333333333333337,0.2
ukzn_ISTN103_2019,ku_Accountancy_1819,UKZN,KU Leuven,D3_other_institution,zscore,gradient_boosting,756,0.5980539861895794,0.8022969647251845,0.14285714285714288,0.2
ukzn_ISTN103_2019,ku_Globaleconom_1819,UKZN,KU Leuven,D3_other_institution,zscore,gradient_boosting,743,0.5803938167096062,0.703770197486535,0.04761904761904762,0.2
ukzn_ISTN103_2019,ukzn_ISTN101_2019,UKZN,UKZN,D2_other_module,zscore,gradient_boosting,1056,0.5969691114878342,0.8507042253521127,0.33333333333333337,0.5
ukzn_ISTN103_2019,ukzn_ISTN101_2020,UKZN,UKZN,D2_other_module,zscore,gradient_boosting,978,0.5917159113376244,0.9190396426577331,0.33333333333333337,0.2
ukzn_ISTN103_2019,ukzn_ISTN101_2021,UKZN,UKZN,D2_other_module,zscore,gradient_boosting,741,0.6560846560846562,0.9027882441597589,-0.23809523809523814,0.2
ukzn_ISTN103_2019,ukzn_ISTN102_2018,UKZN,UKZN,D2_other_module,zscore,gradient_boosting,257,0.5779645191409897,0.8205128205128205,-0.04761904761904762,0.5
ukzn_ISTN103_2019,ukzn_ISTN103_2019,UKZN,UKZN,D0_within_cohort,zscore,gradient_boosting,1113,0.6537781877818778,0.8254665203073546,1.0,1.0
ukzn_ISTN103_2019,ukzn_ISTN103_2020,UKZN,UKZN,D1_same_module,zscore,gradient_boosting,1082,0.5543320893844701,0.9230769230769231,-0.5238095238095238,0.0
ukzn_ISTN103_2019,ukzn_ISTN211_2019,UKZN,UKZN,D2_other_module,zscore,gradient_boosting,280,0.6670699737850372,0.9221789883268483,0.23809523809523814,0.5
ukzn_ISTN103_2019,ukzn_ISTN211_2021,UKZN,UKZN,D2_other_module,zscore,gradient_boosting,327,0.8043643263757115,0.9534510433386838,0.5238095238095238,0.5
ukzn_ISTN103_2019,ukzn_ISTN212_2018,UKZN,UKZN,D2_other_module,zscore,gradient_boosting,238,0.7304358013120901,0.8844221105527639,0.23809523809523814,0.5
ukzn_ISTN103_2019,ukzn_ISTN212_2019,UKZN,UKZN,D2_other_module,zscore,gradient_boosting,264,0.6534749034749034,0.8641425389755011,-0.14285714285714288,0.5
ukzn_ISTN103_2019,ukzn_ISTN2IP_2018,UKZN,UKZN,D2_other_module,zscore,gradient_boosting,99,0.7054054054054054,0.802547770700637,0.04761904761904762,0.2
ukzn_ISTN103_2019,ukzn_ISTN2IP_2019,UKZN,UKZN,D2_other_module,zscore,gradient_boosting,116,0.7475649350649352,0.8541666666666666,0.33333333333333337,0.5
ukzn_ISTN103_2019,ukzn_ISTN3ND_2018,UKZN,UKZN,D2_other_module,zscore,gradient_boosting,144,0.6041540633192175,0.7488584474885844,0.7142857142857143,0.5
ukzn_ISTN103_2019,ukzn_ISTN3ND_2019,UKZN,UKZN,D2_other_module,zscore,gradient_boosting,223,0.5777044184865414,0.8142076502732241,-0.23809523809523814,0.2
ukzn_ISTN103_2019,ukzn_ISTN3SA_2018,UKZN,UKZN,D2_other_module,zscore,gradient_boosting,141,0.6527027027027027,0.8583690987124464,0.04761904761904762,0.2
ukzn_ISTN103_2019,ukzn_ISTN3SA_2019,UKZN,UKZN,D2_other_module,zscore,gradient_boosting,195,0.5967058823529412,0.8764705882352941,-0.14285714285714288,0.2
ukzn_ISTN103_2020,oulad_BBB_2013B,UKZN,OULAD,D3_other_institution,zscore,gradient_boosting,1767,0.6594132222009788,0.6248539150759641,-0.04761904761904762,0.2
ukzn_ISTN103_2020,oulad_BBB_2013J,UKZN,OULAD,D3_other_institution,zscore,gradient_boosting,2237,0.5963539331240791,0.6479298881837413,-0.5238095238095238,0.0
ukzn_ISTN103_2020,oulad_BBB_2014B,UKZN,OULAD,D3_other_institution,zscore,gradient_boosting,1613,0.5707350470873531,0.6213675213675214,-0.33333333333333337,0.0
ukzn_ISTN103_2020,oulad_BBB_2014J,UKZN,OULAD,D3_other_institution,zscore,gradient_boosting,2292,0.7112656859161794,0.6660834062408866,-0.04761904761904762,0.5
ukzn_ISTN103_2020,oulad_DDD_2013B,UKZN,OULAD,D3_other_institution,zscore,gradient_boosting,1303,0.7304675716440422,0.5605806811836963,-0.23809523809523814,0.2
ukzn_ISTN103_2020,oulad_DDD_2013J,UKZN,OULAD,D3_other_institution,zscore,gradient_boosting,1938,0.7321095848094492,0.5994194484760522,-0.4285714285714286,0.0
ukzn_ISTN103_2020,oulad_DDD_2014B,UKZN,OULAD,D3_other_institution,zscore,gradient_boosting,1228,0.7351904139409261,0.56,-0.5238095238095238,0.0
ukzn_ISTN103_2020,oulad_DDD_2014J,UKZN,OULAD,D3_other_institution,zscore,gradient_boosting,1803,0.6990597118564477,0.6106399383191982,-0.23809523809523814,0.2
ukzn_ISTN103_2020,oulad_FFF_2013B,UKZN,OULAD,D3_other_institution,zscore,gradient_boosting,1614,0.7467900046724376,0.6480304955527318,0.33333333333333337,0.5
ukzn_ISTN103_2020,oulad_FFF_2013J,UKZN,OULAD,D3_other_institution,zscore,gradient_boosting,2283,0.7618452408406746,0.6458333333333334,0.14285714285714288,0.2
ukzn_ISTN103_2020,oulad_FFF_2014B,UKZN,OULAD,D3_other_institution,zscore,gradient_boosting,1500,0.7753685268325127,0.6058052434456929,-0.14285714285714288,0.2
ukzn_ISTN103_2020,oulad_FFF_2014J,UKZN,OULAD,D3_other_institution,zscore,gradient_boosting,2365,0.7819526461676193,0.6418255343731947,-0.14285714285714288,0.2
ukzn_ISTN103_2020,ku_Accountancy_1819,UKZN,KU Leuven,D3_other_institution,zscore,gradient_boosting,756,0.6169324126386274,0.8184019370460048,0.23809523809523814,0.5
ukzn_ISTN103_2020,ku_Globaleconom_1819,UKZN,KU Leuven,D3_other_institution,zscore,gradient_boosting,743,0.5659919028340081,0.7144120247568524,0.23809523809523814,0.5
ukzn_ISTN103_2020,ukzn_ISTN101_2019,UKZN,UKZN,D2_other_module,zscore,gradient_boosting,1056,0.647056990426805,0.8748651564185544,0.6190476190476191,1.0
ukzn_ISTN103_2020,ukzn_ISTN101_2020,UKZN,UKZN,D2_other_module,zscore,gradient_boosting,978,0.6284352276971069,0.9420682187330807,0.8095238095238096,1.0
ukzn_ISTN103_2020,ukzn_ISTN101_2021,UKZN,UKZN,D2_other_module,zscore,gradient_boosting,741,0.7091820012173996,0.9293517844136926,0.4285714285714286,0.5
ukzn_ISTN103_2020,ukzn_ISTN102_2018,UKZN,UKZN,D2_other_module,zscore,gradient_boosting,257,0.6299019607843138,0.8390022675736961,0.5238095238095238,1.0
ukzn_ISTN103_2020,ukzn_ISTN103_2019,UKZN,UKZN,D1_same_module,zscore,gradient_boosting,1113,0.5915928659286593,0.8333333333333334,0.33333333333333337,1.0
ukzn_ISTN103_2020,ukzn_ISTN103_2020,UKZN,UKZN,D0_within_cohort,zscore,gradient_boosting,1082,0.6552852839350749,0.9375307427447123,1.0,1.0
ukzn_ISTN103_2020,ukzn_ISTN211_2019,UKZN,UKZN,D2_other_module,zscore,gradient_boosting,280,0.6458963500705788,0.9509433962264151,-0.04761904761904762,0.2
ukzn_ISTN103_2020,ukzn_ISTN211_2021,UKZN,UKZN,D2_other_module,zscore,gradient_boosting,327,0.7136622390891841,0.9536,0.5238095238095238,0.5
ukzn_ISTN103_2020,ukzn_ISTN212_2018,UKZN,UKZN,D2_other_module,zscore,gradient_boosting,238,0.6986879100281163,0.8925233644859814,0.23809523809523814,0.5
ukzn_ISTN103_2020,ukzn_ISTN212_2019,UKZN,UKZN,D2_other_module,zscore,gradient_boosting,264,0.7333226083226083,0.8931623931623932,0.7142857142857143,1.0
ukzn_ISTN103_2020,ukzn_ISTN2IP_2018,UKZN,UKZN,D2_other_module,zscore,gradient_boosting,99,0.5810810810810811,0.8352941176470589,0.23809523809523814,0.5
ukzn_ISTN103_2020,ukzn_ISTN2IP_2019,UKZN,UKZN,D2_other_module,zscore,gradient_boosting,116,0.674512987012987,0.8656716417910447,0.04761904761904762,0.5
ukzn_ISTN103_2020,ukzn_ISTN3ND_2018,UKZN,UKZN,D2_other_module,zscore,gradient_boosting,144,0.6011292599314378,0.7577092511013216,0.4285714285714286,1.0
ukzn_ISTN103_2020,ukzn_ISTN3ND_2019,UKZN,UKZN,D2_other_module,zscore,gradient_boosting,223,0.6670898933468765,0.8489583333333334,0.23809523809523814,0.5
ukzn_ISTN103_2020,ukzn_ISTN3SA_2018,UKZN,UKZN,D2_other_module,zscore,gradient_boosting,141,0.6478978978978979,0.8764940239043825,0.33333333333333337,0.5
ukzn_ISTN103_2020,ukzn_ISTN3SA_2019,UKZN,UKZN,D2_other_module,zscore,gradient_boosting,195,0.5878823529411764,0.9070422535211268,0.5238095238095238,0.2
ukzn_ISTN211_2019,oulad_BBB_2013B,UKZN,OULAD,D3_other_institution,zscore,gradient_boosting,1767,0.7297575740351276,0.6165295730513122,-0.04761904761904762,0.2
ukzn_ISTN211_2019,oulad_BBB_2013J,UKZN,OULAD,D3_other_institution,zscore,gradient_boosting,2237,0.718354845941964,0.6394391953672661,0.23809523809523814,0.2
ukzn_ISTN211_2019,oulad_BBB_2014B,UKZN,OULAD,D3_other_institution,zscore,gradient_boosting,1613,0.7270555888480754,0.611541774332472,0.5238095238095238,0.5
ukzn_ISTN211_2019,oulad_BBB_2014J,UKZN,OULAD,D3_other_institution,zscore,gradient_boosting,2292,0.7367179885477582,0.6592505854800936,0.33333333333333337,0.2
ukzn_ISTN211_2019,oulad_DDD_2013B,UKZN,OULAD,D3_other_institution,zscore,gradient_boosting,1303,0.7548846524738521,0.5625347415230684,-0.04761904761904762,0.2
ukzn_ISTN211_2019,oulad_DDD_2013J,UKZN,OULAD,D3_other_institution,zscore,gradient_boosting,1938,0.7738173579257767,0.5932141554177307,0.23809523809523814,0.2
ukzn_ISTN211_2019,oulad_DDD_2014B,UKZN,OULAD,D3_other_institution,zscore,gradient_boosting,1228,0.7015784441886328,0.5479289940828402,0.04761904761904762,0.2
ukzn_ISTN211_2019,oulad_DDD_2014J,UKZN,OULAD,D3_other_institution,zscore,gradient_boosting,1803,0.6883436241744847,0.5978980147917478,-0.33333333333333337,0.2
ukzn_ISTN211_2019,oulad_FFF_2013B,UKZN,OULAD,D3_other_institution,zscore,gradient_boosting,1614,0.7679904215030493,0.6489451476793249,-0.04761904761904762,0.2
ukzn_ISTN211_2019,oulad_FFF_2013J,UKZN,OULAD,D3_other_institution,zscore,gradient_boosting,2283,0.7371757913995357,0.642644431209053,-0.23809523809523814,0.0
ukzn_ISTN211_2019,oulad_FFF_2014B,UKZN,OULAD,D3_other_institution,zscore,gradient_boosting,1500,0.7658011075686266,0.6014051522248244,-0.23809523809523814,0.2
ukzn_ISTN211_2019,oulad_FFF_2014J,UKZN,OULAD,D3_other_institution,zscore,gradient_boosting,2365,0.7742246143516286,0.6364423909904707,-0.23809523809523814,0.0
ukzn_ISTN211_2019,ku_Accountancy_1819,UKZN,KU Leuven,D3_other_institution,zscore,gradient_boosting,756,0.614300062774639,0.8256450351837373,-0.04761904761904762,0.5
ukzn_ISTN211_2019,ku_Globaleconom_1819,UKZN,KU Leuven,D3_other_institution,zscore,gradient_boosting,743,0.5735112256164887,0.7172167707404103,0.04761904761904762,0.5
ukzn_ISTN211_2019,ukzn_ISTN101_2019,UKZN,UKZN,D2_other_module,zscore,gradient_boosting,1056,0.6182626146788991,0.895187165775401,0.04761904761904762,0.5
ukzn_ISTN211_2019,ukzn_ISTN101_2020,UKZN,UKZN,D2_other_module,zscore,gradient_boosting,978,0.6645394433338458,0.9612320764737121,0.23809523809523814,0.5
ukzn_ISTN211_2019,ukzn_ISTN101_2021,UKZN,UKZN,D2_other_module,zscore,gradient_boosting,741,0.6987170482745705,0.9489575844716032,-0.14285714285714288,0.2
ukzn_ISTN211_2019,ukzn_ISTN102_2018,UKZN,UKZN,D2_other_module,zscore,gradient_boosting,257,0.6107609710550888,0.8461538461538461,0.04761904761904762,0.5
ukzn_ISTN211_2019,ukzn_ISTN103_2019,UKZN,UKZN,D2_other_module,zscore,gradient_boosting,1113,0.6169639196391963,0.8390804597701149,0.14285714285714288,0.5
ukzn_ISTN211_2019,ukzn_ISTN103_2020,UKZN,UKZN,D2_other_module,zscore,gradient_boosting,1082,0.6493233217930847,0.9381139489194499,0.33333333333333337,0.5
ukzn_ISTN211_2019,ukzn_ISTN211_2019,UKZN,UKZN,D0_within_cohort,zscore,gradient_boosting,280,0.7381528533978624,0.9473684210526315,1.0,1.0
ukzn_ISTN211_2019,ukzn_ISTN211_2021,UKZN,UKZN,D1_same_module,zscore,gradient_boosting,327,0.7140417457305503,0.966824644549763,0.14285714285714288,0.5
ukzn_ISTN211_2019,ukzn_ISTN212_2018,UKZN,UKZN,D2_other_module,zscore,gradient_boosting,238,0.687968603561387,0.8899297423887588,0.04761904761904762,0.2
ukzn_ISTN211_2019,ukzn_ISTN212_2019,UKZN,UKZN,D2_other_module,zscore,gradient_boosting,264,0.7153582153582154,0.8987341772151899,0.14285714285714288,0.5
ukzn_ISTN211_2019,ukzn_ISTN2IP_2018,UKZN,UKZN,D2_other_module,zscore,gradient_boosting,99,0.6224324324324324,0.8421052631578947,-0.14285714285714288,0.2
ukzn_ISTN211_2019,ukzn_ISTN2IP_2019,UKZN,UKZN,D2_other_module,zscore,gradient_boosting,116,0.6233766233766234,0.8615384615384616,0.23809523809523814,0.2
ukzn_ISTN211_2019,ukzn_ISTN3ND_2018,UKZN,UKZN,D2_other_module,zscore,gradient_boosting,144,0.5129058277878604,0.7555555555555555,-0.04761904761904762,0.2
ukzn_ISTN211_2019,ukzn_ISTN3ND_2019,UKZN,UKZN,D2_other_module,zscore,gradient_boosting,223,0.5358684611477907,0.8838383838383839,-0.23809523809523814,0.2
ukzn_ISTN211_2019,ukzn_ISTN3SA_2018,UKZN,UKZN,D2_other_module,zscore,gradient_boosting,141,0.7695195195195197,0.8870967741935484,0.4285714285714286,0.5
ukzn_ISTN211_2019,ukzn_ISTN3SA_2019,UKZN,UKZN,D2_other_module,zscore,gradient_boosting,195,0.6301176470588234,0.9187675070028011,-0.04761904761904762,0.2
ukzn_ISTN211_2021,oulad_BBB_2013B,UKZN,OULAD,D3_other_institution,zscore,gradient_boosting,1767,0.7103193160502885,0.6252945797329144,0.4285714285714286,0.5
ukzn_ISTN211_2021,oulad_BBB_2013J,UKZN,OULAD,D3_other_institution,zscore,gradient_boosting,2237,0.7266991224136828,0.6443361753958587,0.14285714285714288,0.5
ukzn_ISTN211_2021,oulad_BBB_2014B,UKZN,OULAD,D3_other_institution,zscore,gradient_boosting,1613,0.730080636897979,0.6198275862068966,-0.14285714285714288,0.2
ukzn_ISTN211_2021,oulad_BBB_2014J,UKZN,OULAD,D3_other_institution,zscore,gradient_boosting,2292,0.7738620096247563,0.6674466218192454,0.33333333333333337,0.5
ukzn_ISTN211_2021,oulad_DDD_2013B,UKZN,OULAD,D3_other_institution,zscore,gradient_boosting,1303,0.7781581485053037,0.5640738668158926,-0.04761904761904762,0.2
ukzn_ISTN211_2021,oulad_DDD_2013J,UKZN,OULAD,D3_other_institution,zscore,gradient_boosting,1938,0.8031594770715746,0.601679445052939,-0.5238095238095238,0.0
ukzn_ISTN211_2021,oulad_DDD_2014B,UKZN,OULAD,D3_other_institution,zscore,gradient_boosting,1228,0.7714740043091555,0.5606595995288575,-0.04761904761904762,0.2
