target,institution,source_kind,source,attribute,groups,recall_best,recall_worst,recall_gap,worst_group
oulad_BBB_2013J,OULAD,transferred,ukzn_ISTN3SA_2018,age_band,2,0.13583815028901733,0.08679706601466992,0.049041084274347405,0-35
oulad_BBB_2013J,OULAD,transferred,ukzn_ISTN3SA_2018,highest_education,3,0.11734693877551021,0.08992248062015504,0.027424458155355172,Lower Than A Level
oulad_BBB_2013J,OULAD,transferred,ukzn_ISTN3SA_2019,gender,2,0.26125244618395305,0.17482517482517482,0.08642727135877823,M
oulad_BBB_2013J,OULAD,transferred,ukzn_ISTN3SA_2019,imd_band,10,0.2967032967032967,0.20754716981132076,0.08915612689197594,10-20
oulad_BBB_2013J,OULAD,transferred,ukzn_ISTN3SA_2019,disability,2,0.2878787878787879,0.24588576960309777,0.04199301827569013,N
oulad_BBB_2013J,OULAD,transferred,ukzn_ISTN3SA_2019,age_band,2,0.25794621026894865,0.23410404624277456,0.02384216402617409,35-55
oulad_BBB_2013J,OULAD,transferred,ukzn_ISTN3SA_2019,highest_education,3,0.26666666666666666,0.18095238095238095,0.08571428571428572,HE Qualification
oulad_BBB_2013J,OULAD,transferred,zambia_ICT1110_2020,gender,2,0.2937062937062937,0.2465753424657534,0.047130951240540286,F
oulad_BBB_2013J,OULAD,transferred,zambia_ICT1110_2020,imd_band,10,0.30833333333333335,0.18181818181818182,0.12651515151515152,90-100%
oulad_BBB_2013J,OULAD,transferred,zambia_ICT1110_2020,disability,2,0.2526621490803485,0.25,0.002662149080348508,Y
oulad_BBB_2013J,OULAD,transferred,zambia_ICT1110_2020,age_band,2,0.254278728606357,0.24855491329479767,0.005723815311559299,35-55
oulad_BBB_2013J,OULAD,transferred,zambia_ICT1110_2020,highest_education,3,0.27286821705426356,0.2193877551020408,0.05348046195222275,A Level or Equivalent
oulad_BBB_2013J,OULAD,transferred,zambia_ICT1110_2021,gender,2,0.1898238747553816,0.16083916083916083,0.02898471391622076,M
oulad_BBB_2013J,OULAD,transferred,zambia_ICT1110_2021,imd_band,10,0.25,0.13836477987421383,0.11163522012578617,10-20
oulad_BBB_2013J,OULAD,transferred,zambia_ICT1110_2021,disability,2,0.20454545454545456,0.18393030009680542,0.020615154448649142,N
oulad_BBB_2013J,OULAD,transferred,zambia_ICT1110_2021,age_band,2,0.19437652811735942,0.1676300578034682,0.026746470313891213,35-55
oulad_BBB_2013J,OULAD,transferred,zambia_ICT1110_2021,highest_education,3,0.2,0.17857142857142858,0.021428571428571436,A Level or Equivalent
oulad_BBB_2013J,OULAD,transferred,oviedo_C1112_1415,gender,2,0.42657342657342656,0.3258317025440313,0.10074172402939524,F
oulad_BBB_2013J,OULAD,transferred,oviedo_C1112_1415,imd_band,10,0.41818181818181815,0.24166666666666667,0.17651515151515149,40-50%
oulad_BBB_2013J,OULAD,transferred,oviedo_C1112_1415,disability,2,0.3388189738625363,0.3333333333333333,0.005485640529202973,Y
oulad_BBB_2013J,OULAD,transferred,oviedo_C1112_1415,age_band,2,0.3554913294797688,0.3312958435207824,0.024195485958986407,0-35
oulad_BBB_2013J,OULAD,transferred,oviedo_C1112_1415,highest_education,3,0.38095238095238093,0.3178294573643411,0.06312292358803984,Lower Than A Level
oulad_BBB_2013J,OULAD,transferred,oviedo_C1127_1415,gender,2,0.2876712328767123,0.26573426573426573,0.021936967142446584,M
oulad_BBB_2013J,OULAD,transferred,oviedo_C1127_1415,imd_band,10,0.3125,0.23863636363636365,0.07386363636363635,50-60%
oulad_BBB_2013J,OULAD,transferred,oviedo_C1127_1415,disability,2,0.3484848484848485,0.27686350435624396,0.07162134412860455,N
oulad_BBB_2013J,OULAD,transferred,oviedo_C1127_1415,age_band,2,0.2946210268948655,0.2630057803468208,0.031615246548044706,35-55
oulad_BBB_2013J,OULAD,transferred,oviedo_C1127_1415,highest_education,3,0.29147286821705426,0.23809523809523808,0.05337763012181618,HE Qualification
oulad_BBB_2013J,OULAD,transferred,oviedo_C1200_1415,gender,2,0.2455968688845401,0.13986013986013987,0.10573672902440023,M
oulad_BBB_2013J,OULAD,transferred,oviedo_C1200_1415,imd_band,10,0.2967032967032967,0.175,0.12170329670329672,80-90%
oulad_BBB_2013J,OULAD,transferred,oviedo_C1200_1415,disability,2,0.25757575757575757,0.22942884801548888,0.02814690956026869,N
oulad_BBB_2013J,OULAD,transferred,oviedo_C1200_1415,age_band,2,0.24449877750611246,0.20520231213872833,0.039296465367384126,35-55
oulad_BBB_2013J,OULAD,transferred,oviedo_C1200_1415,highest_education,3,0.23875968992248062,0.21904761904761905,0.01971207087486157,HE Qualification
oulad_BBB_2013J,OULAD,transferred,oviedo_C1303_1415,gender,2,0.45454545454545453,0.3473581213307241,0.10718733321473045,F
oulad_BBB_2013J,OULAD,transferred,oviedo_C1303_1415,imd_band,10,0.44654088050314467,0.275,0.17154088050314464,40-50%
oulad_BBB_2013J,OULAD,transferred,oviedo_C1303_1415,disability,2,0.3697967086156825,0.2878787878787879,0.08191792073689458,Y
oulad_BBB_2013J,OULAD,transferred,oviedo_C1303_1415,age_band,2,0.363080684596577,0.3554913294797688,0.007589355116808194,35-55
oulad_BBB_2013J,OULAD,transferred,oviedo_C1303_1415,highest_education,3,0.37142857142857144,0.3494897959183674,0.021938775510204067,A Level or Equivalent
oulad_BBB_2013J,OULAD,transferred,oviedo_C174_1415,gender,2,0.2937062937062937,0.21135029354207435,0.08235600016421935,F
oulad_BBB_2013J,OULAD,transferred,oviedo_C174_1415,imd_band,10,0.3090909090909091,0.16560509554140126,0.14348581354950782,20-30%
oulad_BBB_2013J,OULAD,transferred,oviedo_C174_1415,disability,2,0.2727272727272727,0.2149080348499516,0.0578192378773211,N
oulad_BBB_2013J,OULAD,transferred,oviedo_C174_1415,age_band,2,0.29190751445086704,0.19193154034229828,0.09997597410856876,0-35
oulad_BBB_2013J,OULAD,transferred,oviedo_C174_1415,highest_education,3,0.3238095238095238,0.2066326530612245,0.11717687074829933,A Level or Equivalent
oulad_BBB_2013J,OULAD,transferred,oviedo_C190_1415,gender,2,0.14383561643835616,0.06293706293706294,0.08089855350129321,M
oulad_BBB_2013J,OULAD,transferred,oviedo_C190_1415,imd_band,10,0.21666666666666667,0.07547169811320754,0.14119496855345914,10-20
oulad_BBB_2013J,OULAD,transferred,oviedo_C190_1415,disability,2,0.1590909090909091,0.13068731848983542,0.02840359060107367,N
oulad_BBB_2013J,OULAD,transferred,oviedo_C190_1415,age_band,2,0.1356968215158924,0.13005780346820808,0.005639018047684324,35-55
oulad_BBB_2013J,OULAD,transferred,oviedo_C190_1415,highest_education,3,0.13798449612403102,0.12380952380952381,0.014174972314507206,HE Qualification
oulad_BBB_2013J,OULAD,transferred,oviedo_C1978_1415,gender,2,0.0812133072407045,0.013986013986013986,0.06722729325469051,M
oulad_BBB_2013J,OULAD,transferred,oviedo_C1978_1415,imd_band,10,0.10975609756097561,0.041666666666666664,0.06808943089430894,40-50%
oulad_BBB_2013J,OULAD,transferred,oviedo_C1978_1415,disability,2,0.07575757575757576,0.07260406582768635,0.0031535099298894143,N
oulad_BBB_2013J,OULAD,transferred,oviedo_C1978_1415,age_band,2,0.0838150289017341,0.06845965770171149,0.015355371200022616,0-35
oulad_BBB_2013J,OULAD,transferred,oviedo_C1978_1415,highest_education,3,0.08418367346938775,0.06666666666666667,0.017517006802721086,Lower Than A Level
oulad_BBB_2013J,OULAD,transferred,oviedo_C2011_1415,gender,2,0.2573385518590998,0.23776223776223776,0.019576314096862057,M
oulad_BBB_2013J,OULAD,transferred,oviedo_C2011_1415,imd_band,10,0.35833333333333334,0.14634146341463414,0.2119918699186992,70-80%
oulad_BBB_2013J,OULAD,transferred,oviedo_C2011_1415,disability,2,0.30303030303030304,0.24878993223620524,0.0542403707940978,N
oulad_BBB_2013J,OULAD,transferred,oviedo_C2011_1415,age_band,2,0.2701711491442543,0.21965317919075145,0.05051796995350283,35-55
oulad_BBB_2013J,OULAD,transferred,oviedo_C2011_1415,highest_education,3,0.2653061224489796,0.18095238095238095,0.08435374149659866,HE Qualification
oulad_BBB_2013J,OULAD,transferred,oviedo_C2024_1415,gender,2,0.3006993006993007,0.27299412915851273,0.027705171540787943,F
oulad_BBB_2013J,OULAD,transferred,oviedo_C2024_1415,imd_band,10,0.3184713375796178,0.21705426356589147,0.10141707401372635,30-40%
oulad_BBB_2013J,OULAD,transferred,oviedo_C2024_1415,disability,2,0.3333333333333333,0.2691190706679574,0.06421426266537589,N
oulad_BBB_2013J,OULAD,transferred,oviedo_C2024_1415,age_band,2,0.2775061124694376,0.2745664739884393,0.002939638480998319,35-55
oulad_BBB_2013J,OULAD,transferred,oviedo_C2024_1415,highest_education,3,0.2930232558139535,0.24761904761904763,0.04540420819490587,HE Qualification
oulad_BBB_2013J,OULAD,transferred,oviedo_C2150_1415,gender,2,0.23776908023483365,0.22377622377622378,0.01399285645860987,M
oulad_BBB_2013J,OULAD,transferred,oviedo_C2150_1415,imd_band,10,0.275,0.16363636363636364,0.11136363636363639,90-100%
oulad_BBB_2013J,OULAD,transferred,oviedo_C2150_1415,disability,2,0.2878787878787879,0.22942884801548888,0.05844993986329902,N
oulad_BBB_2013J,OULAD,transferred,oviedo_C2150_1415,age_band,2,0.2555012224938875,0.1907514450867052,0.06474977740718232,35-55
oulad_BBB_2013J,OULAD,transferred,oviedo_C2150_1415,highest_education,3,0.2527131782945736,0.19047619047619047,0.06223698781838316,HE Qualification
oulad_BBB_2013J,OULAD,transferred,oviedo_C2271_1415,gender,2,0.46853146853146854,0.3561643835616438,0.11236708496982473,F
oulad_BBB_2013J,OULAD,transferred,oviedo_C2271_1415,imd_band,10,0.44654088050314467,0.26666666666666666,0.179874213836478,40-50%
oulad_BBB_2013J,OULAD,transferred,oviedo_C2271_1415,disability,2,0.3736689254598258,0.3409090909090909,0.03275983455073489,Y
oulad_BBB_2013J,OULAD,transferred,oviedo_C2271_1415,age_band,2,0.3872832369942196,0.363080684596577,0.02420255239764263,0-35
oulad_BBB_2013J,OULAD,transferred,oviedo_C2271_1415,highest_education,3,0.3904761904761905,0.3647959183673469,0.02568027210884355,A Level or Equivalent
oulad_BBB_2013J,OULAD,transferred,oviedo_C2335_1415,gender,2,0.2318982387475538,0.14685314685314685,0.08504509189440695,M
oulad_BBB_2013J,OULAD,transferred,oviedo_C2335_1415,imd_band,10,0.3,0.1375,0.16249999999999998,80-90%
oulad_BBB_2013J,OULAD,transferred,oviedo_C2335_1415,disability,2,0.22555663117134558,0.1893939393939394,0.03616269177740619,Y
oulad_BBB_2013J,OULAD,transferred,oviedo_C2335_1415,age_band,2,0.22832369942196531,0.2176039119804401,0.010719787441525214,0-35
oulad_BBB_2013J,OULAD,transferred,oviedo_C2335_1415,highest_education,3,0.22945736434108527,0.21173469387755103,0.017722670463534235,A Level or Equivalent
oulad_BBB_2013J,OULAD,transferred,oviedo_C2406_1415,gender,2,0.44755244755244755,0.34148727984344424,0.10606516770900332,F
oulad_BBB_2013J,OULAD,transferred,oviedo_C2406_1415,imd_band,10,0.41818181818181815,0.26666666666666666,0.1515151515151515,40-50%
oulad_BBB_2013J,OULAD,transferred,oviedo_C2406_1415,disability,2,0.3591481122942885,0.3181818181818182,0.040966294112470325,Y
oulad_BBB_2013J,OULAD,transferred,oviedo_C2406_1415,age_band,2,0.37283236994219654,0.3471882640586797,0.025644105883516843,0-35
oulad_BBB_2013J,OULAD,transferred,oviedo_C2406_1415,highest_education,3,0.3904761904761905,0.34183673469387754,0.048639455782312935,A Level or Equivalent
oulad_BBB_2013J,OULAD,transferred,oviedo_C2468_1415,gender,2,0.46853146853146854,0.35812133072407043,0.11041013780739811,F
oulad_BBB_2013J,OULAD,transferred,oviedo_C2468_1415,imd_band,10,0.4727272727272727,0.30833333333333335,0.16439393939393937,40-50%
oulad_BBB_2013J,OULAD,transferred,oviedo_C2468_1415,disability,2,0.3727008712487899,0.36363636363636365,0.009064507612426276,Y
oulad_BBB_2013J,OULAD,transferred,oviedo_C2468_1415,age_band,2,0.3815028901734104,0.36797066014669927,0.013532230026711112,0-35
oulad_BBB_2013J,OULAD,transferred,oviedo_C2468_1415,highest_education,3,0.3904761904761905,0.36989795918367346,0.020578231292517013,A Level or Equivalent
oulad_BBB_2013J,OULAD,transferred,oviedo_C2607_1415,gender,2,0.1908023483365949,0.14685314685314685,0.04394920148344805,M
oulad_BBB_2013J,OULAD,transferred,oviedo_C2607_1415,imd_band,10,0.21019108280254778,0.14545454545454545,0.06473653734800233,90-100%
oulad_BBB_2013J,OULAD,transferred,oviedo_C2607_1415,disability,2,0.1893939393939394,0.18489835430784124,0.004495585086098153,N
oulad_BBB_2013J,OULAD,transferred,oviedo_C2607_1415,age_band,2,0.19315403422982885,0.16473988439306358,0.028414149836765268,35-55
oulad_BBB_2013J,OULAD,transferred,oviedo_C2607_1415,highest_education,3,0.22857142857142856,0.17674418604651163,0.05182724252491694,Lower Than A Level
oulad_BBB_2013J,OULAD,transferred,oviedo_C3022_1415,gender,2,0.22211350293542073,0.17482517482517482,0.047288328110245914,M
oulad_BBB_2013J,OULAD,transferred,oviedo_C3022_1415,imd_band,10,0.25274725274725274,0.17346938775510204,0.0792778649921507,0-10%
oulad_BBB_2013J,OULAD,transferred,oviedo_C3022_1415,disability,2,0.30303030303030304,0.20522749273959343,0.09780281029070961,N
oulad_BBB_2013J,OULAD,transferred,oviedo_C3022_1415,age_band,2,0.21882640586797067,0.21098265895953758,0.007843746908433091,35-55
oulad_BBB_2013J,OULAD,transferred,oviedo_C3022_1415,highest_education,3,0.22635658914728682,0.14285714285714285,0.08349944629014397,HE Qualification
oulad_BBB_2013J,OULAD,transferred,oviedo_C3029_1415,gender,2,0.2622309197651663,0.2097902097902098,0.052440709974956534,M
oulad_BBB_2013J,OULAD,transferred,oviedo_C3029_1415,imd_band,10,0.3010204081632653,0.18181818181818182,0.11920222634508348,90-100%
oulad_BBB_2013J,OULAD,transferred,oviedo_C3029_1415,disability,2,0.26040658276863504,0.2196969696969697,0.040709613071665346,Y
oulad_BBB_2013J,OULAD,transferred,oviedo_C3029_1415,age_band,2,0.2762836185819071,0.20809248554913296,0.06819113303277413,35-55
oulad_BBB_2013J,OULAD,transferred,oviedo_C3029_1415,highest_education,3,0.28837209302325584,0.20153061224489796,0.08684148077835788,A Level or Equivalent
oulad_BBB_2013J,OULAD,transferred,oviedo_C4189_1415,gender,2,0.1506849315068493,0.1258741258741259,0.02481080563272342,M
oulad_BBB_2013J,OULAD,transferred,oviedo_C4189_1415,imd_band,10,0.2,0.08917197452229299,0.11082802547770702,20-30%
oulad_BBB_2013J,OULAD,transferred,oviedo_C4189_1415,disability,2,0.17424242424242425,0.1442400774443369,0.03000234679808736,N
oulad_BBB_2013J,OULAD,transferred,oviedo_C4189_1415,age_band,2,0.1907514450867052,0.1295843520782396,0.061167093008465595,0-35
oulad_BBB_2013J,OULAD,transferred,oviedo_C4189_1415,highest_education,3,0.1619047619047619,0.14418604651162792,0.017718715393133994,Lower Than A Level
oulad_BBB_2013J,OULAD,transferred,oviedo_C4213_1415,gender,2,0.2534246575342466,0.2097902097902098,0.0436344477440368,M
oulad_BBB_2013J,OULAD,transferred,oviedo_C4213_1415,imd_band,10,0.2916666666666667,0.1761006289308176,0.11556603773584909,10-20
oulad_BBB_2013J,OULAD,transferred,oviedo_C4213_1415,disability,2,0.2878787878787879,0.24298160696999033,0.044897180908797574,N
oulad_BBB_2013J,OULAD,transferred,oviedo_C4213_1415,age_band,2,0.2616136919315403,0.21676300578034682,0.0448506861511935,35-55
oulad_BBB_2013J,OULAD,transferred,oviedo_C4213_1415,highest_education,3,0.2589147286821705,0.22704081632653061,0.03187391235563991,A Level or Equivalent
oulad_BBB_2013J,OULAD,transferred,oviedo_C836_1415,gender,2,0.34965034965034963,0.3219178082191781,0.027732541431171542,F
oulad_BBB_2013J,OULAD,transferred,oviedo_C836_1415,imd_band,10,0.41818181818181815,0.2727272727272727,0.14545454545454545,50-60%
oulad_BBB_2013J,OULAD,transferred,oviedo_C836_1415,disability,2,0.3291384317521781,0.29545454545454547,0.03368388629763264,Y
oulad_BBB_2013J,OULAD,transferred,oviedo_C836_1415,age_band,2,0.33496332518337407,0.30346820809248554,0.031495117090888536,35-55
oulad_BBB_2013J,OULAD,transferred,oviedo_C836_1415,highest_education,3,0.3333333333333333,0.3086734693877551,0.02465986394557823,A Level or Equivalent
oulad_BBB_2014B,OULAD,local,oulad_BBB_2014B,gender,2,0.3894736842105263,0.3615676359039191,0.0279060483066072,F
oulad_BBB_2014B,OULAD,local,oulad_BBB_2014B,imd_band,10,0.46808510638297873,0.2857142857142857,0.18237082066869303,70-80%
oulad_BBB_2014B,OULAD,local,oulad_BBB_2014B,disability,2,0.37452229299363055,0.2871287128712871,0.08739358012234344,Y
oulad_BBB_2014B,OULAD,local,oulad_BBB_2014B,age_band,2,0.38461538461538464,0.31451612903225806,0.07009925558312657,35-55
oulad_BBB_2014B,OULAD,local,oulad_BBB_2014B,highest_education,3,0.4050632911392405,0.3333333333333333,0.07172995780590719,A Level or Equivalent
oulad_BBB_2014B,OULAD,transferred,ku_Accountancy_1819,gender,2,0.13527180783817952,0.07368421052631578,0.06158759731186374,M
oulad_BBB_2014B,OULAD,transferred,ku_Accountancy_1819,imd_band,10,0.21428571428571427,0.0967741935483871,0.11751152073732718,50-60%
oulad_BBB_2014B,OULAD,transferred,ku_Accountancy_1819,disability,2,0.12871287128712872,0.1286624203821656,5.045090496311189e-05,N
oulad_BBB_2014B,OULAD,transferred,ku_Accountancy_1819,age_band,2,0.14112903225806453,0.12401883830455258,0.017110193953511946,0-35
oulad_BBB_2014B,OULAD,transferred,ku_Accountancy_1819,highest_education,3,0.17721518987341772,0.10805084745762712,0.0691643424157906,Lower Than A Level
oulad_BBB_2014B,OULAD,transferred,ku_Globaleconom_1819,gender,2,0.3473684210526316,0.31605562579013907,0.03131279526249253,F
oulad_BBB_2014B,OULAD,transferred,ku_Globaleconom_1819,imd_band,10,0.3829787234042553,0.25555555555555554,0.12742316784869978,30-40%
oulad_BBB_2014B,OULAD,transferred,ku_Globaleconom_1819,disability,2,0.32101910828025476,0.3069306930693069,0.014088415210947836,Y
oulad_BBB_2014B,OULAD,transferred,ku_Globaleconom_1819,age_band,2,0.3281004709576138,0.29838709677419356,0.029713374183420238,35-55
oulad_BBB_2014B,OULAD,transferred,ku_Globaleconom_1819,highest_education,3,0.4177215189873418,0.2698412698412698,0.14788024914607195,A Level or Equivalent
oulad_BBB_2014B,OULAD,transferred,ku_Accountancy_1920,gender,2,0.10493046776232617,0.06315789473684211,0.04177257302548407,M
oulad_BBB_2014B,OULAD,transferred,ku_Accountancy_1920,imd_band,10,0.1484375,0.046153846153846156,0.10228365384615384,60-70%
oulad_BBB_2014B,OULAD,transferred,ku_Accountancy_1920,disability,2,0.12871287128712872,0.09681528662420383,0.03189758466292489,N
oulad_BBB_2014B,OULAD,transferred,ku_Accountancy_1920,age_band,2,0.11290322580645161,0.09576138147566719,0.017141844330784417,0-35
oulad_BBB_2014B,OULAD,transferred,ku_Accountancy_1920,highest_education,3,0.12380952380952381,0.0847457627118644,0.03906376109765941,Lower Than A Level
oulad_BBB_2014B,OULAD,transferred,ku_Globaleconom_1920,gender,2,0.20733249051833122,0.17894736842105263,0.028385122097278587,M
oulad_BBB_2014B,OULAD,transferred,ku_Globaleconom_1920,imd_band,10,0.2894736842105263,0.18461538461538463,0.1048582995951417,60-70%
oulad_BBB_2014B,OULAD,transferred,ku_Globaleconom_1920,disability,2,0.24752475247524752,0.19872611464968154,0.04879863782556598,N
oulad_BBB_2014B,OULAD,transferred,ku_Globaleconom_1920,age_band,2,0.20565149136577707,0.1975806451612903,0.008070846204486753,35-55
oulad_BBB_2014B,OULAD,transferred,ku_Globaleconom_1920,highest_education,3,0.23809523809523808,0.08860759493670886,0.14948764315852922,HE Qualification
oulad_BBB_2014B,OULAD,transferred,ku_Accountancy_2021,gender,2,0.16434892541087232,0.12631578947368421,0.0380331359371881,M
oulad_BBB_2014B,OULAD,transferred,ku_Accountancy_2021,imd_band,10,0.24285714285714285,0.12142857142857143,0.12142857142857143,10-20
oulad_BBB_2014B,OULAD,transferred,ku_Accountancy_2021,disability,2,0.16831683168316833,0.1592356687898089,0.009081162893359418,N
oulad_BBB_2014B,OULAD,transferred,ku_Accountancy_2021,age_band,2,0.1814516129032258,0.152276295133438,0.029175317769787823,0-35
oulad_BBB_2014B,OULAD,transferred,ku_Accountancy_2021,highest_education,3,0.16825396825396827,0.1518987341772152,0.016355234076753072,HE Qualification
oulad_BBB_2014B,OULAD,transferred,ku_Globaleconom_2021,gender,2,0.35789473684210527,0.33122629582806573,0.026668441014039534,F
oulad_BBB_2014B,OULAD,transferred,ku_Globaleconom_2021,imd_band,10,0.44680851063829785,0.2714285714285714,0.17537993920972644,70-80%
oulad_BBB_2014B,OULAD,transferred,ku_Globaleconom_2021,disability,2,0.33885350318471336,0.297029702970297,0.04182380021441634,Y
oulad_BBB_2014B,OULAD,transferred,ku_Globaleconom_2021,age_band,2,0.3548387096774194,0.32653061224489793,0.02830809743252144,0-35
oulad_BBB_2014B,OULAD,transferred,ku_Globaleconom_2021,highest_education,3,0.45569620253164556,0.27936507936507937,0.17633112316656618,A Level or Equivalent
oulad_BBB_2014B,OULAD,transferred,ukzn_ISTN101_2019,gender,2,0.37894736842105264,0.36030341340075855,0.01864395502029409,F
oulad_BBB_2014B,OULAD,transferred,ukzn_ISTN101_2019,imd_band,10,0.44680851063829785,0.2571428571428571,0.18966565349544073,70-80%
oulad_BBB_2014B,OULAD,transferred,ukzn_ISTN101_2019,disability,2,0.37070063694267513,0.297029702970297,0.07367093397237812,Y
oulad_BBB_2014B,OULAD,transferred,ukzn_ISTN101_2019,age_band,2,0.37990580847723704,0.3185483870967742,0.06135742138046285,35-55
oulad_BBB_2014B,OULAD,transferred,ukzn_ISTN101_2019,highest_education,3,0.4430379746835443,0.3238095238095238,0.11922845087402045,A Level or Equivalent
oulad_BBB_2014B,OULAD,transferred,ukzn_ISTN101_2020,gender,2,0.2,0.19848293299620734,0.0015170670037926715,F
oulad_BBB_2014B,OULAD,transferred,ukzn_ISTN101_2020,imd_band,10,0.2571428571428571,0.10526315789473684,0.15187969924812028,90-100%
oulad_BBB_2014B,OULAD,transferred,ukzn_ISTN101_2020,disability,2,0.25742574257425743,0.1910828025477707,0.06634294002648672,N
oulad_BBB_2014B,OULAD,transferred,ukzn_ISTN101_2020,age_band,2,0.2056451612903226,0.1946624803767661,0.010982680913556503,0-35
oulad_BBB_2014B,OULAD,transferred,ukzn_ISTN101_2020,highest_education,3,0.23174603174603176,0.11392405063291139,0.11782198111312037,HE Qualification
oulad_BBB_2014B,OULAD,transferred,ukzn_ISTN101_2021,gender,2,0.23767383059418457,0.18947368421052632,0.04820014638365824,M
oulad_BBB_2014B,OULAD,transferred,ukzn_ISTN101_2021,imd_band,10,0.3191489361702128,0.1935483870967742,0.1256005490734386,50-60%
oulad_BBB_2014B,OULAD,transferred,ukzn_ISTN101_2021,disability,2,0.23694267515923567,0.19801980198019803,0.03892287317903764,Y
oulad_BBB_2014B,OULAD,transferred,ukzn_ISTN101_2021,age_band,2,0.23390894819466249,0.22983870967741934,0.004070238517243141,35-55
oulad_BBB_2014B,OULAD,transferred,ukzn_ISTN101_2021,highest_education,3,0.27848101265822783,0.22033898305084745,0.05814202960738038,Lower Than A Level
oulad_BBB_2014B,OULAD,transferred,ukzn_ISTN102_2018,gender,2,0.3473684210526316,0.324905183312263,0.022463237740368625,F
oulad_BBB_2014B,OULAD,transferred,ukzn_ISTN102_2018,imd_band,10,0.4307692307692308,0.25,0.1807692307692308,40-50%
oulad_BBB_2014B,OULAD,transferred,ukzn_ISTN102_2018,disability,2,0.33503184713375794,0.26732673267326734,0.0677051144604906,Y
oulad_BBB_2014B,OULAD,transferred,ukzn_ISTN102_2018,age_band,2,0.3359497645211931,0.3064516129032258,0.02949815161796726,35-55
oulad_BBB_2014B,OULAD,transferred,ukzn_ISTN102_2018,highest_education,3,0.35443037974683544,0.3220338983050847,0.032396481441750724,Lower Than A Level
oulad_BBB_2014B,OULAD,transferred,ukzn_ISTN103_2019,gender,2,0.28421052631578947,0.27054361567635904,0.01366691063943043,F
oulad_BBB_2014B,OULAD,transferred,ukzn_ISTN103_2019,imd_band,10,0.3617021276595745,0.21428571428571427,0.14741641337386022,70-80%
oulad_BBB_2014B,OULAD,transferred,ukzn_ISTN103_2019,disability,2,0.27388535031847133,0.25742574257425743,0.0164596077442139,Y
oulad_BBB_2014B,OULAD,transferred,ukzn_ISTN103_2019,age_band,2,0.29838709677419356,0.2621664050235479,0.036220691750645684,0-35
oulad_BBB_2014B,OULAD,transferred,ukzn_ISTN103_2019,highest_education,3,0.2817796610169492,0.20253164556962025,0.07924801544732893,HE Qualification
oulad_BBB_2014B,OULAD,transferred,ukzn_ISTN103_2020,gender,2,0.32869785082174463,0.28421052631578947,0.04448732450595516,M
oulad_BBB_2014B,OULAD,transferred,ukzn_ISTN103_2020,imd_band,10,0.40425531914893614,0.21428571428571427,0.18996960486322187,70-80%
oulad_BBB_2014B,OULAD,transferred,ukzn_ISTN103_2020,disability,2,0.32673267326732675,0.3235668789808917,0.003165794286435042,N
oulad_BBB_2014B,OULAD,transferred,ukzn_ISTN103_2020,age_band,2,0.34222919937205654,0.2782258064516129,0.06400339292044366,35-55
oulad_BBB_2014B,OULAD,transferred,ukzn_ISTN103_2020,highest_education,3,0.33650793650793653,0.3093220338983051,0.02718590260963144,Lower Than A Level
oulad_BBB_2014B,OULAD,transferred,ukzn_ISTN211_2019,gender,2,0.2,0.1934260429835651,0.0065739570164349,F
oulad_BBB_2014B,OULAD,transferred,ukzn_ISTN211_2019,imd_band,10,0.27419354838709675,0.14444444444444443,0.12974910394265232,30-40%
oulad_BBB_2014B,OULAD,transferred,ukzn_ISTN211_2019,disability,2,0.19872611464968154,0.15841584158415842,0.04031027306552312,Y
oulad_BBB_2014B,OULAD,transferred,ukzn_ISTN211_2019,age_band,2,0.21774193548387097,0.18524332810047095,0.03249860738340002,0-35
oulad_BBB_2014B,OULAD,transferred,ukzn_ISTN211_2019,highest_education,3,0.21587301587301588,0.12658227848101267,0.08929073739200322,HE Qualification
oulad_BBB_2014B,OULAD,transferred,ukzn_ISTN211_2021,gender,2,0.3473684210526316,0.3324905183312263,0.014877902721405323,F
oulad_BBB_2014B,OULAD,transferred,ukzn_ISTN211_2021,imd_band,10,0.4153846153846154,0.21052631578947367,0.20485829959514174,90-100%
oulad_BBB_2014B,OULAD,transferred,ukzn_ISTN211_2021,disability,2,0.3375796178343949,0.3069306930693069,0.03064892476508796,Y
oulad_BBB_2014B,OULAD,transferred,ukzn_ISTN211_2021,age_band,2,0.3532182103610675,0.28225806451612906,0.07096014584493843,35-55
oulad_BBB_2014B,OULAD,transferred,ukzn_ISTN211_2021,highest_education,3,0.3495762711864407,0.2911392405063291,0.05843703068011158,HE Qualification
oulad_BBB_2014B,OULAD,transferred,ukzn_ISTN212_2018,gender,2,0.3173198482932996,0.29473684210526313,0.022583006188036492,M
oulad_BBB_2014B,OULAD,transferred,ukzn_ISTN212_2018,imd_band,10,0.39473684210526316,0.2553191489361702,0.13941769316909297,80-90%
oulad_BBB_2014B,OULAD,transferred,ukzn_ISTN212_2018,disability,2,0.31683168316831684,0.3146496815286624,0.0021820016396544295,N
oulad_BBB_2014B,OULAD,transferred,ukzn_ISTN212_2018,age_band,2,0.315541601255887,0.31048387096774194,0.005057730288145046,35-55
oulad_BBB_2014B,OULAD,transferred,ukzn_ISTN212_2018,highest_education,3,0.4430379746835443,0.2634920634920635,0.17954591119148078,A Level or Equivalent
