regime,level,group,students,students_shown,coverage,mean_cross_tau,mean_cross_jaccard_top3,no_gate_cross_tau,lift
global,1.0,UKZN,2421,77,0.03180503923998348,0.7024118738404453,0.7464935064935064,0.5601926714482993,0.14221920239214603
global,1.0,Zambia,40,2,0.05,0.6761904761904762,0.6699999999999999,0.5833333333333334,0.09285714285714286
global,1.0,ALL,11875,1104,0.09296842105263158,0.8234817115251898,0.8490398550724639,0.6413160558196395,0.18216565570555032
cohort_calibrated,1.0,KU Leuven,1314,1314,1.0,0.5697034998271973,0.5884322678843227,0.5697034998271973,0.0
cohort_calibrated,1.0,OULAD,6829,6829,1.0,0.6966705001503481,0.757408112461561,0.6966705001503481,0.0
cohort_calibrated,1.0,Oviedo,1271,1271,1.0,0.5742841287560094,0.6387726199842644,0.5742841287560094,0.0
cohort_calibrated,1.0,UKZN,2421,2421,1.0,0.5601926714482993,0.6313672036348617,0.5601926714482993,0.0
cohort_calibrated,1.0,Zambia,40,40,1.0,0.5833333333333334,0.6585,0.5833333333333334,0.0
cohort_calibrated,1.0,ALL,11875,11875,1.0,0.6413160558196395,0.6999831578947368,0.6413160558196395,0.0
cohort_calibrated,0.95,KU Leuven,1314,1251,0.952054794520548,0.5759223129133482,0.5911111111111111,0.5697034998271973,0.0062188130861509094
cohort_calibrated,0.95,OULAD,6829,6490,0.9503587640943038,0.7086242570988335,0.7670785824345147,0.6966705001503481,0.011953756948485328
cohort_calibrated,0.95,Oviedo,1271,1218,0.9583005507474429,0.5822295914850204,0.6439244663382594,0.5742841287560094,0.007945462729010977
cohort_calibrated,0.95,UKZN,2421,2307,0.952912019826518,0.5672168681054138,0.635543996532293,0.5601926714482993,0.007024196657114512
cohort_calibrated,0.95,Zambia,40,39,0.975,0.5892551892551893,0.6615384615384615,0.5833333333333334,0.005921855921855901
cohort_calibrated,0.95,ALL,11875,11305,0.952,0.651053175723567,0.7071313578062804,0.6413160558196395,0.00973711990392756
cohort_calibrated,0.9,KU Leuven,1314,1185,0.9018264840182648,0.5809536976739542,0.5922194092827004,0.5697034998271973,0.01125019784675696
cohort_calibrated,0.9,OULAD,6829,6148,0.9002782252159907,0.7179167828484679,0.7747299934938191,0.6966705001503481,0.02124628269811979
cohort_calibrated,0.9,Oviedo,1271,1155,0.9087332808811959,0.5905081469814055,0.6512034632034632,0.5742841287560094,0.016224018225396097
cohort_calibrated,0.9,UKZN,2421,2187,0.9033457249070632,0.574057865941668,0.6400365797896662,0.5601926714482993,0.013865194493368649
cohort_calibrated,0.9,Zambia,40,37,0.925,0.5912483912483912,0.6594594594594594,0.5833333333333334,0.007915057915057866
cohort_calibrated,0.9,ALL,11875,10712,0.9020631578947368,0.6592195823142417,0.7133233756534727,0.6413160558196395,0.01790352649460225
cohort_calibrated,0.85,KU Leuven,1314,1119,0.8515981735159818,0.5860479724444302,0.595656836461126,0.5697034998271973,0.01634447261723293
cohort_calibrated,0.85,OULAD,6829,5807,0.8503441206618831,0.7255332234495314,0.7805510590666437,0.6966705001503481,0.02886272329918327
cohort_calibrated,0.85,Oviedo,1271,1089,0.8568056648308419,0.5942891342483232,0.6539393939393939,0.5742841287560094,0.020005005492313765
cohort_calibrated,0.85,UKZN,2421,2065,0.8529533250722842,0.5804977853773439,0.6446295399515739,0.5601926714482993,0.02030511392904455
