source,target,target_institution,distance,representation,rule,f1_fail,f1_fail_baseline,alert_rate,recall,precision,calibration_in_large
ukzn_ISTN212_2019,oulad_DDD_2013B,OULAD,D3_other_institution,raw,source_rate,0.414,0.7566793893129771,0.15886415963161934,0.2610340479192938,1.0,-0.4448448118088191
ukzn_ISTN212_2019,oulad_DDD_2013B,OULAD,D3_other_institution,percentile,fixed_0.5,0.23903508771929824,0.7566793893129771,0.09132770529547199,0.13745271122320302,0.9159663865546218,-0.46298278801682796
ukzn_ISTN212_2019,oulad_DDD_2013B,OULAD,D3_other_institution,percentile,source_rate,0.358,0.7566793893129771,0.15886415963161934,0.2257250945775536,0.8647342995169082,-0.46298278801682796
ukzn_ISTN212_2019,oulad_DDD_2013J,OULAD,D3_other_institution,raw,fixed_0.5,0.505685618729097,0.7279291106005907,0.19917440660474717,0.3408476104598738,0.9792746113989638,-0.3733906167869643
ukzn_ISTN212_2019,oulad_DDD_2013J,OULAD,D3_other_institution,raw,source_rate,0.42766407904022585,0.7279291106005907,0.15892672858617132,0.2732191163210099,0.9837662337662337,-0.3733906167869643
ukzn_ISTN212_2019,oulad_DDD_2013J,OULAD,D3_other_institution,percentile,fixed_0.5,0.06330196749358426,0.7279291106005907,0.030959752321981424,0.033363390441839495,0.6166666666666667,-0.48006964739121305
ukzn_ISTN212_2019,oulad_DDD_2013J,OULAD,D3_other_institution,percentile,source_rate,0.31898376852505295,0.7279291106005907,0.15892672858617132,0.2037871956717764,0.7337662337662337,-0.48006964739121305
ukzn_ISTN212_2019,oulad_DDD_2014B,OULAD,D3_other_institution,raw,fixed_0.5,0.5153010858835143,0.7577137076378352,0.21498371335504887,0.3484646194926569,0.9886363636363636,-0.39924811852150766
ukzn_ISTN212_2019,oulad_DDD_2014B,OULAD,D3_other_institution,raw,source_rate,0.4110169491525424,0.7577137076378352,0.15879478827361562,0.2590120160213618,0.9948717948717949,-0.39924811852150766
ukzn_ISTN212_2019,oulad_DDD_2014B,OULAD,D3_other_institution,percentile,fixed_0.5,0.04903225806451613,0.7577137076378352,0.021172638436482084,0.025367156208277702,0.7307692307692307,-0.5264044735161769
ukzn_ISTN212_2019,oulad_DDD_2014B,OULAD,D3_other_institution,percentile,source_rate,0.3283898305084746,0.7577137076378352,0.15879478827361562,0.20694259012016022,0.7948717948717948,-0.5264044735161769
ukzn_ISTN212_2019,oulad_DDD_2014J,OULAD,D3_other_institution,raw,fixed_0.5,0.5230547550432276,0.718550106609808,0.20909595119245702,0.3590504451038576,0.9628647214854111,-0.3489659837738511
ukzn_ISTN212_2019,oulad_DDD_2014J,OULAD,D3_other_institution,raw,source_rate,0.42989214175654855,0.718550106609808,0.15917914586799778,0.27596439169139464,0.9721254355400697,-0.3489659837738511
ukzn_ISTN212_2019,oulad_DDD_2014J,OULAD,D3_other_institution,percentile,fixed_0.5,0.05628517823639775,0.718550106609808,0.03050471436494731,0.02967359050445104,0.5454545454545454,-0.4712918004677972
ukzn_ISTN212_2019,oulad_DDD_2014J,OULAD,D3_other_institution,percentile,source_rate,0.3266563944530046,0.718550106609808,0.15917914586799778,0.20969337289812068,0.7386759581881533,-0.4712918004677972
ukzn_ISTN212_2019,oulad_EEE_2013J,OULAD,D3_other_institution,raw,fixed_0.5,0.5908372827804107,0.5926421404682275,0.1806083650190114,0.4221218961625282,0.9842105263157894,-0.23345831905294756
ukzn_ISTN212_2019,oulad_EEE_2013J,OULAD,D3_other_institution,raw,source_rate,0.5442622950819672,0.5926421404682275,0.15874524714828897,0.3747178329571106,0.9940119760479041,-0.23345831905294756
ukzn_ISTN212_2019,oulad_EEE_2013J,OULAD,D3_other_institution,percentile,fixed_0.5,0.08213552361396304,0.5926421404682275,0.04182509505703422,0.045146726862302484,0.45454545454545453,-0.3230075407014107
ukzn_ISTN212_2019,oulad_EEE_2013J,OULAD,D3_other_institution,percentile,source_rate,0.2721311475409836,0.5926421404682275,0.15874524714828897,0.1873589164785553,0.49700598802395207,-0.3230075407014107
ukzn_ISTN212_2019,oulad_EEE_2014B,OULAD,D3_other_institution,raw,fixed_0.5,0.5738396624472574,0.6537342386032978,0.19740634005763688,0.4035608308605341,0.9927007299270073,-0.2910973472182038
ukzn_ISTN212_2019,oulad_EEE_2014B,OULAD,D3_other_institution,raw,source_rate,0.49217002237136465,0.6537342386032978,0.1585014409221902,0.3264094955489614,1.0,-0.2910973472182038
ukzn_ISTN212_2019,oulad_EEE_2014B,OULAD,D3_other_institution,percentile,fixed_0.5,0.08287292817679558,0.6537342386032978,0.03602305475504323,0.04451038575667656,0.6,-0.3936339826055246
ukzn_ISTN212_2019,oulad_EEE_2014B,OULAD,D3_other_institution,percentile,source_rate,0.3087248322147651,0.6537342386032978,0.1585014409221902,0.20474777448071216,0.6272727272727273,-0.3936339826055246
ukzn_ISTN212_2019,oulad_EEE_2014J,OULAD,D3_other_institution,raw,fixed_0.5,0.6120218579234973,0.5957446808510638,0.1919191919191919,0.4444444444444444,0.9824561403508771,-0.2322579202994875
ukzn_ISTN212_2019,oulad_EEE_2014J,OULAD,D3_other_institution,raw,source_rate,0.5396825396825397,0.5957446808510638,0.1590909090909091,0.37103174603174605,0.9894179894179894,-0.2322579202994875
ukzn_ISTN212_2019,oulad_EEE_2014J,OULAD,D3_other_institution,percentile,fixed_0.5,0.34375,0.5957446808510638,0.11447811447811448,0.21825396825396826,0.8088235294117647,-0.27122378050590074
ukzn_ISTN212_2019,oulad_EEE_2014J,OULAD,D3_other_institution,percentile,source_rate,0.38672438672438675,0.5957446808510638,0.1590909090909091,0.26587301587301587,0.708994708994709,-0.27122378050590074
ukzn_ISTN212_2019,oulad_FFF_2013B,OULAD,D3_other_institution,raw,fixed_0.5,0.45244690674053556,0.6802943581357318,0.15551425030978935,0.29447115384615385,0.9760956175298805,-0.3656021327501249
ukzn_ISTN212_2019,oulad_FFF_2013B,OULAD,D3_other_institution,raw,source_rate,0.4573002754820937,0.6802943581357318,0.15923172242874845,0.29927884615384615,0.9688715953307393,-0.3656021327501249
ukzn_ISTN212_2019,oulad_FFF_2013B,OULAD,D3_other_institution,percentile,fixed_0.5,0.2784552845528455,0.6802943581357318,0.09417596034696406,0.16466346153846154,0.9013157894736842,-0.3655970843674737
ukzn_ISTN212_2019,oulad_FFF_2013B,OULAD,D3_other_institution,percentile,source_rate,0.3838383838383838,0.6802943581357318,0.15923172242874845,0.2512019230769231,0.8132295719844358,-0.3655970843674737
ukzn_ISTN212_2019,oulad_FFF_2013J,OULAD,D3_other_institution,raw,fixed_0.5,0.5317073170731708,0.6845289541918754,0.1979851073149365,0.367003367003367,0.9646017699115044,-0.3253111438125643
ukzn_ISTN212_2019,oulad_FFF_2013J,OULAD,D3_other_institution,raw,source_rate,0.45390070921985815,0.6845289541918754,0.1590013140604468,0.2962962962962963,0.9696969696969697,-0.3253111438125643
ukzn_ISTN212_2019,oulad_FFF_2013J,OULAD,D3_other_institution,percentile,fixed_0.5,0.04827031375703942,0.6845289541918754,0.024091108190976786,0.025252525252525252,0.5454545454545454,-0.4316071646626457
ukzn_ISTN212_2019,oulad_FFF_2013J,OULAD,D3_other_institution,percentile,source_rate,0.3107672469374597,0.6845289541918754,0.1590013140604468,0.20286195286195285,0.6639118457300276,-0.4316071646626457
ukzn_ISTN212_2019,oulad_FFF_2014B,OULAD,D3_other_institution,raw,fixed_0.5,0.5155172413793103,0.7212276214833758,0.20933333333333334,0.3534278959810875,0.9522292993630573,-0.3604274119579702
ukzn_ISTN212_2019,oulad_FFF_2014B,OULAD,D3_other_institution,raw,source_rate,0.4294930875576037,0.7212276214833758,0.15933333333333333,0.27541371158392436,0.9748953974895398,-0.3604274119579702
ukzn_ISTN212_2019,oulad_FFF_2014B,OULAD,D3_other_institution,percentile,fixed_0.5,0.06935123042505593,0.7212276214833758,0.032,0.03664302600472813,0.6458333333333334,-0.4725462222343393
ukzn_ISTN212_2019,oulad_FFF_2014B,OULAD,D3_other_institution,percentile,source_rate,0.32995391705069127,0.7212276214833758,0.15933333333333333,0.2115839243498818,0.7489539748953975,-0.4725462222343393
ukzn_ISTN212_2019,oulad_FFF_2014J,OULAD,D3_other_institution,raw,fixed_0.5,0.6006674082313682,0.6908386382507611,0.23255813953488372,0.4326923076923077,0.9818181818181818,-0.2996812140645293
ukzn_ISTN212_2019,oulad_FFF_2014J,OULAD,D3_other_institution,raw,source_rate,0.458128078817734,0.6908386382507611,0.15898520084566597,0.2980769230769231,0.9893617021276596,-0.2996812140645293
ukzn_ISTN212_2019,oulad_FFF_2014J,OULAD,D3_other_institution,percentile,fixed_0.5,0.028037383177570093,0.6908386382507611,0.01522198731501057,0.014423076923076924,0.5,-0.4460844189294144
ukzn_ISTN212_2019,oulad_FFF_2014J,OULAD,D3_other_institution,percentile,source_rate,0.3263546798029557,0.6908386382507611,0.15898520084566597,0.21233974358974358,0.7047872340425532,-0.4460844189294144
ukzn_ISTN212_2019,ku_Accountancy_1819,KU Leuven,D3_other_institution,raw,fixed_0.5,0.3626943005181347,0.45901639344262296,0.2154255319148936,0.3125,0.43209876543209874,-0.04226397445300645
ukzn_ISTN212_2019,ku_Accountancy_1819,KU Leuven,D3_other_institution,raw,source_rate,0.3081395348837209,0.45901639344262296,0.1595744680851064,0.23660714285714285,0.44166666666666665,-0.04226397445300645
ukzn_ISTN212_2019,ku_Accountancy_1819,KU Leuven,D3_other_institution,percentile,fixed_0.5,0.11152416356877323,0.45901639344262296,0.0598404255319149,0.06696428571428571,0.3333333333333333,-0.19737319364630312
ukzn_ISTN212_2019,ku_Accountancy_1819,KU Leuven,D3_other_institution,percentile,source_rate,0.25,0.45901639344262296,0.1595744680851064,0.19196428571428573,0.35833333333333334,-0.19737319364630312
ukzn_ISTN212_2019,ku_Globaleconom_1819,KU Leuven,D3_other_institution,raw,fixed_0.5,0.4037735849056604,0.6086142322097378,0.2759084791386272,0.3292307692307692,0.5219512195121951,-0.1495860668848264
ukzn_ISTN212_2019,ku_Globaleconom_1819,KU Leuven,D3_other_institution,raw,source_rate,0.25733634311512416,0.6086142322097378,0.15881561238223418,0.1753846153846154,0.4830508474576271,-0.1495860668848264
ukzn_ISTN212_2019,ku_Globaleconom_1819,KU Leuven,D3_other_institution,percentile,fixed_0.5,0.14673913043478262,0.6086142322097378,0.05787348586810229,0.08307692307692308,0.627906976744186,-0.3305358454021218
ukzn_ISTN212_2019,ku_Globaleconom_1819,KU Leuven,D3_other_institution,percentile,source_rate,0.27539503386004516,0.6086142322097378,0.15881561238223418,0.18769230769230769,0.5169491525423728,-0.3305358454021218
ukzn_ISTN212_2019,ku_Accountancy_1920,KU Leuven,D3_other_institution,raw,fixed_0.5,0.4423963133640553,0.4822389666307858,0.2978723404255319,0.42857142857142855,0.45714285714285713,-0.01902759201345977
ukzn_ISTN212_2019,ku_Accountancy_1920,KU Leuven,D3_other_institution,raw,source_rate,0.3392857142857143,0.4822389666307858,0.15886524822695036,0.2544642857142857,0.5089285714285714,-0.01902759201345977
ukzn_ISTN212_2019,ku_Accountancy_1920,KU Leuven,D3_other_institution,percentile,fixed_0.5,0.15384615384615385,0.4822389666307858,0.05106382978723404,0.08928571428571429,0.5555555555555556,-0.209103055501882
ukzn_ISTN212_2019,ku_Accountancy_1920,KU Leuven,D3_other_institution,percentile,source_rate,0.31547619047619047,0.4822389666307858,0.15886524822695036,0.23660714285714285,0.4732142857142857,-0.209103055501882
ukzn_ISTN212_2019,ku_Globaleconom_1920,KU Leuven,D3_other_institution,raw,fixed_0.5,0.3055555555555556,0.3938679245283019,0.1776798825256975,0.2634730538922156,0.36363636363636365,-0.017736972063278872
ukzn_ISTN212_2019,ku_Globaleconom_1920,KU Leuven,D3_other_institution,raw,source_rate,0.2909090909090909,0.3938679245283019,0.15859030837004406,0.23952095808383234,0.37037037037037035,-0.017736972063278872
ukzn_ISTN212_2019,ku_Globaleconom_1920,KU Leuven,D3_other_institution,percentile,fixed_0.5,0.09278350515463918,0.3938679245283019,0.039647577092511016,0.05389221556886228,0.3333333333333333,-0.16248633759064537
ukzn_ISTN212_2019,ku_Globaleconom_1920,KU Leuven,D3_other_institution,percentile,source_rate,0.22545454545454546,0.3938679245283019,0.15859030837004406,0.18562874251497005,0.28703703703703703,-0.16248633759064537
ukzn_ISTN212_2019,ku_Accountancy_2021,KU Leuven,D3_other_institution,raw,fixed_0.5,0.0912863070539419,0.46006389776357826,0.034578146611341634,0.05092592592592592,0.44,-0.21553582494602075
ukzn_ISTN212_2019,ku_Accountancy_2021,KU Leuven,D3_other_institution,raw,source_rate,0.22356495468277945,0.46006389776357826,0.1590594744121715,0.1712962962962963,0.3217391304347826,-0.21553582494602075
ukzn_ISTN212_2019,ku_Accountancy_2021,KU Leuven,D3_other_institution,percentile,fixed_0.5,0.12549019607843137,0.46006389776357826,0.05394190871369295,0.07407407407407407,0.41025641025641024,-0.1894732914380889
ukzn_ISTN212_2019,ku_Accountancy_2021,KU Leuven,D3_other_institution,percentile,source_rate,0.26586102719033233,0.46006389776357826,0.1590594744121715,0.2037037037037037,0.3826086956521739,-0.1894732914380889
ukzn_ISTN212_2019,ku_Globaleconom_2021,KU Leuven,D3_other_institution,raw,fixed_0.5,0.22448979591836735,0.6546184738955823,0.09850746268656717,0.13496932515337423,0.6666666666666666,-0.3047152211977773
ukzn_ISTN212_2019,ku_Globaleconom_2021,KU Leuven,D3_other_institution,raw,source_rate,0.3425925925925926,0.6546184738955823,0.1582089552238806,0.22699386503067484,0.6981132075471698,-0.3047152211977773
ukzn_ISTN212_2019,ku_Globaleconom_2021,KU Leuven,D3_other_institution,percentile,fixed_0.5,0.11299435028248588,0.6546184738955823,0.041791044776119404,0.06134969325153374,0.7142857142857143,-0.38579609957561034
ukzn_ISTN212_2019,ku_Globaleconom_2021,KU Leuven,D3_other_institution,percentile,source_rate,0.2962962962962963,0.6546184738955823,0.1582089552238806,0.19631901840490798,0.6037735849056604,-0.38579609957561034
ukzn_ISTN212_2019,ukzn_ISTN101_2019,UKZN,D2_other_module,raw,fixed_0.5,0.09954751131221719,0.2967741935483871,0.035037878787878785,0.059782608695652176,0.2972972972972973,-0.1015405755597991
ukzn_ISTN212_2019,ukzn_ISTN101_2019,UKZN,D2_other_module,raw,source_rate,0.26704545454545453,0.2967741935483871,0.1590909090909091,0.2554347826086957,0.27976190476190477,-0.1015405755597991
ukzn_ISTN212_2019,ukzn_ISTN101_2019,UKZN,D2_other_module,percentile,fixed_0.5,0.18181818181818182,0.2967741935483871,0.10700757575757576,0.14673913043478262,0.23893805309734514,-0.02143449633811964
ukzn_ISTN212_2019,ukzn_ISTN101_2019,UKZN,D2_other_module,percentile,source_rate,0.21022727272727273,0.2967741935483871,0.1590909090909091,0.20108695652173914,0.22023809523809523,-0.02143449633811964
ukzn_ISTN212_2019,ukzn_ISTN101_2020,UKZN,D2_other_module,raw,fixed_0.5,0.14444444444444443,0.09542356377799414,0.13394683026584867,0.2653061224489796,0.09923664122137404,0.11702799190699048
ukzn_ISTN212_2019,ukzn_ISTN101_2020,UKZN,D2_other_module,raw,source_rate,0.12682926829268293,0.09542356377799414,0.15950920245398773,0.2653061224489796,0.08333333333333333,0.11702799190699048
ukzn_ISTN212_2019,ukzn_ISTN101_2020,UKZN,D2_other_module,percentile,fixed_0.5,0.08791208791208792,0.09542356377799414,0.1359918200408998,0.16326530612244897,0.06015037593984962,0.13874235181425743
ukzn_ISTN212_2019,ukzn_ISTN101_2020,UKZN,D2_other_module,percentile,source_rate,0.1073170731707317,0.09542356377799414,0.15950920245398773,0.22448979591836735,0.07051282051282051,0.13874235181425743
ukzn_ISTN212_2019,ukzn_ISTN101_2021,UKZN,D2_other_module,raw,fixed_0.5,0.20967741935483872,0.15671641791044774,0.08232118758434548,0.20634920634920634,0.21311475409836064,0.021926468667212554
ukzn_ISTN212_2019,ukzn_ISTN101_2021,UKZN,D2_other_module,raw,source_rate,0.287292817679558,0.15671641791044774,0.1592442645074224,0.4126984126984127,0.22033898305084745,0.021926468667212554
ukzn_ISTN212_2019,ukzn_ISTN101_2021,UKZN,D2_other_module,percentile,fixed_0.5,0.3333333333333333,0.15671641791044774,0.14979757085020243,0.4603174603174603,0.26126126126126126,0.10906487854666366
ukzn_ISTN212_2019,ukzn_ISTN101_2021,UKZN,D2_other_module,percentile,source_rate,0.32044198895027626,0.15671641791044774,0.1592442645074224,0.4603174603174603,0.2457627118644068,0.10906487854666366
ukzn_ISTN212_2019,ukzn_ISTN102_2018,UKZN,D2_other_module,raw,fixed_0.5,0.33043478260869563,0.4184615384615385,0.1828793774319066,0.27941176470588236,0.40425531914893614,-0.014022634540585
ukzn_ISTN212_2019,ukzn_ISTN102_2018,UKZN,D2_other_module,raw,source_rate,0.3302752293577982,0.4184615384615385,0.15953307392996108,0.2647058823529412,0.43902439024390244,-0.014022634540585
ukzn_ISTN212_2019,ukzn_ISTN102_2018,UKZN,D2_other_module,percentile,fixed_0.5,0.19148936170212766,0.4184615384615385,0.10116731517509728,0.1323529411764706,0.34615384615384615,-0.10750110732655527
ukzn_ISTN212_2019,ukzn_ISTN102_2018,UKZN,D2_other_module,percentile,source_rate,0.22018348623853212,0.4184615384615385,0.15953307392996108,0.17647058823529413,0.2926829268292683,-0.10750110732655527
ukzn_ISTN212_2019,ukzn_ISTN103_2019,UKZN,D2_other_module,raw,fixed_0.5,0.23348017621145375,0.4246284501061571,0.13836477987421383,0.17666666666666667,0.34415584415584416,-0.057018730036767135
ukzn_ISTN212_2019,ukzn_ISTN103_2019,UKZN,D2_other_module,raw,source_rate,0.259958071278826,0.4246284501061571,0.15902964959568733,0.20666666666666667,0.3502824858757062,-0.057018730036767135
ukzn_ISTN212_2019,ukzn_ISTN103_2019,UKZN,D2_other_module,percentile,fixed_0.5,0.12535612535612536,0.4246284501061571,0.04582210242587601,0.07333333333333333,0.43137254901960786,-0.17346819585268225
ukzn_ISTN212_2019,ukzn_ISTN103_2019,UKZN,D2_other_module,percentile,source_rate,0.259958071278826,0.4246284501061571,0.15902964959568733,0.20666666666666667,0.3502824858757062,-0.17346819585268225
ukzn_ISTN212_2019,ukzn_ISTN103_2020,UKZN,D2_other_module,raw,fixed_0.5,0.2753246753246753,0.19214703425229743,0.24953789279112754,0.4608695652173913,0.1962962962962963,0.20167914051629993
ukzn_ISTN212_2019,ukzn_ISTN103_2020,UKZN,D2_other_module,raw,source_rate,0.24390243902439024,0.19214703425229743,0.1589648798521257,0.30434782608695654,0.20348837209302326,0.20167914051629993
ukzn_ISTN212_2019,ukzn_ISTN103_2020,UKZN,D2_other_module,percentile,fixed_0.5,0.21224489795918366,0.19214703425229743,0.12014787430683918,0.22608695652173913,0.2,0.0713451915846036
ukzn_ISTN212_2019,ukzn_ISTN103_2020,UKZN,D2_other_module,percentile,source_rate,0.2229965156794425,0.19214703425229743,0.1589648798521257,0.2782608695652174,0.18604651162790697,0.0713451915846036
ukzn_ISTN212_2019,ukzn_ISTN211_2019,UKZN,D2_other_module,raw,fixed_0.5,0.14285714285714285,0.12709030100334448,0.03214285714285714,0.10526315789473684,0.2222222222222222,-0.01336632931836887
ukzn_ISTN212_2019,ukzn_ISTN211_2019,UKZN,D2_other_module,raw,source_rate,0.21875,0.12709030100334448,0.16071428571428573,0.3684210526315789,0.15555555555555556,-0.01336632931836887
ukzn_ISTN212_2019,ukzn_ISTN211_2019,UKZN,D2_other_module,percentile,fixed_0.5,0.26229508196721313,0.12709030100334448,0.15,0.42105263157894735,0.19047619047619047,0.1269233763339584
ukzn_ISTN212_2019,ukzn_ISTN211_2019,UKZN,D2_other_module,percentile,source_rate,0.25,0.12709030100334448,0.16071428571428573,0.42105263157894735,0.17777777777777778,0.1269233763339584
ukzn_ISTN212_2019,ukzn_ISTN211_2021,UKZN,D2_other_module,raw,fixed_0.5,0.15,0.09883720930232558,0.43730886850152906,0.7058823529411765,0.08391608391608392,0.3837585782450007
ukzn_ISTN212_2019,ukzn_ISTN211_2021,UKZN,D2_other_module,raw,source_rate,0.17391304347826086,0.09883720930232558,0.15902140672782875,0.35294117647058826,0.11538461538461539,0.3837585782450007
ukzn_ISTN212_2019,ukzn_ISTN211_2021,UKZN,D2_other_module,percentile,fixed_0.5,0.11428571428571428,0.09883720930232558,0.05504587155963303,0.11764705882352941,0.1111111111111111,0.08785546466645176
ukzn_ISTN212_2019,ukzn_ISTN211_2021,UKZN,D2_other_module,percentile,source_rate,0.11594202898550725,0.09883720930232558,0.15902140672782875,0.23529411764705882,0.07692307692307693,0.08785546466645176
ukzn_ISTN212_2019,ukzn_ISTN212_2018,UKZN,D1_same_module,raw,fixed_0.5,0.3950617283950617,0.3120567375886525,0.15546218487394958,0.36363636363636365,0.43243243243243246,0.025990539798729007
ukzn_ISTN212_2019,ukzn_ISTN212_2018,UKZN,D1_same_module,raw,source_rate,0.4146341463414634,0.3120567375886525,0.15966386554621848,0.38636363636363635,0.4473684210526316,0.025990539798729007
ukzn_ISTN212_2019,ukzn_ISTN212_2018,UKZN,D1_same_module,percentile,fixed_0.5,0.26229508196721313,0.3120567375886525,0.07142857142857142,0.18181818181818182,0.47058823529411764,-0.05166804375815556
ukzn_ISTN212_2019,ukzn_ISTN212_2018,UKZN,D1_same_module,percentile,source_rate,0.3902439024390244,0.3120567375886525,0.15966386554621848,0.36363636363636365,0.42105263157894735,-0.05166804375815556
ukzn_ISTN212_2019,ukzn_ISTN2IP_2018,UKZN,D2_other_module,raw,fixed_0.5,0.21621621621621623,0.40322580645161293,0.12121212121212122,0.16,0.3333333333333333,-0.06620218432376457
ukzn_ISTN212_2019,ukzn_ISTN2IP_2018,UKZN,D2_other_module,raw,source_rate,0.1951219512195122,0.40322580645161293,0.16161616161616163,0.16,0.25,-0.06620218432376457
ukzn_ISTN212_2019,ukzn_ISTN2IP_2018,UKZN,D2_other_module,percentile,fixed_0.5,0.05555555555555555,0.40322580645161293,0.1111111111111111,0.04,0.09090909090909091,-0.08026963897875233
ukzn_ISTN212_2019,ukzn_ISTN2IP_2018,UKZN,D2_other_module,percentile,source_rate,0.1951219512195122,0.40322580645161293,0.16161616161616163,0.16,0.25,-0.08026963897875233
ukzn_ISTN212_2019,ukzn_ISTN2IP_2019,UKZN,D2_other_module,raw,fixed_0.5,0.23529411764705882,0.3888888888888889,0.05172413793103448,0.14285714285714285,0.6666666666666666,-0.1680418556412222
ukzn_ISTN212_2019,ukzn_ISTN2IP_2019,UKZN,D2_other_module,raw,source_rate,0.391304347826087,0.3888888888888889,0.15517241379310345,0.32142857142857145,0.5,-0.1680418556412222
ukzn_ISTN212_2019,ukzn_ISTN2IP_2019,UKZN,D2_other_module,percentile,fixed_0.5,0.2727272727272727,0.3888888888888889,0.13793103448275862,0.21428571428571427,0.375,-0.06692575512872057
ukzn_ISTN212_2019,ukzn_ISTN2IP_2019,UKZN,D2_other_module,percentile,source_rate,0.30434782608695654,0.3888888888888889,0.15517241379310345,0.25,0.3888888888888889,-0.06692575512872057
ukzn_ISTN212_2019,ukzn_ISTN3ND_2018,UKZN,D2_other_module,raw,fixed_0.5,0.3516483516483517,0.5671641791044776,0.2361111111111111,0.2807017543859649,0.47058823529411764,-0.11864086882690833
ukzn_ISTN212_2019,ukzn_ISTN3ND_2018,UKZN,D2_other_module,raw,source_rate,0.275,0.5671641791044776,0.1597222222222222,0.19298245614035087,0.4782608695652174,-0.11864086882690833
ukzn_ISTN212_2019,ukzn_ISTN3ND_2018,UKZN,D2_other_module,percentile,fixed_0.5,0.11267605633802817,0.5671641791044776,0.09722222222222222,0.07017543859649122,0.2857142857142857,-0.24385414234453523
ukzn_ISTN212_2019,ukzn_ISTN3ND_2018,UKZN,D2_other_module,percentile,source_rate,0.225,0.5671641791044776,0.1597222222222222,0.15789473684210525,0.391304347826087,-0.24385414234453523
ukzn_ISTN212_2019,ukzn_ISTN3ND_2019,UKZN,D2_other_module,raw,fixed_0.5,0.3047619047619048,0.32958801498127344,0.273542600896861,0.36363636363636365,0.26229508196721313,0.18760078303171926
ukzn_ISTN212_2019,ukzn_ISTN3ND_2019,UKZN,D2_other_module,raw,source_rate,0.3291139240506329,0.32958801498127344,0.15695067264573992,0.29545454545454547,0.37142857142857144,0.18760078303171926
ukzn_ISTN212_2019,ukzn_ISTN3ND_2019,UKZN,D2_other_module,percentile,fixed_0.5,0.36363636363636365,0.32958801498127344,0.29596412556053814,0.45454545454545453,0.30303030303030304,0.09921216620389081
ukzn_ISTN212_2019,ukzn_ISTN3ND_2019,UKZN,D2_other_module,percentile,source_rate,0.27848101265822783,0.32958801498127344,0.15695067264573992,0.25,0.3142857142857143,0.09921216620389081
ukzn_ISTN212_2019,ukzn_ISTN3SA_2018,UKZN,D2_other_module,raw,fixed_0.5,0.11764705882352941,0.3508771929824561,0.028368794326241134,0.06666666666666667,0.5,-0.14717837539860062
ukzn_ISTN212_2019,ukzn_ISTN3SA_2018,UKZN,D2_other_module,raw,source_rate,0.34615384615384615,0.3508771929824561,0.15602836879432624,0.3,0.4090909090909091,-0.14717837539860062
ukzn_ISTN212_2019,ukzn_ISTN3SA_2018,UKZN,D2_other_module,percentile,fixed_0.5,0.13953488372093023,0.3508771929824561,0.09219858156028368,0.1,0.23076923076923078,-0.053362396052948596
ukzn_ISTN212_2019,ukzn_ISTN3SA_2018,UKZN,D2_other_module,percentile,source_rate,0.2692307692307692,0.3508771929824561,0.15602836879432624,0.23333333333333334,0.3181818181818182,-0.053362396052948596
ukzn_ISTN212_2019,ukzn_ISTN3SA_2019,UKZN,D2_other_module,raw,fixed_0.5,0.20689655172413793,0.22727272727272727,0.020512820512820513,0.12,0.75,-0.07424996285855465
ukzn_ISTN212_2019,ukzn_ISTN3SA_2019,UKZN,D2_other_module,raw,source_rate,0.25,0.22727272727272727,0.15897435897435896,0.28,0.22580645161290322,-0.07424996285855465
ukzn_ISTN212_2019,ukzn_ISTN3SA_2019,UKZN,D2_other_module,percentile,fixed_0.5,0.15384615384615385,0.22727272727272727,0.07179487179487179,0.12,0.21428571428571427,0.013842776665699302
ukzn_ISTN212_2019,ukzn_ISTN3SA_2019,UKZN,D2_other_module,percentile,source_rate,0.21428571428571427,0.22727272727272727,0.15897435897435896,0.24,0.1935483870967742,0.013842776665699302
ukzn_ISTN212_2019,zambia_ICT1110_2020,Zambia,D3_other_institution,raw,fixed_0.5,0.23333333333333334,0.8596491228070176,0.16923076923076924,0.14285714285714285,0.6363636363636364,-0.5622667432510777
ukzn_ISTN212_2019,zambia_ICT1110_2020,Zambia,D3_other_institution,raw,source_rate,0.2033898305084746,0.8596491228070176,0.15384615384615385,0.12244897959183673,0.6,-0.5622667432510777
ukzn_ISTN212_2019,zambia_ICT1110_2020,Zambia,D3_other_institution,percentile,fixed_0.5,0.26666666666666666,0.8596491228070176,0.16923076923076924,0.16326530612244897,0.7272727272727273,-0.5626657120628124
ukzn_ISTN212_2019,zambia_ICT1110_2020,Zambia,D3_other_institution,percentile,source_rate,0.23728813559322035,0.8596491228070176,0.15384615384615385,0.14285714285714285,0.7,-0.5626657120628124
ukzn_ISTN212_2019,zambia_ICT1110_2021,Zambia,D3_other_institution,raw,fixed_0.5,0.11428571428571428,0.761904761904762,0.057692307692307696,0.0625,0.6666666666666666,-0.5086421668119964
ukzn_ISTN212_2019,zambia_ICT1110_2021,Zambia,D3_other_institution,raw,source_rate,0.3,0.761904761904762,0.15384615384615385,0.1875,0.75,-0.5086421668119964
ukzn_ISTN212_2019,zambia_ICT1110_2021,Zambia,D3_other_institution,percentile,fixed_0.5,0.2631578947368421,0.761904761904762,0.11538461538461539,0.15625,0.8333333333333334,-0.4219263970802741
ukzn_ISTN212_2019,zambia_ICT1110_2021,Zambia,D3_other_institution,percentile,source_rate,0.3,0.761904761904762,0.15384615384615385,0.1875,0.75,-0.4219263970802741
