target,target_institution,pool,n_source_cohorts,representation,model,n_target,auc,f1_pass,f1_fail,f1_fail_baseline,recall_at_flag20,precision_at_flag20,lift_at_flag20,brier,calibration_in_large
oulad_FFF_2013B,OULAD,P_in_leave_one_cohort_out,18,raw,random_forest,1614,0.8940578583021837,0.8274687854710556,0.7926330150068213,0.6802943581357318,0.38822115384615385,1.0,1.9399038461538463,0.13138180578621103,-0.04344962029090943
oulad_FFF_2013B,OULAD,P_out_other_institutions,44,raw,random_forest,1614,0.8608528120696439,0.7645320197044335,0.6010016694490818,0.6802943581357318,0.38221153846153844,0.9845201238390093,1.9098743748511553,0.20066771413215384,-0.18780682970006168
oulad_FFF_2013J,OULAD,P_in_leave_one_cohort_out,18,raw,random_forest,2283,0.925483910643728,0.8644351464435146,0.8511029411764706,0.6845289541918754,0.3846801346801347,1.0,1.9217171717171717,0.10016187334049267,-0.01815980512691473
oulad_FFF_2013J,OULAD,P_out_other_institutions,44,raw,random_forest,2283,0.883454791445659,0.7911690191820485,0.6799778147531891,0.6845289541918754,0.3838383838383838,0.9978118161925602,1.9175121013195413,0.18213795028624286,-0.15477393901226905
oulad_FFF_2014B,OULAD,P_in_leave_one_cohort_out,18,raw,random_forest,1500,0.9121753023763564,0.8274428274428275,0.8400770712909441,0.7212276214833758,0.35224586288416077,0.9933333333333333,1.7612293144208038,0.11312016136940228,-0.014296424222302373
oulad_FFF_2014B,OULAD,P_out_other_institutions,44,raw,random_forest,1500,0.891599070278555,0.7567251461988304,0.6775193798449612,0.7212276214833758,0.35106382978723405,0.99,1.7553191489361704,0.18603962636242308,-0.18644429223426334
oulad_FFF_2014J,OULAD,P_in_leave_one_cohort_out,18,raw,random_forest,2365,0.938976310171476,0.8880778588807786,0.8780918727915195,0.6908386382507611,0.3782051282051282,0.9978858350951374,1.891025641025641,0.08769290652520442,-0.02638668388575882
oulad_FFF_2014J,OULAD,P_out_other_institutions,44,raw,random_forest,2365,0.9007615407570645,0.8081395348837209,0.7330637007077856,0.6908386382507611,0.3766025641025641,0.9936575052854123,1.8830128205128205,0.17091737141465552,-0.15383931245168275
ku_Accountancy_1819,KU Leuven,P_in_leave_one_cohort_out,5,raw,random_forest,756,0.6025905001046243,0.7551789077212806,0.4222222222222222,0.4587155963302752,0.30666666666666664,0.45695364238410596,1.535364238410596,0.22412379224334986,0.13090558886403209
ku_Accountancy_1819,KU Leuven,P_out_other_institutions,57,raw,random_forest,756,0.64586315128688,0.7669724770642202,0.3981042654028436,0.4587155963302752,0.27555555555555555,0.4105960264900662,1.3796026490066224,0.21934462038453864,0.12745602094520636
ku_Globaleconom_1819,KU Leuven,P_in_leave_one_cohort_out,5,raw,random_forest,743,0.6016746411483254,0.4700460829493088,0.5868263473053892,0.6086142322097378,0.25846153846153846,0.5637583892617449,1.2888384099122354,0.2667671587627731,0.15255077459611155
ku_Globaleconom_1819,KU Leuven,P_out_other_institutions,57,raw,random_forest,743,0.588295914611704,0.6659641728134879,0.409683426443203,0.6086142322097378,0.24923076923076923,0.5436241610738255,1.2428084667010841,0.25711421037414806,-0.04106401912186658
ku_Accountancy_1920,KU Leuven,P_in_leave_one_cohort_out,5,raw,random_forest,711,0.6252967076772545,0.7842401500938087,0.3539325842696629,0.48723404255319147,0.3056768558951965,0.49295774647887325,1.5305369333907373,0.21332469720006145,0.021353408786050132
ku_Accountancy_1920,KU Leuven,P_out_other_institutions,57,raw,random_forest,711,0.6329567486274439,0.7396694214876033,0.44493392070484583,0.48723404255319147,0.314410480349345,0.5070422535211268,1.574266560059044,0.22331502663084643,0.11797327565997101
ku_Globaleconom_1920,KU Leuven,P_in_leave_one_cohort_out,5,raw,random_forest,681,0.6766175819567092,0.8212927756653993,0.3935483870967742,0.3938679245283019,0.3473053892215569,0.4264705882352941,1.7390806622050017,0.18632205990990608,0.1113309658409101
ku_Globaleconom_1920,KU Leuven,P_out_other_institutions,57,raw,random_forest,681,0.6309326871548733,0.8333333333333334,0.3617021276595745,0.3938679245283019,0.3712574850299401,0.45588235294117646,1.8590172595984502,0.19917339872216008,0.14854755761944335
ku_Accountancy_2021,KU Leuven,P_in_leave_one_cohort_out,5,raw,random_forest,725,0.5856707427700569,0.8267326732673267,0.11764705882352941,0.4607218683651805,0.31336405529953915,0.4689655172413793,1.5668202764976957,0.21435044665526917,-0.11737572498841192
ku_Accountancy_2021,KU Leuven,P_out_other_institutions,57,raw,random_forest,725,0.6084173954062194,0.8206839032527106,0.14342629482071714,0.4607218683651805,0.31336405529953915,0.4689655172413793,1.5668202764976957,0.2027728154944549,0.01073331352587592
ku_Globaleconom_2021,KU Leuven,P_in_leave_one_cohort_out,5,raw,random_forest,335,0.6219503495505778,0.6740576496674058,0.3287671232876712,0.6546184738955823,0.26993865030674846,0.6567164179104478,1.3496932515337425,0.272110148264678,-0.16870611659292634
ku_Globaleconom_2021,KU Leuven,P_out_other_institutions,57,raw,random_forest,335,0.656334712512484,0.6869565217391305,0.3142857142857143,0.6546184738955823,0.27607361963190186,0.6716417910447762,1.3803680981595094,0.25426156128094246,-0.14830582797633485
ukzn_ISTN101_2019,UKZN,P_in_leave_one_cohort_out,15,raw,random_forest,1056,0.640945976266454,0.9049350649350649,0.0213903743315508,0.2967741935483871,0.31521739130434784,0.27488151658767773,1.5775808778075417,0.14660289089737888,-0.0816838271142723
ukzn_ISTN101_2019,UKZN,P_out_other_institutions,47,raw,random_forest,1056,0.5627181392102114,0.6808219178082192,0.2852760736196319,0.2967741935483871,0.25,0.21800947867298578,1.2511848341232228,0.24972153951735546,0.3093460220571636
ukzn_ISTN101_2020,UKZN,P_in_leave_one_cohort_out,15,raw,random_forest,978,0.6507106610135982,0.9525862068965517,0.12,0.09542356377799414,0.42857142857142855,0.10714285714285714,2.138483965014577,0.08771519897338374,0.1637674377840936
ukzn_ISTN101_2020,UKZN,P_out_other_institutions,47,raw,random_forest,978,0.7076514136332681,0.8698224852071006,0.17293233082706766,0.09542356377799414,0.4489795918367347,0.11224489795918367,2.2403165347771763,0.1930988070101754,0.3622611934150436
ukzn_ISTN101_2021,UKZN,P_in_leave_one_cohort_out,15,raw,random_forest,741,0.7620452310717798,0.9576271186440678,0.09090909090909091,0.15671641791044774,0.5873015873015873,0.25,2.9404761904761907,0.0656407314894276,-0.017679221377851245
ukzn_ISTN101_2021,UKZN,P_out_other_institutions,47,raw,random_forest,741,0.715409467621857,0.926865671641791,0.30985915492957744,0.15671641791044774,0.5238095238095238,0.22297297297297297,2.6225868725868726,0.13352071919391173,0.24491550769661632
ukzn_ISTN102_2018,UKZN,P_in_leave_one_cohort_out,15,raw,random_forest,257,0.6574074074074074,0.8264058679706602,0.3238095238095238,0.4184615384615385,0.3235294117647059,0.43137254901960786,1.630334486735871,0.19038584642313977,0.022607472438648135
ukzn_ISTN102_2018,UKZN,P_out_other_institutions,47,raw,random_forest,257,0.6110333022097728,0.6787878787878788,0.42391304347826086,0.4184615384615385,0.3235294117647059,0.43137254901960786,1.630334486735871,0.2502950835680055,0.22492782831700509
ukzn_ISTN103_2019,UKZN,P_in_leave_one_cohort_out,15,raw,random_forest,1113,0.6733415334153341,0.8350571584104518,0.2210796915167095,0.4246284501061571,0.3,0.40358744394618834,1.497309417040359,0.18664716685769378,-0.03496871745946914
ukzn_ISTN103_2019,UKZN,P_out_other_institutions,47,raw,random_forest,1113,0.649749897498975,0.7215793056501021,0.45970937912813736,0.4246284501061571,0.32666666666666666,0.43946188340807174,1.6304035874439462,0.23243874887060886,0.2047033030133153
ukzn_ISTN103_2020,UKZN,P_in_leave_one_cohort_out,15,raw,random_forest,1082,0.7688817948833235,0.9431537320810677,0.18439716312056736,0.19214703425229743,0.5043478260869565,0.26851851851851855,2.526409017713366,0.09413057093976289,0.0755998559636581
ukzn_ISTN103_2020,UKZN,P_out_other_institutions,47,raw,random_forest,1082,0.7175396789712694,0.8700440528634361,0.3218390804597701,0.19214703425229743,0.45217391304347826,0.24074074074074073,2.2650563607085346,0.1797336479806114,0.30174086377521053
ukzn_ISTN211_2019,UKZN,P_in_leave_one_cohort_out,15,raw,random_forest,280,0.6533575317604357,0.9647495361781077,0.09523809523809523,0.12709030100334448,0.42105263157894735,0.14285714285714285,2.1052631578947367,0.06757829911697749,0.0648222421640104
ukzn_ISTN211_2019,UKZN,P_out_other_institutions,47,raw,random_forest,280,0.5361968138737648,0.7866666666666666,0.12727272727272726,0.12709030100334448,0.3684210526315789,0.125,1.842105263157895,0.21752076512214616,0.37938088403498654
ukzn_ISTN211_2021,UKZN,P_in_leave_one_cohort_out,15,raw,random_forest,327,0.8199240986717267,0.9747634069400631,0.2,0.09883720930232558,0.7058823529411765,0.18461538461538463,3.5511312217194573,0.04328287946583811,0.024385609470601394
ukzn_ISTN211_2021,UKZN,P_out_other_institutions,47,raw,random_forest,327,0.8047438330170777,0.9629629629629629,0.30303030303030304,0.09883720930232558,0.7058823529411765,0.18461538461538463,3.5511312217194573,0.11855497750003259,0.274733429199908
ukzn_ISTN212_2018,UKZN,P_in_leave_one_cohort_out,15,raw,random_forest,238,0.7469540768509841,0.8666666666666667,0.3953488372093023,0.3120567375886525,0.4318181818181818,0.3958333333333333,2.141098484848485,0.1533117935482279,0.12680387257690073
ukzn_ISTN212_2018,UKZN,P_out_other_institutions,47,raw,random_forest,238,0.7011480787253983,0.7418397626112759,0.37410071942446044,0.3120567375886525,0.45454545454545453,0.4166666666666667,2.253787878787879,0.2208088100566264,0.29018939596764187
ukzn_ISTN212_2019,UKZN,P_in_leave_one_cohort_out,15,raw,random_forest,264,0.7623337623337624,0.9243697478991597,0.3076923076923077,0.2745098039215686,0.5238095238095238,0.41509433962264153,2.6091644204851754,0.11080955465795879,0.02249449345067317
ukzn_ISTN212_2019,UKZN,P_out_other_institutions,47,raw,random_forest,264,0.661947661947662,0.8477751756440282,0.3564356435643564,0.2745098039215686,0.40476190476190477,0.32075471698113206,2.0161725067385445,0.1962488053329814,0.2621620214642395
ukzn_ISTN2IP_2018,UKZN,P_in_leave_one_cohort_out,15,raw,random_forest,99,0.6043243243243244,0.8343558282208589,0.22857142857142856,0.40322580645161293,0.2,0.25,0.99,0.1966728567478607,0.03872104878595983
ukzn_ISTN2IP_2018,UKZN,P_out_other_institutions,47,raw,random_forest,99,0.6108108108108108,0.7571428571428571,0.41379310344827586,0.40322580645161293,0.36,0.45,1.782,0.23471846694062623,0.20443071395955803
ukzn_ISTN2IP_2019,UKZN,P_in_leave_one_cohort_out,15,raw,random_forest,116,0.7881493506493507,0.8712871287128713,0.13333333333333333,0.3888888888888889,0.5357142857142857,0.6521739130434783,2.701863354037267,0.16013022097143753,-0.10084297171335638
ukzn_ISTN2IP_2019,UKZN,P_out_other_institutions,47,raw,random_forest,116,0.6164772727272727,0.6533333333333333,0.36585365853658536,0.3888888888888889,0.2857142857142857,0.34782608695652173,1.4409937888198756,0.24075156104615617,0.250344570354602
ukzn_ISTN3ND_2018,UKZN,P_in_leave_one_cohort_out,15,raw,random_forest,144,0.5603952409760034,0.7443946188340808,0.12307692307692308,0.5671641791044776,0.24561403508771928,0.4827586206896552,1.2196007259528132,0.2594794163299905,-0.11865122319271137
ukzn_ISTN3ND_2018,UKZN,P_out_other_institutions,47,raw,random_forest,144,0.5017140552530752,0.47619047619047616,0.45390070921985815,0.5671641791044776,0.21052631578947367,0.41379310344827586,1.045372050816697,0.2767838999155941,0.14136024338714853
ukzn_ISTN3ND_2019,UKZN,P_in_leave_one_cohort_out,15,raw,random_forest,223,0.6532503809040121,0.8440860215053764,0.21621621621621623,0.32958801498127344,0.25,0.24444444444444444,1.238888888888889,0.1736212080719298,0.13218392147004313
ukzn_ISTN3ND_2019,UKZN,P_out_other_institutions,47,raw,random_forest,223,0.4470543423057389,0.8301886792452831,0.16,0.32958801498127344,0.20454545454545456,0.2,1.0136363636363637,0.22312560256444405,0.22203961900670746
ukzn_ISTN3SA_2018,UKZN,P_in_leave_one_cohort_out,15,raw,random_forest,141,0.6765765765765765,0.8825910931174089,0.17142857142857143,0.3508771929824561,0.3333333333333333,0.35714285714285715,1.6785714285714286,0.16104838228642734,-0.07938737281346117
ukzn_ISTN3SA_2018,UKZN,P_out_other_institutions,47,raw,random_forest,141,0.5171171171171172,0.8181818181818182,0.3548387096774194,0.3508771929824561,0.3333333333333333,0.35714285714285715,1.6785714285714286,0.22502528611921496,0.21137880704766185
ukzn_ISTN3SA_2019,UKZN,P_in_leave_one_cohort_out,15,raw,random_forest,195,0.6416470588235293,0.9337016574585635,0.14285714285714285,0.22727272727272727,0.4,0.2564102564102564,2.0,0.1103267683254022,0.010907718001303274
ukzn_ISTN3SA_2019,UKZN,P_out_other_institutions,47,raw,random_forest,195,0.5338823529411765,0.710801393728223,0.1941747572815534,0.22727272727272727,0.28,0.1794871794871795,1.4000000000000001,0.2513021831727635,0.3486051576898322
zambia_ICT1110_2020,Zambia,P_in_leave_one_cohort_out,1,raw,random_forest,65,0.41454081632653067,0.17647058823529413,0.7083333333333334,0.8596491228070176,0.1836734693877551,0.6923076923076923,0.9183673469387755,0.25309752224726945,-0.17740898540129313
zambia_ICT1110_2020,Zambia,P_out_other_institutions,61,raw,random_forest,65,0.3762755102040816,0.41025641025641024,0.11538461538461539,0.8596491228070176,0.1836734693877551,0.6923076923076923,0.9183673469387755,0.44075908686150933,-0.4754620886318916
zambia_ICT1110_2021,Zambia,P_in_leave_one_cohort_out,1,raw,random_forest,52,0.37968749999999996,0.0,0.7469879518072289,0.761904761904762,0.125,0.4,0.65,0.3342876730962462,0.2593913778529163
zambia_ICT1110_2021,Zambia,P_out_other_institutions,61,raw,random_forest,52,0.490625,0.1875,0.6388888888888888,0.761904761904762,0.21875,0.7,1.1375,0.2598025894063512,-0.014575171844108503
oviedo_C1112_1415,Oviedo,P_in_leave_one_cohort_out,19,raw,random_forest,199,0.6955636955636957,0.6995884773662552,0.5290322580645161,0.7035830618892508,0.35185185185185186,0.95,1.7504629629629629,0.2323506764429278,-0.13940254056615453
oviedo_C1112_1415,Oviedo,P_out_other_institutions,43,raw,random_forest,199,0.7013634513634514,0.7,0.43478260869565216,0.7035830618892508,0.3425925925925926,0.925,1.7043981481481483,0.28527741100702414,-0.27453118702942286
oviedo_C1127_1415,Oviedo,P_in_leave_one_cohort_out,19,raw,random_forest,106,0.5836203597397627,0.723404255319149,0.4507042253521127,0.5379310344827586,0.3076923076923077,0.5714285714285714,1.5531135531135531,0.22932140091234665,0.06214944313210696
oviedo_C1127_1415,Oviedo,P_out_other_institutions,43,raw,random_forest,106,0.6253348641408343,0.8176100628930818,0.4528301886792453,0.5379310344827586,0.38461538461538464,0.7142857142857143,1.9413919413919416,0.2121106441365422,-0.11508649648481528
oviedo_C1200_1415,Oviedo,P_in_leave_one_cohort_out,19,raw,random_forest,107,0.6384447674418604,0.5950413223140496,0.4731182795698925,0.7485380116959064,0.3125,0.9523809523809523,1.5922619047619049,0.25816306013554385,-0.18539301106267758
oviedo_C1200_1415,Oviedo,P_out_other_institutions,43,raw,random_forest,107,0.6460755813953489,0.6106870229007634,0.3855421686746988,0.7485380116959064,0.28125,0.8571428571428571,1.4330357142857144,0.31613901298902947,-0.2846185775178533
oviedo_C1303_1415,Oviedo,P_in_leave_one_cohort_out,19,raw,random_forest,112,0.4870748299319727,0.4,0.6330935251798561,0.7692307692307693,0.18571428571428572,0.5909090909090909,0.9454545454545455,0.2684566852730858,-0.07476145614983942
oviedo_C1303_1415,Oviedo,P_out_other_institutions,43,raw,random_forest,112,0.6602040816326531,0.59375,0.4583333333333333,0.7692307692307693,0.2571428571428571,0.8181818181818182,1.309090909090909,0.2881827013622328,-0.2615260381875965
oviedo_C174_1415,Oviedo,P_in_leave_one_cohort_out,19,raw,random_forest,96,0.6139433551198258,0.45977011494252873,0.5523809523809524,0.6382978723404256,0.3333333333333333,0.7894736842105263,1.6842105263157896,0.2551146209053709,0.09295925251948167
oviedo_C174_1415,Oviedo,P_out_other_institutions,43,raw,random_forest,96,0.4453159041394335,0.48695652173913045,0.23376623376623376,0.6382978723404256,0.08888888888888889,0.21052631578947367,0.4491228070175438,0.2997858160332163,-0.07367419995176716
oviedo_C190_1415,Oviedo,P_in_leave_one_cohort_out,19,raw,random_forest,112,0.5204114432658309,0.576,0.46464646464646464,0.7052023121387282,0.19672131147540983,0.5454545454545454,1.0014903129657229,0.28963998998726065,-0.12274912458841675
oviedo_C190_1415,Oviedo,P_out_other_institutions,43,raw,random_forest,112,0.4734811957569913,0.6013986013986014,0.2962962962962963,0.7052023121387282,0.21311475409836064,0.5909090909090909,1.0849478390462,0.34935004256042734,-0.23535306267056294
oviedo_C1978_1415,Oviedo,P_in_leave_one_cohort_out,19,raw,random_forest,164,0.7931098010316875,0.8461538461538461,0.6170212765957447,0.43809523809523815,0.5434782608695652,0.7575757575757576,2.7009222661396572,0.168792592532985,0.1365185367990056
oviedo_C1978_1415,Oviedo,P_out_other_institutions,43,raw,random_forest,164,0.7697126013264554,0.8713692946058091,0.6436781609195402,0.43809523809523815,0.5869565217391305,0.8181818181818182,2.91699604743083,0.15487050145394926,0.11202035227597157
oviedo_C2011_1415,Oviedo,P_in_leave_one_cohort_out,19,raw,random_forest,120,0.7350654664484452,0.8743169398907104,0.5964912280701754,0.3561643835616438,0.46153846153846156,0.5,2.3076923076923075,0.17563523854639126,0.18343554322794942
oviedo_C2011_1415,Oviedo,P_out_other_institutions,43,raw,random_forest,120,0.7796644844517184,0.8958333333333334,0.5833333333333334,0.3561643835616438,0.5769230769230769,0.625,2.8846153846153846,0.14900882546827127,0.1571115681173193
oviedo_C2024_1415,Oviedo,P_in_leave_one_cohort_out,19,raw,random_forest,327,0.5867132867132867,0.75564681724846,0.2874251497005988,0.27440633245382584,0.34615384615384615,0.27692307692307694,1.7414201183431954,0.23056441395389468,0.29555294345149374
oviedo_C2024_1415,Oviedo,P_out_other_institutions,43,raw,random_forest,327,0.5617482517482517,0.8987993138936535,0.16901408450704225,0.27440633245382584,0.3269230769230769,0.26153846153846155,1.6446745562130178,0.15141707848379565,0.09450371283381284
oviedo_C2150_1415,Oviedo,P_in_leave_one_cohort_out,19,raw,random_forest,106,0.6964352720450282,0.7591240875912408,0.56,0.5578231292517007,0.36585365853658536,0.7142857142857143,1.8466898954703832,0.2096239730794697,0.03045802934890618
oviedo_C2150_1415,Oviedo,P_out_other_institutions,43,raw,random_forest,106,0.6799249530956849,0.7891156462585034,0.5230769230769231,0.5578231292517007,0.3902439024390244,0.7619047619047619,1.9698025551684086,0.20937830640394642,-0.03951636661384572
oviedo_C2271_1415,Oviedo,P_in_leave_one_cohort_out,19,raw,random_forest,596,0.6721343804739974,0.7555555555555555,0.4816753926701571,0.5860023724792408,0.3441295546558704,0.7142857142857143,1.7235396182764604,0.21670901335502324,-0.019143285936270793
oviedo_C2271_1415,Oviedo,P_out_other_institutions,43,raw,random_forest,596,0.6535967425727642,0.7557603686635944,0.345679012345679,0.5860023724792408,0.3117408906882591,0.6470588235294118,1.5613241247916172,0.23607645564376895,-0.11311586398583784
oviedo_C2335_1415,Oviedo,P_in_leave_one_cohort_out,19,raw,random_forest,428,0.49262868565717133,0.2777777777777778,0.6986754966887417,0.807799442896936,0.20689655172413793,0.6976744186046512,1.0296712109061747,0.2579975967160788,-0.021701393847342265
oviedo_C2335_1415,Oviedo,P_out_other_institutions,43,raw,random_forest,428,0.5643178410794603,0.4568245125348189,0.607645875251509,0.807799442896936,0.23793103448275862,0.8023255813953488,1.1841218925421009,0.26093346374059084,-0.1535078271175918
oviedo_C2406_1415,Oviedo,P_in_leave_one_cohort_out,19,raw,random_forest,133,0.6506024096385542,0.5633802816901409,0.5,0.7685185185185186,0.26506024096385544,0.8148148148148148,1.3056671128960284,0.2791310145170962,-0.23492209937736097
oviedo_C2406_1415,Oviedo,P_out_other_institutions,43,raw,random_forest,133,0.6879518072289157,0.581081081081081,0.4745762711864407,0.7685185185185186,0.24096385542168675,0.7407407407407407,1.186970102632753,0.31475606942431783,-0.2850710257463137
oviedo_C2468_1415,Oviedo,P_in_leave_one_cohort_out,19,raw,random_forest,82,0.6912552052349792,0.7032967032967034,0.6301369863013698,0.6666666666666666,0.3170731707317073,0.8125,1.625,0.21757424564195854,-0.019446371888453218
oviedo_C2468_1415,Oviedo,P_out_other_institutions,43,raw,random_forest,82,0.6377156454491374,0.7047619047619048,0.4745762711864407,0.6666666666666666,0.2926829268292683,0.75,1.5,0.2604489619842297,-0.1661200146611384
oviedo_C2607_1415,Oviedo,P_in_leave_one_cohort_out,19,raw,random_forest,277,0.7849180768197689,0.5822784810126582,0.8333333333333334,0.8482328482328483,0.2647058823529412,0.9818181818181818,1.3331550802139036,0.190976557612236,-0.16149984578317833
oviedo_C2607_1415,Oviedo,P_out_other_institutions,43,raw,random_forest,277,0.8487107171635777,0.5819672131147541,0.6709677419354839,0.8482328482328483,0.2696078431372549,1.0,1.3578431372549018,0.21986678961234357,-0.27286783393189223
oviedo_C3022_1415,Oviedo,P_in_leave_one_cohort_out,19,raw,random_forest,238,0.6221453287197232,0.36936936936936937,0.44881889763779526,0.4444444444444445,0.29411764705882354,0.4166666666666667,1.4583333333333335,0.3397273583490469,0.36314436781012305
oviedo_C3022_1415,Oviedo,P_out_other_institutions,43,raw,random_forest,238,0.7025086505190311,0.6546762589928058,0.5151515151515151,0.4444444444444445,0.36764705882352944,0.5208333333333334,1.822916666666667,0.25654534904316334,0.26492201670904025
oviedo_C3029_1415,Oviedo,P_in_leave_one_cohort_out,19,raw,random_forest,231,0.46625636672325976,0.33497536945812806,0.47876447876447875,0.49511400651465803,0.17105263157894737,0.2826086956521739,0.8589816933638443,0.3694139595729189,0.3152101396928156
oviedo_C3029_1415,Oviedo,P_out_other_institutions,43,raw,random_forest,231,0.5140492359932088,0.3235294117647059,0.46511627906976744,0.49511400651465803,0.21052631578947367,0.34782608695652173,1.05720823798627,0.4034773816760223,0.3757276269185587
oviedo_C4189_1415,Oviedo,P_in_leave_one_cohort_out,19,raw,random_forest,128,0.4928921568627451,0.24390243902439024,0.6436781609195402,0.6382978723404256,0.18333333333333332,0.4230769230769231,0.9025641025641026,0.30101473903507947,0.17923462380962762
oviedo_C4189_1415,Oviedo,P_out_other_institutions,43,raw,random_forest,128,0.5183823529411764,0.10256410256410256,0.6067415730337079,0.6382978723404256,0.21666666666666667,0.5,1.0666666666666667,0.34922549731499547,0.28072961867257407
oviedo_C4213_1415,Oviedo,P_in_leave_one_cohort_out,19,raw,random_forest,140,0.6917765222849969,0.7525773195876289,0.4418604651162791,0.592964824120603,0.3389830508474576,0.7142857142857143,1.694915254237288,0.2196329665812628,-0.09082387479577086
oviedo_C4213_1415,Oviedo,P_out_other_institutions,43,raw,random_forest,140,0.6503452605147519,0.7647058823529411,0.3684210526315789,0.592964824120603,0.3220338983050847,0.6785714285714286,1.6101694915254239,0.22564632422163985,-0.10918618106975192
oviedo_C836_1415,Oviedo,P_in_leave_one_cohort_out,19,raw,random_forest,87,0.6627906976744186,0.6530612244897959,0.5526315789473685,0.6717557251908397,0.2727272727272727,0.7058823529411765,1.3957219251336899,0.23041828540250647,-0.039221090233071465
oviedo_C836_1415,Oviedo,P_out_other_institutions,43,raw,random_forest,87,0.6194503171247356,0.6909090909090909,0.46875,0.6717557251908397,0.29545454545454547,0.7647058823529411,1.512032085561497,0.25758067950217695,-0.1408234805537626
oulad_AAA_2013J,OULAD,P_in_leave_one_cohort_out,18,zscore,gradient_boosting,383,0.8110825625214115,0.7089715536105032,0.56957928802589,0.430327868852459,0.5428571428571428,0.7402597402597403,2.7001855287569576,0.2783582156704813,0.3353658134908591
oulad_AAA_2013J,OULAD,P_out_other_institutions,44,zscore,gradient_boosting,383,0.7401336073997945,0.8401253918495298,0.203125,0.430327868852459,0.38095238095238093,0.5194805194805194,1.8948670377241805,0.17999202626737354,0.05430705084758808
oulad_AAA_2014J,OULAD,P_in_leave_one_cohort_out,18,zscore,gradient_boosting,365,0.8370623941276116,0.7448275862068966,0.6237288135593221,0.469601677148847,0.5357142857142857,0.821917808219178,2.6785714285714284,0.21522637216015333,0.20943975385525754
oulad_AAA_2014J,OULAD,P_out_other_institutions,44,zscore,gradient_boosting,365,0.7766621964991531,0.838160136286201,0.3356643356643357,0.469601677148847,0.42857142857142855,0.6575342465753424,2.142857142857143,0.17426858911451776,0.015120903848171163
oulad_BBB_2013B,OULAD,P_in_leave_one_cohort_out,18,zscore,gradient_boosting,1767,0.8986832314505251,0.8315847598012148,0.8229831688914684,0.7059685097034054,0.3651452282157676,0.9971671388101983,1.8277949525701453,0.11790367937819919,-0.0063783474980648736
oulad_BBB_2013B,OULAD,P_out_other_institutions,44,zscore,gradient_boosting,1767,0.7436835673279144,0.6153238546603476,0.027944111776447105,0.7059685097034054,0.3184647302904564,0.8696883852691218,1.594127984201803,0.25886727038177115,-0.18994890222640665
oulad_BBB_2013J,OULAD,P_in_leave_one_cohort_out,18,zscore,gradient_boosting,2237,0.9178720133239382,0.8572649572649572,0.8434864104967198,0.684891240446796,0.3828326180257511,0.9977628635346756,1.9158759877485576,0.10680409656333448,0.0407876669603362
oulad_BBB_2013J,OULAD,P_out_other_institutions,44,zscore,gradient_boosting,2237,0.7538634616616486,0.6476365868631062,0.05592105263157895,0.684891240446796,0.3536480686695279,0.9217002237136466,1.769822661328264,0.25520223992270896,-0.18969694148597782
oulad_BBB_2014B,OULAD,P_in_leave_one_cohort_out,18,zscore,gradient_boosting,1613,0.9101474565377367,0.8465736810187993,0.839568801521877,0.7090836334533814,0.36455981941309257,1.0,1.8205417607223477,0.11144350855818795,-0.023878252490211693
oulad_BBB_2014B,OULAD,P_out_other_institutions,44,zscore,gradient_boosting,1613,0.7368231484097733,0.6229508196721312,0.037444933920704845,0.7090836334533814,0.3115124153498871,0.8544891640866873,1.5556332073045447,0.2707382072868407,-0.21209761634972635
oulad_BBB_2014J,OULAD,P_in_leave_one_cohort_out,18,zscore,gradient_boosting,2292,0.9043600755360622,0.8288907996560619,0.8237378210806023,0.6643356643356644,0.3912280701754386,0.9737991266375546,1.9578487703976097,0.12374540600989807,0.05873941370504143
oulad_BBB_2014J,OULAD,P_out_other_institutions,44,zscore,gradient_boosting,2292,0.7255394889132554,0.6555589215389276,0.11379579111457522,0.6643356643356644,0.29385964912280704,0.7314410480349345,1.470581475522868,0.2478150391182914,-0.15121147012123493
oulad_CCC_2014B,OULAD,P_in_leave_one_cohort_out,18,zscore,gradient_boosting,1936,0.9150135248975413,0.772567409144197,0.8208679593721145,0.7933935805546899,0.3040062843676355,1.0,1.5208169677926158,0.12755195377028064,-0.09604162872580557
oulad_CCC_2014B,OULAD,P_out_other_institutions,44,zscore,gradient_boosting,1936,0.8391508757711799,0.5256053989678444,0.11677753141167775,0.7933935805546899,0.3016496465043205,0.9922480620155039,1.509027688972518,0.29100397307899334,-0.3355611922948134
oulad_CCC_2014J,OULAD,P_in_leave_one_cohort_out,18,zscore,gradient_boosting,2498,0.9039412188713465,0.8151742390824879,0.8464639061927446,0.7450389349409695,0.33580579905596764,0.996,1.6776857720836145,0.1176351573962003,-0.0016448270414631816
oulad_CCC_2014J,OULAD,P_out_other_institutions,44,zscore,gradient_boosting,2498,0.7516696617494162,0.5902980713033313,0.10927573062261753,0.7450389349409695,0.32231962238705325,0.956,1.6103088334457183,0.2746373280368103,-0.24998687628434568
oulad_DDD_2013B,OULAD,P_in_leave_one_cohort_out,18,zscore,gradient_boosting,1303,0.8907895062186285,0.7778656126482213,0.790454884414616,0.7566793893129771,0.3291298865069357,1.0,1.6431273644388398,0.1446893375914584,-0.10959710547432533
