source,target,source_institution,target_institution,distance,representation,model,n_target,auc,f1_pass,f1_fail,f1_fail_baseline,recall_at_flag20,precision_at_flag20,lift_at_flag20,brier,calibration_in_large,explanation_tau,explanation_jaccard_top3
oviedo_C1200_1415,ukzn_ISTN102_2018,Oviedo,UKZN,D3_other_institution,raw,logistic_regression,257,0.5153283535636476,0.0,0.41846153846153844,0.4184615384615385,0.16176470588235295,0.21568627450980393,0.8151672433679354,0.5836492738482209,0.6198917830886983,,
oviedo_C1200_1415,ukzn_ISTN103_2019,Oviedo,UKZN,D3_other_institution,raw,logistic_regression,1113,0.4573923739237392,0.0,0.42462845010615713,0.4246284501061571,0.14,0.18834080717488788,0.6987443946188341,0.5564373494276864,0.5914148467010962,,
oviedo_C1200_1415,ukzn_ISTN103_2020,Oviedo,UKZN,D3_other_institution,raw,logistic_regression,1082,0.17801357852614544,0.0,0.1921470342522974,0.19214703425229743,0.02608695652173913,0.013888888888888888,0.13067632850241545,0.8918945014728505,0.8902646544608578,,
oviedo_C1200_1415,ukzn_ISTN211_2019,Oviedo,UKZN,D3_other_institution,raw,logistic_regression,280,0.6759427303891913,0.10869565217391304,0.13380281690140844,0.12709030100334448,0.42105263157894735,0.14285714285714285,2.1052631578947367,0.48039522046057886,0.6425356948682902,,
oviedo_C1200_1415,ukzn_ISTN211_2021,Oviedo,UKZN,D3_other_institution,raw,logistic_regression,327,0.22106261859582543,0.0,0.09883720930232558,0.09883720930232558,0.11764705882352941,0.03076923076923077,0.5918552036199095,0.9445167664613903,0.9449024640216228,,
oviedo_C1200_1415,ukzn_ISTN212_2018,Oviedo,UKZN,D3_other_institution,raw,logistic_regression,238,0.45454545454545453,0.010256410256410256,0.31316725978647686,0.3120567375886525,0.06818181818181818,0.0625,0.3380681818181818,0.6274610199450434,0.6832936205160839,,
oviedo_C1200_1415,ukzn_ISTN212_2019,Oviedo,UKZN,D3_other_institution,raw,logistic_regression,264,0.5124410124410124,0.0,0.27450980392156865,0.2745098039215686,0.16666666666666666,0.1320754716981132,0.8301886792452831,0.6465775733127577,0.7122042129362073,,
oviedo_C1200_1415,ukzn_ISTN2IP_2018,Oviedo,UKZN,D3_other_institution,raw,logistic_regression,99,0.3281081081081081,0.0,0.4032258064516129,0.40322580645161293,0.08,0.1,0.396,0.6740904041581807,0.6833547601231602,,
oviedo_C1200_1415,ukzn_ISTN2IP_2019,Oviedo,UKZN,D3_other_institution,raw,logistic_regression,116,0.7719155844155845,0.06593406593406594,0.3971631205673759,0.3888888888888889,0.5357142857142857,0.6521739130434783,2.701863354037267,0.39326236123305275,0.48293159104761607,,
oviedo_C1200_1415,ukzn_ISTN3ND_2018,Oviedo,UKZN,D3_other_institution,raw,logistic_regression,144,0.6069772131478121,0.022727272727272728,0.57,0.5671641791044776,0.24561403508771928,0.4827586206896552,1.2196007259528132,0.42457527891529684,0.439108841227924,,
oviedo_C1200_1415,ukzn_ISTN3ND_2019,Oviedo,UKZN,D3_other_institution,raw,logistic_regression,223,0.5351701371254444,0.06486486486486487,0.3371647509578544,0.32958801498127344,0.18181818181818182,0.17777777777777778,0.9010101010101011,0.49709143799123945,0.5703327906885891,,
oviedo_C1200_1415,ukzn_ISTN3SA_2018,Oviedo,UKZN,D3_other_institution,raw,logistic_regression,141,0.6759759759759759,0.11864406779661017,0.36585365853658536,0.3508771929824561,0.3333333333333333,0.35714285714285715,1.6785714285714286,0.45106571577236265,0.5404133221706057,,
oviedo_C1200_1415,ukzn_ISTN3SA_2019,Oviedo,UKZN,D3_other_institution,raw,logistic_regression,195,0.703764705882353,0.12087912087912088,0.23076923076923078,0.22727272727272727,0.48,0.3076923076923077,2.4000000000000004,0.49625870018833595,0.61998712854459,,
oviedo_C1200_1415,zambia_ICT1110_2020,Oviedo,Zambia,D3_other_institution,raw,logistic_regression,65,0.40816326530612246,0.08333333333333333,0.7924528301886793,0.8596491228070176,0.1836734693877551,0.6923076923076923,0.9183673469387755,0.24806274741812756,0.04334417854924444,,
oviedo_C1200_1415,zambia_ICT1110_2021,Oviedo,Zambia,D3_other_institution,raw,logistic_regression,52,0.5921874999999999,0.0,0.7469879518072289,0.761904761904762,0.21875,0.7,1.1375,0.2606705384694077,0.147535221209513,,
oviedo_C1200_1415,oviedo_C1112_1415,Oviedo,Oviedo,D2_other_module,raw,logistic_regression,199,0.3337403337403337,0.0,0.7035830618892508,0.7035830618892508,0.12037037037037036,0.325,0.5988425925925925,0.426756710996672,0.3958839591994201,,
oviedo_C1200_1415,oviedo_C1127_1415,Oviedo,Oviedo,D2_other_module,raw,logistic_regression,106,0.3352468427095293,0.0,0.5379310344827586,0.5379310344827586,0.10256410256410256,0.19047619047619047,0.5177045177045178,0.5821148294965203,0.5807976641010923,,
oviedo_C1200_1415,oviedo_C1200_1415,Oviedo,Oviedo,D0_within_cohort,raw,logistic_regression,107,0.7194767441860465,0.56,0.762589928057554,0.7485380116959064,0.296875,0.9047619047619048,1.5126488095238098,0.21387099588254102,-0.00015136614920419067,,
oviedo_C1200_1415,oviedo_C1303_1415,Oviedo,Oviedo,D2_other_module,raw,logistic_regression,112,0.5353741496598639,0.0,0.7692307692307693,0.7692307692307693,0.22857142857142856,0.7272727272727273,1.1636363636363636,0.27817986534924277,0.2070840018079776,,
oviedo_C1200_1415,oviedo_C174_1415,Oviedo,Oviedo,D2_other_module,raw,logistic_regression,96,0.9145969498910675,0.7640449438202247,0.7961165048543689,0.6382978723404256,0.4222222222222222,1.0,2.1333333333333333,0.1446934301359972,0.08092214586913282,,
oviedo_C1200_1415,oviedo_C190_1415,Oviedo,Oviedo,D2_other_module,raw,logistic_regression,112,0.4570877531340405,0.24324324324324326,0.6266666666666667,0.7052023121387282,0.19672131147540983,0.5454545454545454,1.0014903129657229,0.3214871165610421,0.06912114427600236,,
oviedo_C1200_1415,oviedo_C1978_1415,Oviedo,Oviedo,D2_other_module,raw,logistic_regression,164,0.7903463522476051,0.42857142857142855,0.4942528735632184,0.43809523809523815,0.5652173913043478,0.7878787878787878,2.808959156785243,0.30858791714732026,0.3772230123225029,,
oviedo_C1200_1415,oviedo_C2011_1415,Oviedo,Oviedo,D2_other_module,raw,logistic_regression,120,0.8074877250409165,0.40336134453781514,0.4132231404958678,0.3561643835616438,0.6153846153846154,0.6666666666666666,3.0769230769230766,0.3452196466023231,0.4509895532903847,,
oviedo_C1200_1415,oviedo_C2024_1415,Oviedo,Oviedo,D2_other_module,raw,logistic_regression,327,0.5813986013986014,0.007220216606498195,0.27055702917771884,0.27440633245382584,0.19230769230769232,0.15384615384615385,0.9674556213017752,0.5519640139634556,0.6435241645086182,,
oviedo_C1200_1415,oviedo_C2150_1415,Oviedo,Oviedo,D2_other_module,raw,logistic_regression,106,0.7103189493433396,0.6842105263157895,0.6326530612244898,0.5578231292517007,0.3170731707317073,0.6190476190476191,1.6004645760743321,0.23852773387426038,0.1550067653908973,,
oviedo_C1200_1415,oviedo_C2271_1415,Oviedo,Oviedo,D2_other_module,raw,logistic_regression,596,0.4938459218356669,0.05027932960893855,0.592326139088729,0.5860023724792408,0.17408906882591094,0.36134453781512604,0.871908277481033,0.45198883331573003,0.4433493086608768,,
oviedo_C1200_1415,oviedo_C2335_1415,Oviedo,Oviedo,D2_other_module,raw,logistic_regression,428,0.463968015992004,0.0,0.807799442896936,0.807799442896936,0.18620689655172415,0.627906976744186,0.9267040898155573,0.2951581848959678,0.2670424785385799,,
oviedo_C1200_1415,oviedo_C2406_1415,Oviedo,Oviedo,D2_other_module,raw,logistic_regression,133,0.5144578313253012,0.25,0.7216494845360825,0.7685185185185186,0.20481927710843373,0.6296296296296297,1.0089245872378403,0.27700381752788794,0.09879675132490606,,
oviedo_C1200_1415,oviedo_C2468_1415,Oviedo,Oviedo,D2_other_module,raw,logistic_regression,82,0.39381320642474715,0.0,0.6666666666666666,0.6666666666666666,0.1951219512195122,0.5,1.0,0.47817848723196277,0.4684443742183474,,
oviedo_C1200_1415,oviedo_C2607_1415,Oviedo,Oviedo,D2_other_module,raw,logistic_regression,277,0.11704270749395647,0.0,0.8482328482328483,0.8482328482328483,0.058823529411764705,0.21818181818181817,0.29625668449197856,0.264112199702985,0.19641142362069375,,
oviedo_C1200_1415,oviedo_C3022_1415,Oviedo,Oviedo,D2_other_module,raw,logistic_regression,238,0.5012110726643598,0.011695906432748537,0.4459016393442623,0.4444444444444445,0.19117647058823528,0.2708333333333333,0.9479166666666666,0.5924031182470535,0.6211475415201602,,
oviedo_C1200_1415,oviedo_C3029_1415,Oviedo,Oviedo,D2_other_module,raw,logistic_regression,231,0.5160865874363327,0.06097560975609756,0.48322147651006714,0.49511400651465803,0.18421052631578946,0.30434782608695654,0.9250572082379863,0.5543178116594516,0.557739623404967,,
oviedo_C1200_1415,oviedo_C4189_1415,Oviedo,Oviedo,D2_other_module,raw,logistic_regression,128,0.5463235294117647,0.0,0.6382978723404256,0.6382978723404256,0.21666666666666667,0.5,1.0666666666666667,0.4730762963828433,0.47311976853942006,,
oviedo_C1200_1415,oviedo_C4213_1415,Oviedo,Oviedo,D2_other_module,raw,logistic_regression,140,0.7173048754969659,0.6887417218543046,0.6356589147286822,0.592964824120603,0.3559322033898305,0.75,1.7796610169491525,0.22469412447084655,0.07858913213528035,,
oviedo_C1200_1415,oviedo_C836_1415,Oviedo,Oviedo,D2_other_module,raw,logistic_regression,87,0.6226215644820295,0.18867924528301888,0.6446280991735537,0.6717557251908397,0.2727272727272727,0.7058823529411765,1.3957219251336899,0.2946364006072722,0.21589421568780998,,
oviedo_C1303_1415,oulad_AAA_2013J,Oviedo,OULAD,D3_other_institution,raw,logistic_regression,383,0.575779376498801,0.7245841035120147,0.3377777777777778,0.430327868852459,0.13333333333333333,0.18181818181818182,0.6632034632034632,0.33715440498007954,0.06112620962816406,,
oviedo_C1303_1415,oulad_AAA_2014J,Oviedo,OULAD,D3_other_institution,raw,logistic_regression,365,0.5903444381705252,0.6810176125244618,0.2557077625570776,0.469601677148847,0.15178571428571427,0.2328767123287671,0.7589285714285714,0.3511153746058797,0.01843184185568203,,
oviedo_C1303_1415,oulad_BBB_2013B,Oviedo,OULAD,D3_other_institution,raw,logistic_regression,1767,0.1947171654015285,0.03915171288743882,0.4896013864818024,0.7059685097034054,0.08402489626556017,0.22946175637393768,0.4206005430630164,0.5223131984049179,0.24195437968332867,,
oviedo_C1303_1415,oulad_BBB_2013J,Oviedo,OULAD,D3_other_institution,raw,logistic_regression,2237,0.19567732688488884,0.11921234699308142,0.3622350674373796,0.684891240446796,0.06952789699570816,0.18120805369127516,0.34795057176599364,0.5406372579337267,0.14319263907398216,,
oviedo_C1303_1415,oulad_BBB_2014B,Oviedo,OULAD,D3_other_institution,raw,logistic_regression,1613,0.21401225233729013,0.11854103343465046,0.39267015706806285,0.7090836334533814,0.07562076749435666,0.20743034055727555,0.3776355974253786,0.47973048982555533,0.12758473411254023,,
oviedo_C1303_1415,oulad_BBB_2014J,Oviedo,OULAD,D3_other_institution,raw,logistic_regression,2292,0.6199321546052631,0.5819618169848585,0.17852522639068563,0.6643356643356644,0.14035087719298245,0.34934497816593885,0.7023672718915192,0.35972670940407986,-0.22446121166273575,,
oviedo_C1303_1415,oulad_CCC_2014B,Oviedo,OULAD,D3_other_institution,raw,logistic_regression,1936,0.6355303738511539,0.44330338040222506,0.152442996742671,0.7933935805546899,0.17596229379418696,0.5788113695090439,0.8802661519006354,0.4475184794671467,-0.39352602764166833,,
oviedo_C1303_1415,oulad_CCC_2014J,Oviedo,OULAD,D3_other_institution,raw,logistic_regression,2498,0.5844899003152311,0.5003219575016098,0.17883597883597885,0.7450389349409695,0.1557653405259609,0.462,0.7782036412677007,0.4533992668327831,-0.3383428304878348,,
oviedo_C1303_1415,oulad_DDD_2013B,Oviedo,OULAD,D3_other_institution,raw,logistic_regression,1303,0.33632519842741637,0.2957516339869281,0.37626628075253254,0.7566793893129771,0.09836065573770492,0.2988505747126437,0.49104955718861887,0.4867347409190821,-0.09123718410133519,,
oviedo_C1303_1415,oulad_DDD_2013J,Oviedo,OULAD,D3_other_institution,raw,logistic_regression,1938,0.319426210161188,0.2908077994428969,0.3882748678519942,0.7279291106005907,0.08836789900811542,0.25257731958762886,0.44138399040651466,0.47800767966983104,-0.01995977574418306,,
oviedo_C1303_1415,oulad_DDD_2014B,Oviedo,OULAD,D3_other_institution,raw,logistic_regression,1228,0.3191590178693373,0.2704626334519573,0.3843843843843844,0.7577137076378352,0.09479305740987984,0.2886178861788618,0.4731946117859042,0.4645488947029729,-0.07175135750168793,,
oviedo_C1303_1415,oulad_DDD_2014J,Oviedo,OULAD,D3_other_institution,raw,logistic_regression,1803,0.34369036557463856,0.3316180674671241,0.37049003769520733,0.718550106609808,0.08506429277942631,0.23822714681440443,0.42485019357702397,0.46338316049146416,-0.034126319353352974,,
oviedo_C1303_1415,oulad_EEE_2013J,Oviedo,OULAD,D3_other_institution,raw,logistic_regression,1052,0.4820432415201622,0.5414201183431953,0.17553191489361702,0.5926421404682275,0.0654627539503386,0.1380952380952381,0.32793722455122004,0.46681587578774747,-0.061487976286990154,,
oviedo_C1303_1415,oulad_EEE_2014B,Oviedo,OULAD,D3_other_institution,raw,logistic_regression,694,0.6065547880873418,0.574235807860262,0.17372881355932204,0.6537342386032978,0.13056379821958458,0.31654676258992803,0.6518796831970625,0.4018681753861093,-0.20560039177622613,,
oviedo_C1303_1415,oulad_EEE_2014J,Oviedo,OULAD,D3_other_institution,raw,logistic_regression,1188,0.479030330455769,0.5406107862248213,0.15531660692951016,0.5957446808510638,0.05555555555555555,0.11764705882352941,0.2773109243697479,0.45976197845166333,-0.07583243603993345,,
oviedo_C1303_1415,oulad_FFF_2013B,Oviedo,OULAD,D3_other_institution,raw,logistic_regression,1614,0.6690054470784969,0.6017874875868917,0.3393739703459638,0.6802943581357318,0.19591346153846154,0.5046439628482973,0.9789607644677306,0.36795054361078205,-0.22155368168236728,,
oviedo_C1303_1415,oulad_FFF_2013J,Oviedo,OULAD,D3_other_institution,raw,logistic_regression,2283,0.6612287256122873,0.5752650176678445,0.3076036866359447,0.6845289541918754,0.1734006734006734,0.45076586433260396,0.8662445019118981,0.39422626374731123,-0.22843987274438177,,
oviedo_C1303_1415,oulad_FFF_2014B,Oviedo,OULAD,D3_other_institution,raw,logistic_regression,1500,0.6783595766369532,0.5628140703517588,0.3523573200992556,0.7212276214833758,0.1950354609929078,0.55,0.9751773049645391,0.3737717300809762,-0.2625822683454583,,
oviedo_C1303_1415,oulad_FFF_2014J,Oviedo,OULAD,D3_other_institution,raw,logistic_regression,2365,0.7035062725248491,0.5872756933115824,0.24024024024024024,0.6908386382507611,0.19230769230769232,0.507399577167019,0.9615384615384615,0.3895258245478247,-0.280027535896832,,
oviedo_C1303_1415,ku_Accountancy_1819,Oviedo,KU Leuven,D3_other_institution,raw,logistic_regression,756,0.6280518937016112,0.6127562642369021,0.4637223974763407,0.4587155963302752,0.31555555555555553,0.47019867549668876,1.5798675496688743,0.26069978047955666,0.20360637852421698,,
oviedo_C1303_1415,ku_Globaleconom_1819,Oviedo,KU Leuven,D3_other_institution,raw,logistic_regression,743,0.626440927493559,0.4821150855365474,0.604982206405694,0.6086142322097378,0.26461538461538464,0.5771812080536913,1.3195250387196698,0.26513105841325096,0.15038304682675863,,
oviedo_C1303_1415,ku_Accountancy_1920,Oviedo,KU Leuven,D3_other_institution,raw,logistic_regression,711,0.6542925220605555,0.7294117647058823,0.4804928131416838,0.48723404255319147,0.33624454148471616,0.5422535211267606,1.6835906267298113,0.2266417597548899,0.08574880843459792,,
oviedo_C1303_1415,ku_Globaleconom_1920,Oviedo,KU Leuven,D3_other_institution,raw,logistic_regression,681,0.690492555744542,0.8497777777777777,0.2869198312236287,0.3938679245283019,0.3532934131736527,0.4338235294117647,1.769064811553364,0.20370512725421464,-0.12559119037598385,,
oviedo_C1303_1415,ku_Accountancy_2021,Oviedo,KU Leuven,D3_other_institution,raw,logistic_regression,725,0.6679487644689576,0.8231349538977368,0.17898832684824903,0.4607218683651805,0.31336405529953915,0.4689655172413793,1.5668202764976957,0.2658756621739123,-0.23442727700734306,,
oviedo_C1303_1415,ku_Globaleconom_2021,Oviedo,KU Leuven,D3_other_institution,raw,logistic_regression,335,0.6581181338279355,0.6973684210526315,0.35514018691588783,0.6546184738955823,0.2822085889570552,0.6865671641791045,1.4110429447852761,0.349896039103957,-0.31628292767443633,,
oviedo_C1303_1415,ukzn_ISTN101_2019,Oviedo,UKZN,D3_other_institution,raw,logistic_regression,1056,0.6435293677702434,0.8719101123595505,0.3132530120481928,0.2967741935483871,0.3532608695652174,0.3080568720379147,1.7679785699567279,0.15728834645897014,0.08427927950935149,,
oviedo_C1303_1415,ukzn_ISTN101_2020,Oviedo,UKZN,D3_other_institution,raw,logistic_regression,978,0.6703060126095649,0.872277810476751,0.1556420233463035,0.09542356377799414,0.3877551020408163,0.09693877551020408,1.9348188254893794,0.14512153728853505,0.23763942239423255,,
oviedo_C1303_1415,ukzn_ISTN101_2021,Oviedo,UKZN,D3_other_institution,raw,logistic_regression,741,0.8405206723790793,0.958963282937365,0.3870967741935484,0.15671641791044774,0.6507936507936508,0.27702702702702703,3.2583655083655083,0.061561655517557795,0.0162556073762274,,
oviedo_C1303_1415,ukzn_ISTN102_2018,Oviedo,UKZN,D3_other_institution,raw,logistic_regression,257,0.6062091503267973,0.3261802575107296,0.4412811387900356,0.4184615384615385,0.2647058823529412,0.35294117647058826,1.3339100346020762,0.35344254857707647,0.39313860468843836,,
oviedo_C1303_1415,ukzn_ISTN103_2019,Oviedo,UKZN,D3_other_institution,raw,logistic_regression,1113,0.6812587125871259,0.5434782608695652,0.46990291262135925,0.4246284501061571,0.33,0.4439461883408072,1.6470403587443947,0.2720638255013678,0.2844577908483738,,
oviedo_C1303_1415,ukzn_ISTN103_2020,Oviedo,UKZN,D3_other_institution,raw,logistic_regression,1082,0.3682658153859988,0.09813542688910697,0.19737991266375546,0.19214703425229743,0.02608695652173913,0.013888888888888888,0.13067632850241545,0.7277553434139344,0.7780673319672329,,
oviedo_C1303_1415,ukzn_ISTN211_2019,Oviedo,UKZN,D3_other_institution,raw,logistic_regression,280,0.7598306110102843,0.8961303462321792,0.2608695652173913,0.12709030100334448,0.5263157894736842,0.17857142857142858,2.6315789473684212,0.1263472491892947,0.22446952377014784,,
oviedo_C1303_1415,ukzn_ISTN211_2021,Oviedo,UKZN,D3_other_institution,raw,logistic_regression,327,0.7521821631878558,0.43037974683544306,0.13127413127413126,0.09883720930232558,0.47058823529411764,0.12307692307692308,2.367420814479638,0.43943665100683127,0.5870111164799439,,
oviedo_C1303_1415,ukzn_ISTN212_2018,Oviedo,UKZN,D3_other_institution,raw,logistic_regression,238,0.6726804123711341,0.3116883116883117,0.3510204081632653,0.3120567375886525,0.29545454545454547,0.2708333333333333,1.464962121212121,0.3824455731783268,0.4829623689613828,,
oviedo_C1303_1415,ukzn_ISTN212_2019,Oviedo,UKZN,D3_other_institution,raw,logistic_regression,264,0.7687687687687688,0.6686046511627907,0.3804347826086957,0.2745098039215686,0.42857142857142855,0.33962264150943394,2.1347708894878705,0.2516741672219714,0.35551271320109945,,
oviedo_C1303_1415,ukzn_ISTN2IP_2018,Oviedo,UKZN,D3_other_institution,raw,logistic_regression,99,0.6583783783783784,0.02666666666666667,0.4065040650406504,0.40322580645161293,0.32,0.4,1.584,0.44274161537138645,0.5149513280433153,,
oviedo_C1303_1415,ukzn_ISTN2IP_2019,Oviedo,UKZN,D3_other_institution,raw,logistic_regression,116,0.7727272727272727,0.8263473053892215,0.5538461538461539,0.3888888888888889,0.4642857142857143,0.5652173913043478,2.341614906832298,0.17305726758599865,0.14190092381002242,,
oviedo_C1303_1415,ukzn_ISTN3ND_2018,Oviedo,UKZN,D3_other_institution,raw,logistic_regression,144,0.5735027223230489,0.1782178217821782,0.5561497326203209,0.5671641791044776,0.2631578947368421,0.5172413793103449,1.3067150635208713,0.3243934728317368,0.2908481486965287,,
oviedo_C1303_1415,ukzn_ISTN3ND_2019,Oviedo,UKZN,D3_other_institution,raw,logistic_regression,223,0.4545454545454545,0.022099447513812154,0.3320754716981132,0.32958801498127344,0.13636363636363635,0.13333333333333333,0.6757575757575758,0.5751459026609425,0.632106926597967,,
oviedo_C1303_1415,ukzn_ISTN3SA_2018,Oviedo,UKZN,D3_other_institution,raw,logistic_regression,141,0.6531531531531531,0.8,0.3582089552238806,0.3508771929824561,0.3,0.32142857142857145,1.510714285714286,0.1959234619935796,0.1556862777751343,,
oviedo_C1303_1415,ukzn_ISTN3SA_2019,Oviedo,UKZN,D3_other_institution,raw,logistic_regression,195,0.6261176470588234,0.8666666666666667,0.26666666666666666,0.22727272727272727,0.36,0.23076923076923078,1.8000000000000003,0.15254013280509926,0.14636211488638945,,
oviedo_C1303_1415,zambia_ICT1110_2020,Oviedo,Zambia,D3_other_institution,raw,logistic_regression,65,0.5204081632653061,0.4507042253521127,0.3389830508474576,0.8596491228070176,0.2653061224489796,1.0,1.3265306122448979,0.45622273890857684,-0.4977602017383106,,
oviedo_C1303_1415,zambia_ICT1110_2021,Oviedo,Zambia,D3_other_institution,raw,logistic_regression,52,0.6375,0.6229508196721312,0.46511627906976744,0.761904761904762,0.28125,0.9,1.4625,0.33914104964724223,-0.33678302115094394,,
oviedo_C1303_1415,oviedo_C1112_1415,Oviedo,Oviedo,D2_other_module,raw,logistic_regression,199,0.6839641839641839,0.5783132530120482,0.6982758620689655,0.7035830618892508,0.26851851851851855,0.725,1.3358796296296296,0.23002387246521439,-0.008316871831521855,,
oviedo_C1303_1415,oviedo_C1127_1415,Oviedo,Oviedo,D2_other_module,raw,logistic_regression,106,0.4894756984309223,0.5217391304347826,0.4329896907216495,0.5379310344827586,0.1794871794871795,0.3333333333333333,0.905982905982906,0.28554794487314217,0.13368134178400454,,
oviedo_C1303_1415,oviedo_C1200_1415,Oviedo,Oviedo,D2_other_module,raw,logistic_regression,107,0.6224563953488372,0.5850340136054422,0.08955223880597014,0.7485380116959064,0.28125,0.8571428571428571,1.4330357142857144,0.43817482202643626,-0.460389217802412,,
oviedo_C1303_1415,oviedo_C1303_1415,Oviedo,Oviedo,D0_within_cohort,raw,logistic_regression,112,0.6360544217687075,0.28125,0.7125,0.7692307692307693,0.24285714285714285,0.7727272727272727,1.2363636363636363,0.23494753893440054,-0.002978108406538782,,
oviedo_C1303_1415,oviedo_C174_1415,Oviedo,Oviedo,D2_other_module,raw,logistic_regression,96,0.85359477124183,0.7285714285714285,0.2692307692307692,0.6382978723404256,0.4222222222222222,1.0,2.1333333333333333,0.2870408855521828,-0.33292889502436773,,
oviedo_C1303_1415,oviedo_C190_1415,Oviedo,Oviedo,D2_other_module,raw,logistic_regression,112,0.3137254901960785,0.5733333333333334,0.13513513513513514,0.7052023121387282,0.13114754098360656,0.36363636363636365,0.6676602086438153,0.4074701526651084,-0.2663526023569609,,
oviedo_C1303_1415,oviedo_C1978_1415,Oviedo,Oviedo,D2_other_module,raw,logistic_regression,164,0.516764922623434,0.5757575757575758,0.35384615384615387,0.43809523809523815,0.21739130434782608,0.30303030303030304,1.0803689064558628,0.276586064088328,0.2192650792706184,,
oviedo_C1303_1415,oviedo_C2011_1415,Oviedo,Oviedo,D2_other_module,raw,logistic_regression,120,0.48261047463175116,0.5637583892617449,0.2857142857142857,0.3561643835616438,0.23076923076923078,0.25,1.1538461538461537,0.2937421107727597,0.2793054912116458,,
oviedo_C1303_1415,oviedo_C2024_1415,Oviedo,Oviedo,D2_other_module,raw,logistic_regression,327,0.5351748251748252,0.4987146529562982,0.2641509433962264,0.27440633245382584,0.25,0.2,1.2576923076923077,0.29608865516838473,0.37278615483393196,,
oviedo_C1303_1415,oviedo_C2150_1415,Oviedo,Oviedo,D2_other_module,raw,logistic_regression,106,0.7583489681050656,0.7901234567901234,0.32,0.5578231292517007,0.36585365853658536,0.7142857142857143,1.8466898954703832,0.21341901628128,-0.1417244489660423,,
oviedo_C1303_1415,oviedo_C2271_1415,Oviedo,Oviedo,D2_other_module,raw,logistic_regression,596,0.6215792953841515,0.32801822323462415,0.6082337317397079,0.5860023724792408,0.2591093117408907,0.5378151260504201,1.2977239478787466,0.2943568176895392,0.24584880035127404,,
oviedo_C1303_1415,oviedo_C2335_1415,Oviedo,Oviedo,D2_other_module,raw,logistic_regression,428,0.49112943528235886,0.1941747572815534,0.7446153846153846,0.807799442896936,0.18275862068965518,0.6162790697674418,0.909542902967121,0.27163286762142624,0.034338778522142954,,
oviedo_C1303_1415,oviedo_C2406_1415,Oviedo,Oviedo,D2_other_module,raw,logistic_regression,133,0.7554216867469878,0.64,0.5344827586206896,0.7685185185185186,0.3132530120481928,0.9629629629629629,1.543061133422579,0.2738595561976142,-0.28548999581098405,,
oviedo_C1303_1415,oviedo_C2468_1415,Oviedo,Oviedo,D2_other_module,raw,logistic_regression,82,0.570493753718025,0.22641509433962265,0.6306306306306306,0.6666666666666666,0.24390243902439024,0.625,1.25,0.28027236871263544,0.17088842332966814,,
oviedo_C1303_1415,oviedo_C2607_1415,Oviedo,Oviedo,D2_other_module,raw,logistic_regression,277,0.6282567821649208,0.36,0.7623762376237624,0.8482328482328483,0.24509803921568626,0.9090909090909091,1.2344028520499108,0.21894309865477218,-0.11514233809581698,,
oviedo_C1303_1415,oviedo_C3022_1415,Oviedo,Oviedo,D2_other_module,raw,logistic_regression,238,0.3357266435986159,0.10471204188481675,0.4,0.4444444444444445,0.11764705882352941,0.16666666666666666,0.5833333333333334,0.5226163840826011,0.5159027648862319,,
oviedo_C1303_1415,oviedo_C3029_1415,Oviedo,Oviedo,D2_other_module,raw,logistic_regression,231,0.5329796264855687,0.5525291828793775,0.43902439024390244,0.49511400651465803,0.21052631578947367,0.34782608695652173,1.05720823798627,0.2969476477586874,0.1995633272645489,,
oviedo_C1303_1415,oviedo_C4189_1415,Oviedo,Oviedo,D2_other_module,raw,logistic_regression,128,0.49950980392156863,0.4444444444444444,0.5323741007194245,0.6382978723404256,0.23333333333333334,0.5384615384615384,1.1487179487179486,0.389340743325744,0.1630829818562911,,
oviedo_C1303_1415,oviedo_C4213_1415,Oviedo,Oviedo,D2_other_module,raw,logistic_regression,140,0.6524377484829461,0.6984126984126984,0.37362637362637363,0.592964824120603,0.2711864406779661,0.5714285714285714,1.3559322033898304,0.2622072397632547,-0.11214036100499408,,
oviedo_C1303_1415,oviedo_C836_1415,Oviedo,Oviedo,D2_other_module,raw,logistic_regression,87,0.5317124735729386,0.4810126582278481,0.5684210526315789,0.6717557251908397,0.20454545454545456,0.5294117647058824,1.0467914438502672,0.27791682351411967,0.02510623413317048,,
oviedo_C174_1415,oulad_AAA_2013J,Oviedo,OULAD,D3_other_institution,raw,logistic_regression,383,0.37386091127098325,0.09836065573770492,0.403470715835141,0.430327868852459,0.13333333333333333,0.18181818181818182,0.6632034632034632,0.69327209653961,0.6524083613473215,,
oviedo_C174_1415,oulad_AAA_2014J,Oviedo,OULAD,D3_other_institution,raw,logistic_regression,365,0.34941417278373793,0.0498220640569395,0.4053452115812918,0.469601677148847,0.08928571428571429,0.136986301369863,0.4464285714285714,0.6847870039281445,0.6095905459604121,,
oviedo_C174_1415,oulad_BBB_2013B,Oviedo,OULAD,D3_other_institution,raw,logistic_regression,1767,0.17903556683184946,0.0018198362147406734,0.5494866529774127,0.7059685097034054,0.08506224066390042,0.23229461756373937,0.4257931423600907,0.5402847404889825,0.32085567555531735,,
oviedo_C174_1415,oulad_BBB_2013J,Oviedo,OULAD,D3_other_institution,raw,logistic_regression,2237,0.15435670360643133,0.008663366336633664,0.43946815955213436,0.684891240446796,0.06781115879828326,0.1767337807606264,0.33935919962362343,0.641604539235081,0.2570702399984375,,
