feature_set,model,target,task,split_strategy,n_train_rows,n_test_rows,n_train_students,n_test_students,metric_accuracy,metric_precision,metric_recall,metric_f1,metric_roc_auc,split_metadata_json,metric_mae,metric_rmse,metric_r2
B_lms_plus_trends_oulad,logistic_regression,passed_observed,classification,temporal_forward,28526,10621,1678,559,0.9278787308163073,0.8864970645792564,0.9749559773038544,0.9286246738725308,0.9682650246203965,"{""held_out_students"": 559, ""student_seed"": 42, ""student_test_size"": 0.25, ""test_rows"": 10621, ""train_rows"": 28526, ""train_weeks"": 20}",,,
B_lms_plus_trends_oulad,random_forest,passed_observed,classification,temporal_forward,28526,10621,1678,559,0.9015158647961585,0.8796936297403325,0.9213461162199178,0.9000382262996942,0.9549820127471406,"{""held_out_students"": 559, ""student_seed"": 42, ""student_test_size"": 0.25, ""test_rows"": 10621, ""train_rows"": 28526, ""train_weeks"": 20}",,,
B_lms_plus_trends_oulad,gradient_boosting,passed_observed,classification,temporal_forward,28526,10621,1678,559,0.9085773467658412,0.8847583643122676,0.9313245940129133,0.9074444762177104,0.9570394767912773,"{""held_out_students"": 559, ""student_seed"": 42, ""student_test_size"": 0.25, ""test_rows"": 10621, ""train_rows"": 28526, ""train_weeks"": 20}",,,
B_lms_plus_trends_oulad,linear_regression,final_weighted_score,regression,temporal_forward,28526,10621,1678,559,,,,,,"{""held_out_students"": 559, ""student_seed"": 42, ""student_test_size"": 0.25, ""test_rows"": 10621, ""train_rows"": 28526, ""train_weeks"": 20}",7.538328843848721,9.608185133347794,0.9142415430380166
B_lms_plus_trends_oulad,random_forest,final_weighted_score,regression,temporal_forward,28526,10621,1678,559,,,,,,"{""held_out_students"": 559, ""student_seed"": 42, ""student_test_size"": 0.25, ""test_rows"": 10621, ""train_rows"": 28526, ""train_weeks"": 20}",5.584970687718036,8.296781229863786,0.9360539812740591
B_lms_plus_trends_oulad,gradient_boosting,final_weighted_score,regression,temporal_forward,28526,10621,1678,559,,,,,,"{""held_out_students"": 559, ""student_seed"": 42, ""student_test_size"": 0.25, ""test_rows"": 10621, ""train_rows"": 28526, ""train_weeks"": 20}",4.320737486102416,6.545918903149914,0.9601951974297229
B_lms_plus_mastery_oulad,logistic_regression,passed_observed,classification,student_group,60408,20124,1678,559,0.879646193599682,0.8430001889287738,0.9215200330441966,0.8805130735076467,0.9448220471892651,"{""row_counts"": {""test"": 20124, ""train"": 60408, ""validation"": 0}, ""seed"": 42, ""student_counts"": {""test"": 559, ""train"": 1678, ""validation"": 0}}",,,
B_lms_plus_mastery_oulad,random_forest,passed_observed,classification,student_group,60408,20124,1678,559,0.8752236135957067,0.8368554522400676,0.9200743494423792,0.8764940239043825,0.9386090151864038,"{""row_counts"": {""test"": 20124, ""train"": 60408, ""validation"": 0}, ""seed"": 42, ""student_counts"": {""test"": 559, ""train"": 1678, ""validation"": 0}}",,,
B_lms_plus_mastery_oulad,gradient_boosting,passed_observed,classification,student_group,60408,20124,1678,559,0.877857284834029,0.837789827973074,0.9253407682775713,0.8793915603532876,0.9429384350059584,"{""row_counts"": {""test"": 20124, ""train"": 60408, ""validation"": 0}, ""seed"": 42, ""student_counts"": {""test"": 559, ""train"": 1678, ""validation"": 0}}",,,
B_lms_plus_mastery_oulad,linear_regression,final_weighted_score,regression,student_group,60408,20124,1678,559,,,,,,"{""row_counts"": {""test"": 20124, ""train"": 60408, ""validation"": 0}, ""seed"": 42, ""student_counts"": {""test"": 559, ""train"": 1678, ""validation"": 0}}",6.558822417856399,11.021608681024192,0.8871545096626182
B_lms_plus_mastery_oulad,random_forest,final_weighted_score,regression,student_group,60408,20124,1678,559,,,,,,"{""row_counts"": {""test"": 20124, ""train"": 60408, ""validation"": 0}, ""seed"": 42, ""student_counts"": {""test"": 559, ""train"": 1678, ""validation"": 0}}",5.8644536267282295,11.29985392315834,0.8813849239705803
B_lms_plus_mastery_oulad,gradient_boosting,final_weighted_score,regression,student_group,60408,20124,1678,559,,,,,,"{""row_counts"": {""test"": 20124, ""train"": 60408, ""validation"": 0}, ""seed"": 42, ""student_counts"": {""test"": 559, ""train"": 1678, ""validation"": 0}}",5.623383984591391,10.62016254927273,0.8952252674245098
B_lms_plus_mastery_oulad,logistic_regression,passed_observed,classification,temporal_forward,28526,10621,1678,559,0.9278787308163073,0.8871858848690073,0.9739776951672863,0.9285581048311882,0.9694622928163553,"{""held_out_students"": 559, ""student_seed"": 42, ""student_test_size"": 0.25, ""test_rows"": 10621, ""train_rows"": 28526, ""train_weeks"": 20}",,,
B_lms_plus_mastery_oulad,random_forest,passed_observed,classification,temporal_forward,28526,10621,1678,559,0.9171452782223896,0.8984742889433038,0.9332811582860497,0.9155470249520153,0.9618263835057727,"{""held_out_students"": 559, ""student_seed"": 42, ""student_test_size"": 0.25, ""test_rows"": 10621, ""train_rows"": 28526, ""train_weeks"": 20}",,,
B_lms_plus_mastery_oulad,gradient_boosting,passed_observed,classification,temporal_forward,28526,10621,1678,559,0.9191224931739007,0.8988742964352721,0.9373899432596361,0.9177281869552725,0.9636939791439479,"{""held_out_students"": 559, ""student_seed"": 42, ""student_test_size"": 0.25, ""test_rows"": 10621, ""train_rows"": 28526, ""train_weeks"": 20}",,,
B_lms_plus_mastery_oulad,linear_regression,final_weighted_score,regression,temporal_forward,28526,10621,1678,559,,,,,,"{""held_out_students"": 559, ""student_seed"": 42, ""student_test_size"": 0.25, ""test_rows"": 10621, ""train_rows"": 28526, ""train_weeks"": 20}",5.342940644847117,7.026346731844307,0.9541379580107953
B_lms_plus_mastery_oulad,random_forest,final_weighted_score,regression,temporal_forward,28526,10621,1678,559,,,,,,"{""held_out_students"": 559, ""student_seed"": 42, ""student_test_size"": 0.25, ""test_rows"": 10621, ""train_rows"": 28526, ""train_weeks"": 20}",4.368377817408559,6.607299246823805,0.9594452072585509
B_lms_plus_mastery_oulad,gradient_boosting,final_weighted_score,regression,temporal_forward,28526,10621,1678,559,,,,,,"{""held_out_students"": 559, ""student_seed"": 42, ""student_test_size"": 0.25, ""test_rows"": 10621, ""train_rows"": 28526, ""train_weeks"": 20}",3.425882608009224,5.2843587990142336,0.9740594709798253
B_lms_plus_indices_oulad,logistic_regression,passed_observed,classification,student_group,60408,20124,1678,559,0.8775094414629299,0.8402941453756952,0.9203841387856257,0.8785175693657287,0.9432175421479678,"{""row_counts"": {""test"": 20124, ""train"": 60408, ""validation"": 0}, ""seed"": 42, ""student_counts"": {""test"": 559, ""train"": 1678, ""validation"": 0}}",,,
B_lms_plus_indices_oulad,random_forest,passed_observed,classification,student_group,60408,20124,1678,559,0.8729377857284834,0.834695219310604,0.9176992978108219,0.8742314691849884,0.9366837565142805,"{""row_counts"": {""test"": 20124, ""train"": 60408, ""validation"": 0}, ""seed"": 42, ""student_counts"": {""test"": 559, ""train"": 1678, ""validation"": 0}}",,,
B_lms_plus_indices_oulad,gradient_boosting,passed_observed,classification,student_group,60408,20124,1678,559,0.8782548201152852,0.8378479357369699,0.926270136307311,0.8798430603236881,0.9426021572891098,"{""row_counts"": {""test"": 20124, ""train"": 60408, ""validation"": 0}, ""seed"": 42, ""student_counts"": {""test"": 559, ""train"": 1678, ""validation"": 0}}",,,
B_lms_plus_indices_oulad,linear_regression,final_weighted_score,regression,student_group,60408,20124,1678,559,,,,,,"{""row_counts"": {""test"": 20124, ""train"": 60408, ""validation"": 0}, ""seed"": 42, ""student_counts"": {""test"": 559, ""train"": 1678, ""validation"": 0}}",7.31241161447815,11.567459424748636,0.8757002650309061
B_lms_plus_indices_oulad,random_forest,final_weighted_score,regression,student_group,60408,20124,1678,559,,,,,,"{""row_counts"": {""test"": 20124, ""train"": 60408, ""validation"": 0}, ""seed"": 42, ""student_counts"": {""test"": 559, ""train"": 1678, ""validation"": 0}}",6.092968479195583,11.455730795641056,0.8780898595024282
B_lms_plus_indices_oulad,gradient_boosting,final_weighted_score,regression,student_group,60408,20124,1678,559,,,,,,"{""row_counts"": {""test"": 20124, ""train"": 60408, ""validation"": 0}, ""seed"": 42, ""student_counts"": {""test"": 559, ""train"": 1678, ""validation"": 0}}",5.740502170259954,10.649611985918934,0.8946433865127023
B_lms_plus_indices_oulad,logistic_regression,passed_observed,classification,temporal_forward,28526,10621,1678,559,0.9273138122587327,0.8867890889641648,0.9731950694580317,0.9279850746268656,0.9682430088336569,"{""held_out_students"": 559, ""student_seed"": 42, ""student_test_size"": 0.25, ""test_rows"": 10621, ""train_rows"": 28526, ""train_weeks"": 20}",,,
B_lms_plus_indices_oulad,random_forest,passed_observed,classification,temporal_forward,28526,10621,1678,559,0.8896525750870916,0.8679245283018868,0.9090197612991586,0.8879969418960245,0.9539449626637113,"{""held_out_students"": 559, ""student_seed"": 42, ""student_test_size"": 0.25, ""test_rows"": 10621, ""train_rows"": 28526, ""train_weeks"": 20}",,,
B_lms_plus_indices_oulad,gradient_boosting,passed_observed,classification,temporal_forward,28526,10621,1678,559,0.8893701158083043,0.872022684310019,0.9025630991978086,0.8870300932602634,0.9489666606419163,"{""held_out_students"": 559, ""student_seed"": 42, ""student_test_size"": 0.25, ""test_rows"": 10621, ""train_rows"": 28526, ""train_weeks"": 20}",,,
B_lms_plus_indices_oulad,linear_regression,final_weighted_score,regression,temporal_forward,28526,10621,1678,559,,,,,,"{""held_out_students"": 559, ""student_seed"": 42, ""student_test_size"": 0.25, ""test_rows"": 10621, ""train_rows"": 28526, ""train_weeks"": 20}",7.639910150109981,9.695327779038317,0.9126788944471089
B_lms_plus_indices_oulad,random_forest,final_weighted_score,regression,temporal_forward,28526,10621,1678,559,,,,,,"{""held_out_students"": 559, ""student_seed"": 42, ""student_test_size"": 0.25, ""test_rows"": 10621, ""train_rows"": 28526, ""train_weeks"": 20}",5.4465247350563555,8.271236162599239,0.9364471435364041
B_lms_plus_indices_oulad,gradient_boosting,final_weighted_score,regression,temporal_forward,28526,10621,1678,559,,,,,,"{""held_out_students"": 559, ""student_seed"": 42, ""student_test_size"": 0.25, ""test_rows"": 10621, ""train_rows"": 28526, ""train_weeks"": 20}",4.214590880659608,6.554053536350661,0.960096204861872
C_twin_oulad,logistic_regression,passed_observed,classification,student_group,60408,20124,1678,559,0.8801928046114093,0.8436820716378414,0.9218298223874432,0.8810264001973847,0.9450445673315071,"{""row_counts"": {""test"": 20124, ""train"": 60408, ""validation"": 0}, ""seed"": 42, ""student_counts"": {""test"": 559, ""train"": 1678, ""validation"": 0}}",,,
C_twin_oulad,random_forest,passed_observed,classification,student_group,60408,20124,1678,559,0.8755714569668058,0.837469449144576,0.9199710863279636,0.8767837811239051,0.9388131922782931,"{""row_counts"": {""test"": 20124, ""train"": 60408, ""validation"": 0}, ""seed"": 42, ""student_counts"": {""test"": 559, ""train"": 1678, ""validation"": 0}}",,,
C_twin_oulad,gradient_boosting,passed_observed,classification,student_group,60408,20124,1678,559,0.879745577419996,0.8392490192415468,0.927819083023544,0.8813143697891123,0.9434900222510252,"{""row_counts"": {""test"": 20124, ""train"": 60408, ""validation"": 0}, ""seed"": 42, ""student_counts"": {""test"": 559, ""train"": 1678, ""validation"": 0}}",,,
C_twin_oulad,linear_regression,final_weighted_score,regression,student_group,60408,20124,1678,559,,,,,,"{""row_counts"": {""test"": 20124, ""train"": 60408, ""validation"": 0}, ""seed"": 42, ""student_counts"": {""test"": 559, ""train"": 1678, ""validation"": 0}}",6.5487929486811405,11.00702938050268,0.887452854528446
C_twin_oulad,random_forest,final_weighted_score,regression,student_group,60408,20124,1678,559,,,,,,"{""row_counts"": {""test"": 20124, ""train"": 60408, ""validation"": 0}, ""seed"": 42, ""student_counts"": {""test"": 559, ""train"": 1678, ""validation"": 0}}",5.833785110410743,11.299316788015004,0.8813962003661913
C_twin_oulad,gradient_boosting,final_weighted_score,regression,student_group,60408,20124,1678,559,,,,,,"{""row_counts"": {""test"": 20124, ""train"": 60408, ""validation"": 0}, ""seed"": 42, ""student_counts"": {""test"": 559, ""train"": 1678, ""validation"": 0}}",5.604500826463626,10.610309550492381,0.8954195895775577
C_twin_oulad,logistic_regression,passed_observed,classification,temporal_forward,28526,10621,1678,559,0.9275021184445909,0.885318657908752,0.975738603013109,0.9283320923306031,0.9695104079631811,"{""held_out_students"": 559, ""student_seed"": 42, ""student_test_size"": 0.25, ""test_rows"": 10621, ""train_rows"": 28526, ""train_weeks"": 20}",,,
C_twin_oulad,random_forest,passed_observed,classification,temporal_forward,28526,10621,1678,559,0.9156388287355239,0.9004370131103933,0.927215809039327,0.9136302294197031,0.9616562760438768,"{""held_out_students"": 559, ""student_seed"": 42, ""student_test_size"": 0.25, ""test_rows"": 10621, ""train_rows"": 28526, ""train_weeks"": 20}",,,
C_twin_oulad,gradient_boosting,passed_observed,classification,temporal_forward,28526,10621,1678,559,0.9048112230486771,0.905619311436486,0.8955194678145177,0.9005410723069356,0.9599348900861848,"{""held_out_students"": 559, ""student_seed"": 42, ""student_test_size"": 0.25, ""test_rows"": 10621, ""train_rows"": 28526, ""train_weeks"": 20}",,,
C_twin_oulad,linear_regression,final_weighted_score,regression,temporal_forward,28526,10621,1678,559,,,,,,"{""held_out_students"": 559, ""student_seed"": 42, ""student_test_size"": 0.25, ""test_rows"": 10621, ""train_rows"": 28526, ""train_weeks"": 20}",5.315160732801711,6.96958151556778,0.9548759951848017
C_twin_oulad,random_forest,final_weighted_score,regression,temporal_forward,28526,10621,1678,559,,,,,,"{""held_out_students"": 559, ""student_seed"": 42, ""student_test_size"": 0.25, ""test_rows"": 10621, ""train_rows"": 28526, ""train_weeks"": 20}",4.6131571901714326,7.080731606594701,0.953425253604596
C_twin_oulad,gradient_boosting,final_weighted_score,regression,temporal_forward,28526,10621,1678,559,,,,,,"{""held_out_students"": 559, ""student_seed"": 42, ""student_test_size"": 0.25, ""test_rows"": 10621, ""train_rows"": 28526, ""train_weeks"": 20}",3.6193854294399292,5.546051861759629,0.9714265891501542
