source,target,d_prevalence,d_scale,d_length,d_shape
oulad_DDD_2013B,ukzn_ISTN2IP_2018,0.356070296208439,0.8936278592941667,15,0.6113674847366328
oulad_DDD_2013B,ukzn_ISTN2IP_2019,0.36721623838886386,0.6117328740704465,2,0.5095261408874555
oulad_DDD_2013B,ukzn_ISTN3ND_2018,0.2127622154003581,0.9849579949213865,17,0.6150489103290332
oulad_DDD_2013B,ukzn_ISTN3ND_2019,0.4112861316933327,0.47807890556393445,16,0.523797396536746
oulad_DDD_2013B,ukzn_ISTN3SA_2018,0.395829591286883,0.546466142557855,1,0.467052495954702
oulad_DDD_2013B,ukzn_ISTN3SA_2019,0.4803904205285633,0.4752122649123314,0,0.44755551432450896
oulad_DDD_2013B,zambia_ICT1110_2020,0.14525060511246235,0.661420658259554,8,0.4394794767780187
oulad_DDD_2013B,zambia_ICT1110_2021,0.006789066650923881,0.5109278171788659,1,0.44341460534860383
oulad_DDD_2013B,oviedo_C1112_1415,0.06588198089449548,0.6276720751718943,11,0.5492653487809621
oulad_DDD_2013B,oviedo_C1127_1415,0.24067102043180466,0.6078378301869223,9,0.5400599487394836
oulad_DDD_2013B,oviedo_C1200_1415,0.010464707612196145,0.3246173929414986,8,0.4368280244726404
oulad_DDD_2013B,oviedo_C1303_1415,0.016404451266308517,0.9011809971846125,11,0.6034484783936598
oulad_DDD_2013B,oviedo_C174_1415,0.13984554873369148,0.18356888279253553,7,0.3594223952052041
oulad_DDD_2013B,oviedo_C190_1415,0.06395269159083433,0.4583987659026813,9,0.4870912102369727
oulad_DDD_2013B,oviedo_C1978_1415,0.3281077438556427,0.8508758788732167,7,0.5459025138985081
oulad_DDD_2013B,oviedo_C2011_1415,0.3919288820670248,0.8825388871285543,7,0.54358166136754
oulad_DDD_2013B,oviedo_C2024_1415,0.44957414200586276,0.7125731807069353,9,0.5826980584174638
oulad_DDD_2013B,oviedo_C2150_1415,0.22180309590350278,0.3019876465082532,6,0.48028807665495143
oulad_DDD_2013B,oviedo_C2271_1415,0.19416601853234916,0.8508758788732167,12,0.5727405375455564
oulad_DDD_2013B,oviedo_C2335_1415,0.06897454472425246,2.1799345981374416,9,0.7477427052903487
oulad_DDD_2013B,oviedo_C2406_1415,0.015464601642248388,0.3852142463206049,6,0.4678264568338949
oulad_DDD_2013B,oviedo_C2468_1415,0.10859554873369148,0.784899580108811,13,0.5941194402624872
oulad_DDD_2013B,oviedo_C2607_1415,0.12786654512912438,2.3560258571931225,1,0.7617447260398407
oulad_DDD_2013B,oviedo_C3022_1415,0.3228812630194058,2.0549958615291417,2,0.7252047403765804
oulad_DDD_2013B,oviedo_C3029_1415,0.2795912197293625,0.8245469401508676,10,0.6367884208033315
oulad_DDD_2013B,oviedo_C4189_1415,0.13984554873369148,2.6570558528571038,8,0.8692140732924022
oulad_DDD_2013B,oviedo_C4213_1415,0.1871669773051201,0.20297358212601394,6,0.41188857738029977
oulad_DDD_2013B,oviedo_C836_1415,0.10284842229690988,0.9011809971846125,8,0.5378014862758292
oulad_DDD_2013J,oulad_AAA_2013J,0.2980879860532917,0.24087543849152823,1,0.19605090902652114
oulad_DDD_2013J,oulad_AAA_2014J,0.2653901070161302,0.20245572724848857,1,0.17345014429708439
oulad_DDD_2013J,oulad_BBB_2013B,0.026681980092546354,0.16300194145923566,3,0.1794762047433574
oulad_DDD_2013J,oulad_BBB_2013J,0.05145265409177574,0.36817817388243834,1,0.24527927539272068
oulad_DDD_2013J,oulad_BBB_2014B,0.022952379307189963,0.458788881710845,4,0.29508026658309106
oulad_DDD_2013J,oulad_BBB_2014J,0.0748572231317437,0.24927386716821404,0,0.24319749944618246
oulad_DDD_2013J,oulad_CCC_2014B,0.0853019002294263,0.07569195176175075,3,0.24636586909665997
oulad_DDD_2013J,oulad_CCC_2014J,0.021435517867338272,0.00915623124077037,1,0.23295811940721675
oulad_DDD_2013J,oulad_DDD_2013B,0.03635612664906818,0.1013569581382025,3,0.12163302934778143
oulad_DDD_2013J,oulad_DDD_2014B,0.03769543133557213,0.024219977676646298,3,0.10888305262101412
oulad_DDD_2013J,oulad_DDD_2014J,0.011507308939864569,0.1291876333543262,0,0.11212515481715937
oulad_DDD_2013J,oulad_EEE_2013J,0.1511367604876651,0.22172792767040994,1,0.15781597810226752
oulad_DDD_2013J,oulad_EEE_2014B,0.08664864398664063,0.13538259740406705,3,0.1671573832020295
oulad_DDD_2013J,oulad_EEE_2014J,0.1479969978421991,0.17789956624243777,1,0.16865693645879404
oulad_DDD_2013J,oulad_FFF_2013B,0.05674995492229368,0.44234236964452694,3,0.24674440310266155
oulad_DDD_2013J,oulad_FFF_2013J,0.05187148515952478,0.31528991904167386,1,0.1585464395316187
oulad_DDD_2013J,oulad_FFF_2014B,0.008239422084623305,0.2615358357065967,3,0.1565109833407047
oulad_DDD_2013J,oulad_FFF_2014J,0.044543861830923515,0.2831501960183539,1,0.1493958437942886
oulad_DDD_2013J,ku_Accountancy_1819,0.2743670816590914,0.4434291263016308,25,0.5376322141398553
oulad_DDD_2013J,ku_Globaleconom_1819,0.13482354052338508,0.7633072052206475,23,0.5675848436704144
oulad_DDD_2013J,ku_Accountancy_1920,0.2545089256307226,0.3710074639013026,25,0.5533567962459339
oulad_DDD_2013J,ku_Globaleconom_1920,0.32701181562353665,0.13081725808783443,23,0.43173202506135777
oulad_DDD_2013J,ku_Accountancy_2021,0.27348423536263156,0.2151531169232428,25,0.5297965440817078
oulad_DDD_2013J,ku_Globaleconom_2021,0.0856722579055188,0.0978169979849091,23,0.4434824990483232
oulad_DDD_2013J,ukzn_ISTN101_2019,0.3979969978421991,0.35157891206297665,5,0.4376604110543739
oulad_DDD_2013J,ukzn_ISTN101_2020,0.5221371725958708,0.27694529376607246,3,0.4570502401800242
oulad_DDD_2013J,ukzn_ISTN101_2021,0.4872191791696435,0.15016481756501787,14,0.45691150954308846
oulad_DDD_2013J,ukzn_ISTN102_2018,0.3076479823959074,0.8836010367831839,19,0.587846934800953
oulad_DDD_2013J,ukzn_ISTN103_2019,0.30269764310888203,0.8836010367831839,19,0.5688140201462909
oulad_DDD_2013J,ukzn_ISTN103_2020,0.46595476404395786,0.8610936957853327,24,0.5488432944926195
oulad_DDD_2013J,ukzn_ISTN211_2019,0.5043822792274805,0.37816239478903924,1,0.430063077862724
oulad_DDD_2013J,ukzn_ISTN211_2021,0.5202516545005255,0.5345095956489633,19,0.5142808451241433
oulad_DDD_2013J,ukzn_ISTN212_2018,0.38736547250479136,0.7775476443352578,20,0.5307702028179693
oulad_DDD_2013J,ukzn_ISTN212_2019,0.41314851299371425,0.729624092018075,19,0.5486761690322062
oulad_DDD_2013J,ukzn_ISTN2IP_2018,0.3197141695593708,0.7922709011559641,18,0.5661948990122364
oulad_DDD_2013J,ukzn_ISTN2IP_2019,0.3308601117397957,0.510375915932244,5,0.4848505645452374
oulad_DDD_2013J,ukzn_ISTN3ND_2018,0.17640608875128994,0.8836010367831839,20,0.5677091011843334
oulad_DDD_2013J,ukzn_ISTN3ND_2019,0.37493000504426455,0.37672194742573195,19,0.49947111249503345
oulad_DDD_2013J,ukzn_ISTN3SA_2018,0.3594734646378148,0.44510918441965247,2,0.430056681127098
oulad_DDD_2013J,ukzn_ISTN3SA_2019,0.4440342938794951,0.37385530677412887,3,0.39940235203393104
oulad_DDD_2013J,zambia_ICT1110_2020,0.18160673176153053,0.5600637001213515,5,0.37533766543054475
oulad_DDD_2013J,zambia_ICT1110_2021,0.04314519329999206,0.4095708590406634,2,0.42143254062758706
oulad_DDD_2013J,oviedo_C1112_1415,0.029525854245427308,0.5263151170336918,14,0.49564052015939936
oulad_DDD_2013J,oviedo_C1127_1415,0.20431489378273648,0.5064808720487197,12,0.4920458749537551
oulad_DDD_2013J,oviedo_C1200_1415,0.025891419036872032,0.2232604348032961,5,0.3817239635647668
oulad_DDD_2013J,oviedo_C1303_1415,0.052760577915376694,0.79982403904641,14,0.5703821002085044
oulad_DDD_2013J,oviedo_C174_1415,0.1034894220846233,0.08221192465433302,4,0.3308777458351762
oulad_DDD_2013J,oviedo_C190_1415,0.027596564941766155,0.3570418077644788,6,0.4198416208588699
oulad_DDD_2013J,oviedo_C1978_1415,0.2917516172065745,0.7495189207350142,4,0.4965543341855356
oulad_DDD_2013J,oviedo_C2011_1415,0.35557275541795663,0.7811819289903519,4,0.49342105263157904
oulad_DDD_2013J,oviedo_C2024_1415,0.4132180153567946,0.6112162225687328,12,0.5395822259372122
oulad_DDD_2013J,oviedo_C2150_1415,0.1854469692544346,0.2006306883700507,3,0.4286896486499267
oulad_DDD_2013J,oviedo_C2271_1415,0.15780989188328098,0.7495189207350142,15,0.5457358853113835
oulad_DDD_2013J,oviedo_C2335_1415,0.10533067137332064,2.078577639999239,6,0.712850019496239
oulad_DDD_2013J,oviedo_C2406_1415,0.051820728291316565,0.2838572881824024,3,0.41507129167456464
oulad_DDD_2013J,oviedo_C2468_1415,0.0722394220846233,0.6835426219706086,16,0.5485143993412512
oulad_DDD_2013J,oviedo_C2607_1415,0.16422267177819255,2.2546688990549204,2,0.7294856380705427
oulad_DDD_2013J,oviedo_C3022_1415,0.2865251363703376,1.953638903390939,5,0.6882647795960489
oulad_DDD_2013J,oviedo_C3029_1415,0.24323509308029434,0.7231899820126652,7,0.5901480209308605
oulad_DDD_2013J,oviedo_C4189_1415,0.1034894220846233,2.555698894718901,5,0.8351980594869527
oulad_DDD_2013J,oviedo_C4213_1415,0.15081085065605193,0.10161662398781147,3,0.35913628609338477
oulad_DDD_2013J,oviedo_C836_1415,0.0664922956478417,0.79982403904641,5,0.4974403554525258
oulad_DDD_2014B,oulad_AAA_2013J,0.3357834173888638,0.2650954161681746,4,0.2167508841929029
oulad_DDD_2014B,oulad_AAA_2014J,0.3030855383517023,0.22667570492513486,4,0.18211847498358588
oulad_DDD_2014B,oulad_BBB_2013B,0.06437741142811848,0.13878196378258936,0,0.13340038127260992
oulad_DDD_2014B,oulad_BBB_2013J,0.08914808542734787,0.34395819620579204,4,0.19866680201601183
oulad_DDD_2014B,oulad_BBB_2014B,0.06064781064276209,0.43456890403419873,1,0.237551412341039
oulad_DDD_2014B,oulad_BBB_2014J,0.11255265446731583,0.22505388949156774,3,0.20735384045665947
oulad_DDD_2014B,oulad_CCC_2014B,0.04760646889385417,0.05147197408510448,0,0.1787442458341185
oulad_DDD_2014B,oulad_CCC_2014J,0.016259913468233855,0.01506374643587588,4,0.17757686838162945
oulad_DDD_2014B,oulad_DDD_2013B,0.0013393046865039504,0.12557693581484877,0,0.15600886310611548
oulad_DDD_2014B,oulad_DDD_2013J,0.03769543133557213,0.02421997767664628,3,0.10888305262101412
oulad_DDD_2014B,oulad_DDD_2014J,0.049202740275436696,0.1049676556776799,3,0.08840611802830041
oulad_DDD_2014B,oulad_EEE_2013J,0.18883219182323724,0.2459479053470563,4,0.14007045455751813
oulad_DDD_2014B,oulad_EEE_2014B,0.12434407532221275,0.15960257508071335,0,0.09529799397347202
oulad_DDD_2014B,oulad_EEE_2014J,0.18569242917777123,0.20211954391908404,4,0.14125354679100607
oulad_DDD_2014B,oulad_FFF_2013B,0.0944453862578658,0.46656234732117324,0,0.2627453303833431
oulad_DDD_2014B,oulad_FFF_2013J,0.0895669164950969,0.33950989671832016,4,0.20306937167038952
oulad_DDD_2014B,oulad_FFF_2014B,0.04593485342019543,0.285755813383243,0,0.15144656429346987
oulad_DDD_2014B,oulad_FFF_2014J,0.08223929316649564,0.3073701736950002,4,0.19171811069015823
oulad_DDD_2014B,ku_Accountancy_1819,0.31206251299466353,0.4192091486249845,22,0.577704993911072
oulad_DDD_2014B,ku_Globaleconom_1819,0.1725189718589572,0.7390872275440012,20,0.5595359699681908
oulad_DDD_2014B,ku_Accountancy_1920,0.2922043569662947,0.3467874862246563,22,0.5884617288595388
oulad_DDD_2014B,ku_Globaleconom_1920,0.3647072469591088,0.10659728041118816,20,0.4616852150609271
oulad_DDD_2014B,ku_Accountancy_2021,0.3111796666982037,0.23937309459988906,22,0.5665596337065649
oulad_DDD_2014B,ku_Globaleconom_2021,0.12336768924109093,0.07359702030826282,20,0.4786926234347111
oulad_DDD_2014B,ukzn_ISTN101_2019,0.43569242917777123,0.32735893438633035,2,0.4524245773227858
oulad_DDD_2014B,ukzn_ISTN101_2020,0.559832603931443,0.25272531608942617,0,0.4100642235271839
oulad_DDD_2014B,ukzn_ISTN101_2021,0.5249146105052156,0.17438479524166411,11,0.48040578770906217
oulad_DDD_2014B,ukzn_ISTN102_2018,0.34534341373147953,0.8593810591065377,16,0.5672858428406661
oulad_DDD_2014B,ukzn_ISTN103_2019,0.34039307444445416,0.8593810591065377,16,0.559405699468651
oulad_DDD_2014B,ukzn_ISTN103_2020,0.50365019537953,0.8368737181086864,21,0.5165076994931228
oulad_DDD_2014B,ukzn_ISTN211_2019,0.5420777105630525,0.353942417112393,2,0.4596639633051918
oulad_DDD_2014B,ukzn_ISTN211_2021,0.5579470858360975,0.5102896179723171,16,0.5435413384790309
oulad_DDD_2014B,ukzn_ISTN212_2018,0.4250609038403635,0.7533276666586115,17,0.5506293722700807
oulad_DDD_2014B,ukzn_ISTN212_2019,0.4508439443292864,0.7054041143414287,16,0.5607188685364581
oulad_DDD_2014B,ukzn_ISTN2IP_2018,0.35740960089494295,0.7680509234793178,15,0.5218318597797426
oulad_DDD_2014B,ukzn_ISTN2IP_2019,0.3685555430753678,0.48615593825559766,2,0.5201416857880972
oulad_DDD_2014B,ukzn_ISTN3ND_2018,0.21410152008686206,0.8593810591065377,17,0.5638475259810765
oulad_DDD_2014B,ukzn_ISTN3ND_2019,0.4126254363798367,0.35250196974908565,16,0.516962212062342
oulad_DDD_2014B,ukzn_ISTN3SA_2018,0.39716889597338695,0.4208892067430061,1,0.4490955714186708
oulad_DDD_2014B,ukzn_ISTN3SA_2019,0.48172972521506724,0.3496353290974826,0,0.40995633031463646
oulad_DDD_2014B,zambia_ICT1110_2020,0.1439113004259584,0.5358437224447052,8,0.39855925833124534
oulad_DDD_2014B,zambia_ICT1110_2021,0.00544976196441993,0.3853508813640171,1,0.45661667322905114
oulad_DDD_2014B,oviedo_C1112_1415,0.06722128558099943,0.5020951393570454,11,0.5039734503134565
oulad_DDD_2014B,oviedo_C1127_1415,0.2420103251183086,0.4822608943720735,9,0.5272834227415999
oulad_DDD_2014B,oviedo_C1200_1415,0.011804012298700095,0.19904045712664978,8,0.4392001496022927
oulad_DDD_2014B,oviedo_C1303_1415,0.015065146579804567,0.7756040613697637,11,0.602294256464801
oulad_DDD_2014B,oviedo_C174_1415,0.14118485342019543,0.05799194697768673,7,0.3661489840235768
oulad_DDD_2014B,oviedo_C190_1415,0.06529199627733828,0.3328218300878325,9,0.4568071528285581
oulad_DDD_2014B,oviedo_C1978_1415,0.3294470485421466,0.725298943058368,7,0.44734363118410153
oulad_DDD_2014B,oviedo_C2011_1415,0.39326818675352876,0.7569619513137056,7,0.4405692570187684
oulad_DDD_2014B,oviedo_C2024_1415,0.4509134466923667,0.5869962448920865,9,0.5598479059316402
oulad_DDD_2014B,oviedo_C2150_1415,0.22314240059000673,0.17641071069340442,6,0.4267561919980333
oulad_DDD_2014B,oviedo_C2271_1415,0.1955053232188531,0.725298943058368,12,0.5786466937954596
oulad_DDD_2014B,oviedo_C2335_1415,0.06763524003774851,2.0543576623225928,9,0.6735473573885702
oulad_DDD_2014B,oviedo_C2406_1415,0.014125296955744437,0.2596373105057561,6,0.42701011486370655
oulad_DDD_2014B,oviedo_C2468_1415,0.10993485342019543,0.6593226442939623,13,0.5794243493854203
oulad_DDD_2014B,oviedo_C2607_1415,0.12652724044262043,2.230448921378274,1,0.6915243090145194
oulad_DDD_2014B,oviedo_C3022_1415,0.32422056770590973,1.9294189257142926,2,0.6463197656912928
oulad_DDD_2014B,oviedo_C3029_1415,0.28093052441586647,0.6989700043360189,10,0.5298568346497615
oulad_DDD_2014B,oviedo_C4189_1415,0.14118485342019543,2.531478917042255,8,0.8238752035830618
oulad_DDD_2014B,oviedo_C4213_1415,0.18850628199162406,0.07739664631116516,6,0.41641627334973075
oulad_DDD_2014B,oviedo_C836_1415,0.10418772698341383,0.7756040613697637,8,0.44979621636366557
oulad_DDD_2014J,oulad_AAA_2013J,0.2865806771134271,0.37006307184585446,1,0.22927823679834036
oulad_DDD_2014J,oulad_AAA_2014J,0.2538827980762656,0.33164336060281474,1,0.19446172013810425
oulad_DDD_2014J,oulad_BBB_2013B,0.015174671152681785,0.033814308104909534,3,0.13750696315691274
oulad_DDD_2014J,oulad_BBB_2013J,0.03994534515191117,0.23899054052811217,1,0.17201344361635248
oulad_DDD_2014J,oulad_BBB_2014B,0.011445070367325394,0.32960124835651883,4,0.22611002740833888
oulad_DDD_2014J,oulad_BBB_2014J,0.06334991419187913,0.12008623381388783,0,0.1702234412769211
oulad_DDD_2014J,oulad_CCC_2014B,0.09680920916929087,0.05349568159257543,3,0.16794348066092127
oulad_DDD_2014J,oulad_CCC_2014J,0.03294282680720284,0.12003140211355579,1,0.16618226044269374
oulad_DDD_2014J,oulad_DDD_2013B,0.047863435588932746,0.23054459149252868,3,0.19747119563363405
oulad_DDD_2014J,oulad_DDD_2013J,0.011507308939864569,0.1291876333543262,0,0.11212515481715937
oulad_DDD_2014J,oulad_DDD_2014B,0.049202740275436696,0.1049676556776799,3,0.08840611802830041
oulad_DDD_2014J,oulad_EEE_2013J,0.13962945154780054,0.35091556102473614,1,0.14881588805910123
oulad_DDD_2014J,oulad_EEE_2014B,0.07514133504677606,0.26457023075839325,3,0.1365311736283268
oulad_DDD_2014J,oulad_EEE_2014J,0.13648968890233454,0.30708719959676395,1,0.14615711828690198
oulad_DDD_2014J,oulad_FFF_2013B,0.04524264598242911,0.5715300029988531,3,0.2925225821482989
oulad_DDD_2014J,oulad_FFF_2013J,0.04036417621966021,0.4444775523960001,1,0.19325798803716684
oulad_DDD_2014J,oulad_FFF_2014B,0.0032678868552412643,0.3907234690609229,3,0.1967981934870454
oulad_DDD_2014J,oulad_FFF_2014J,0.033036552891058946,0.4123378293726801,1,0.18027737588934042
oulad_DDD_2014J,ku_Accountancy_1819,0.26285977271922684,0.3142414929473046,25,0.5494566848228298
oulad_DDD_2014J,ku_Globaleconom_1819,0.12331623158352051,0.6341195718663214,23,0.5566749130862777
oulad_DDD_2014J,ku_Accountancy_1920,0.243001616690858,0.24181983054697642,25,0.556897234767451
oulad_DDD_2014J,ku_Globaleconom_1920,0.3155045066836721,0.0016296247335081985,23,0.45251306559551996
oulad_DDD_2014J,ku_Accountancy_2021,0.261976926422767,0.34434075027756894,25,0.5848275005005489
oulad_DDD_2014J,ku_Globaleconom_2021,0.07416494896565423,0.031370635369417095,23,0.4662920245456813
oulad_DDD_2014J,ukzn_ISTN101_2019,0.38648968890233454,0.22239127870865044,5,0.42740116580590787
oulad_DDD_2014J,ukzn_ISTN101_2020,0.5106298636560063,0.14775766041174623,3,0.3874361214122145
oulad_DDD_2014J,ukzn_ISTN101_2021,0.47571187022977895,0.2793524509193441,14,0.4623272631854819
oulad_DDD_2014J,ukzn_ISTN102_2018,0.29614067345604284,0.7544134034288578,19,0.559312701300439
oulad_DDD_2014J,ukzn_ISTN103_2019,0.29119033416901746,0.7544134034288578,19,0.5535165687786432
oulad_DDD_2014J,ukzn_ISTN103_2020,0.4544474551040933,0.7319060624310064,24,0.5053160819166952
oulad_DDD_2014J,ukzn_ISTN211_2019,0.4928749702876159,0.2489747614347131,1,0.42485002320395715
oulad_DDD_2014J,ukzn_ISTN211_2021,0.5087443455606608,0.40532196229463713,19,0.5161777116775667
oulad_DDD_2014J,ukzn_ISTN212_2018,0.3758581635649268,0.6483600109809317,20,0.5374845445665787
oulad_DDD_2014J,ukzn_ISTN212_2019,0.4016412040538497,0.6004364586637488,19,0.5517472682614113
oulad_DDD_2014J,ukzn_ISTN2IP_2018,0.30820686061950625,0.663083267801638,18,0.5161695394640485
oulad_DDD_2014J,ukzn_ISTN2IP_2019,0.3193528027999311,0.38118828257791776,5,0.49610870224502684
oulad_DDD_2014J,ukzn_ISTN3ND_2018,0.16489877981142537,0.7544134034288578,20,0.555946768613158
oulad_DDD_2014J,ukzn_ISTN3ND_2019,0.3634226961044,0.24753431407140578,19,0.48773931126960085
oulad_DDD_2014J,ukzn_ISTN3SA_2018,0.34796615569795025,0.31592155106532627,2,0.4155670977280352
oulad_DDD_2014J,ukzn_ISTN3SA_2019,0.43252698493963054,0.24466767341980267,3,0.38154358121080245
oulad_DDD_2014J,zambia_ICT1110_2020,0.1931140407013951,0.4308760667670253,5,0.35955215056712564
oulad_DDD_2014J,zambia_ICT1110_2021,0.054652502239856626,0.2803832256863372,2,0.42235315987395844
oulad_DDD_2014J,oviedo_C1112_1415,0.01801854530556274,0.3971274836793656,14,0.47900026238473886
oulad_DDD_2014J,oviedo_C1127_1415,0.19280758484287192,0.37729323869439363,12,0.4964419887190113
oulad_DDD_2014J,oviedo_C1200_1415,0.0373987279767366,0.09407280144896987,5,0.382454105936775
oulad_DDD_2014J,oviedo_C1303_1415,0.06426788685524126,0.6706364056920838,14,0.587667804226516
oulad_DDD_2014J,oviedo_C174_1415,0.09198211314475874,0.04697570869999313,4,0.32748989778939863
oulad_DDD_2014J,oviedo_C190_1415,0.016089256001901586,0.22785417441015257,6,0.4182930659784713
oulad_DDD_2014J,oviedo_C1978_1415,0.28024430826670993,0.6203312873806881,4,0.439937019408226
oulad_DDD_2014J,oviedo_C2011_1415,0.34406544647809206,0.6519942956360256,4,0.43306196022502175
oulad_DDD_2014J,oviedo_C2024_1415,0.40171070641693,0.4820285892144066,12,0.5479007246550638
oulad_DDD_2014J,oviedo_C2150_1415,0.17393966031457003,0.07144305501572455,3,0.38999615794580167
oulad_DDD_2014J,oviedo_C2271_1415,0.14630258294341641,0.6203312873806881,15,0.5584784919562528
oulad_DDD_2014J,oviedo_C2335_1415,0.11683798031318521,1.9493900066449128,6,0.6666077972700891
oulad_DDD_2014J,oviedo_C2406_1415,0.06332803723118113,0.15466965482807624,3,0.3844142088046358
oulad_DDD_2014J,oviedo_C2468_1415,0.06073211314475874,0.5543549886162824,16,0.5600518686432407
oulad_DDD_2014J,oviedo_C2607_1415,0.17572998071805712,2.125481265700594,2,0.6884531739977238
oulad_DDD_2014J,oviedo_C3022_1415,0.27501782743047304,1.824451270036613,5,0.6397717156746225
oulad_DDD_2014J,oviedo_C3029_1415,0.23172778414042977,0.5940023486583389,7,0.5290615414218932
oulad_DDD_2014J,oviedo_C4189_1415,0.09198211314475874,2.4265112613645754,5,0.809482954995642
oulad_DDD_2014J,oviedo_C4213_1415,0.13930354171618736,0.027571009366514757,3,0.36162914417014724
oulad_DDD_2014J,oviedo_C836_1415,0.054984986707977135,0.6706364056920838,5,0.44053561524443385
oulad_EEE_2013J,oulad_AAA_2013J,0.14695122556562656,0.019147510821118277,0,0.13913499162533702
oulad_EEE_2013J,oulad_AAA_2014J,0.11425334652846508,0.01927220042192141,0,0.11076655778202735
oulad_EEE_2013J,oulad_BBB_2013B,0.12445478039511876,0.3847298691296457,4,0.23631667479750523
oulad_EEE_2013J,oulad_BBB_2013J,0.09968410639588937,0.5899061015528483,0,0.2747150110105657
oulad_EEE_2013J,oulad_BBB_2014B,0.12818438118047515,0.6805168093812549,5,0.30969945442599894
oulad_EEE_2013J,oulad_BBB_2014J,0.07627953735592141,0.47100179483862403,1,0.2901171019240814
oulad_EEE_2013J,oulad_CCC_2014B,0.2364386607170914,0.29741987943216075,4,0.2500347906500689
oulad_EEE_2013J,oulad_CCC_2014J,0.17257227835500338,0.23088415891118036,0,0.23114602491335817
oulad_EEE_2013J,oulad_DDD_2013B,0.1874928871367333,0.12037096953220744,4,0.18031061483068989
oulad_EEE_2013J,oulad_DDD_2013J,0.1511367604876651,0.22172792767040994,1,0.15781597810226752
oulad_EEE_2013J,oulad_DDD_2014B,0.18883219182323724,0.24594790534705624,4,0.14007045455751813
oulad_EEE_2013J,oulad_DDD_2014J,0.13962945154780054,0.35091556102473614,1,0.14881588805910123
oulad_EEE_2013J,oulad_EEE_2014B,0.06448811650102448,0.08634533026634289,4,0.0985705050037021
oulad_EEE_2013J,oulad_EEE_2014J,0.0031397626454660044,0.04382836142797225,0,0.05810961324269309
oulad_EEE_2013J,oulad_FFF_2013B,0.09438680556537143,0.22061444197411698,4,0.24678717657218516
oulad_EEE_2013J,oulad_FFF_2013J,0.09926527532814033,0.09356199137126393,0,0.14200935616748311
oulad_EEE_2013J,oulad_FFF_2014B,0.1428973384030418,0.039807908036186786,4,0.1537816404128191
oulad_EEE_2013J,oulad_FFF_2014J,0.1065928986567416,0.06142226834794396,0,0.13707672202234056
oulad_EEE_2013J,ku_Accountancy_1819,0.1232303211714263,0.6651570539720407,26,0.6689458203797658
oulad_EEE_2013J,ku_Globaleconom_1819,0.016313219964280035,0.9850351328910575,24,0.6315597760886872
oulad_EEE_2013J,ku_Accountancy_1920,0.10337216514305747,0.5927353915717125,26,0.6782123884259634
oulad_EEE_2013J,ku_Globaleconom_1920,0.17587505513587154,0.35254518575824445,24,0.5496527935641183
oulad_EEE_2013J,ku_Accountancy_2021,0.12234747487496644,0.0065748107471672295,26,0.5333137246505184
oulad_EEE_2013J,ku_Globaleconom_2021,0.06546450258214631,0.31954492565531906,24,0.5739073508070727
oulad_EEE_2013J,ukzn_ISTN101_2019,0.246860237354534,0.5733068397333866,6,0.5366514822313301
oulad_EEE_2013J,ukzn_ISTN101_2020,0.37100041210820567,0.4986732214364824,4,0.4710080211141584
oulad_EEE_2013J,ukzn_ISTN101_2021,0.3360824186819784,0.07156311010539208,15,0.5073679738978918
oulad_EEE_2013J,ukzn_ISTN102_2018,0.1565112219082423,1.105328964453594,20,0.6208952163960967
oulad_EEE_2013J,ukzn_ISTN103_2019,0.15156088262121692,1.105328964453594,20,0.6240642537235858
oulad_EEE_2013J,ukzn_ISTN103_2020,0.31481800355629275,1.0828216234557426,25,0.571634398648167
oulad_EEE_2013J,ukzn_ISTN211_2019,0.35324551873981536,0.5998903224594492,2,0.5335260339877396
oulad_EEE_2013J,ukzn_ISTN211_2021,0.36911489401286035,0.7562375233193733,20,0.6174575212580586
oulad_EEE_2013J,ukzn_ISTN212_2018,0.23622871201712625,0.9992755720056677,21,0.6142179305182148
oulad_EEE_2013J,ukzn_ISTN212_2019,0.26201175250604913,0.9513520196884849,20,0.6317897881586095
oulad_EEE_2013J,ukzn_ISTN2IP_2018,0.1685774090717057,1.0139988288263742,19,0.5560452433076006
oulad_EEE_2013J,ukzn_ISTN2IP_2019,0.17972335125213057,0.732103843602654,6,0.5846522691940288
oulad_EEE_2013J,ukzn_ISTN3ND_2018,0.025269328263624824,1.105328964453594,21,0.6241512764801739
oulad_EEE_2013J,ukzn_ISTN3ND_2019,0.22379324455659944,0.598449875096142,20,0.5752296348981715
oulad_EEE_2013J,ukzn_ISTN3SA_2018,0.2083367041501497,0.6668371120900625,3,0.5164813680508203
oulad_EEE_2013J,ukzn_ISTN3SA_2019,0.29289753339183,0.5955832344445389,4,0.4814405493112717
oulad_EEE_2013J,zambia_ICT1110_2020,0.33274349224919564,0.7817916277917615,4,0.4464818451510467
oulad_EEE_2013J,zambia_ICT1110_2021,0.19428195378765717,0.6312987867110733,3,0.5268353319684118
oulad_EEE_2013J,oviedo_C1112_1415,0.1216109062422378,0.7480430447041018,15,0.573705709427092
oulad_EEE_2013J,oviedo_C1127_1415,0.05317813329507137,0.7282087997191298,13,0.5997919506420833
oulad_EEE_2013J,oviedo_C1200_1415,0.17702817952453714,0.44498836247370605,4,0.4800837111078395
oulad_EEE_2013J,oviedo_C1303_1415,0.2038973384030418,1.02155196671682,15,0.6642692248001862
