cohort_id,institution,rule,n_students,auc,recall_at_flag20,cutoff
oulad_FFF_2014J,OULAD,weeks_since_active,2365,0.8999078920184561,0.3782051282051282,f50
ku_Accountancy_1819,KU Leuven,cum_active_days,756,0.6678719397363464,0.3333333333333333,f50
ku_Accountancy_1819,KU Leuven,cum_clicks,756,0.6822473320778406,0.3688888888888889,f50
ku_Accountancy_1819,KU Leuven,active_weeks,756,0.6021092278719397,0.28,f50
ku_Accountancy_1819,KU Leuven,weeks_since_active,756,0.5712073655576481,0.29777777777777775,f50
ku_Globaleconom_1819,KU Leuven,cum_active_days,743,0.6283842473316158,0.28615384615384615,f50
ku_Globaleconom_1819,KU Leuven,cum_clicks,743,0.6415642252484357,0.26461538461538464,f50
ku_Globaleconom_1819,KU Leuven,active_weeks,743,0.6256974604343025,0.27384615384615385,f50
ku_Globaleconom_1819,KU Leuven,weeks_since_active,743,0.5852741994847258,0.27384615384615385,f50
ku_Accountancy_1920,KU Leuven,cum_active_days,711,0.6718231894036856,0.34934497816593885,f50
ku_Accountancy_1920,KU Leuven,cum_clicks,711,0.7149522549783471,0.35807860262008734,f50
ku_Accountancy_1920,KU Leuven,active_weeks,711,0.6096821830437225,0.3406113537117904,f50
ku_Accountancy_1920,KU Leuven,weeks_since_active,711,0.589080251499393,0.314410480349345,f50
ku_Globaleconom_1920,KU Leuven,cum_active_days,681,0.7107399986020176,0.3712574850299401,f50
ku_Globaleconom_1920,KU Leuven,cum_clicks,681,0.7282206015983597,0.40718562874251496,f50
ku_Globaleconom_1920,KU Leuven,active_weeks,681,0.6600806169761644,0.3712574850299401,f50
ku_Globaleconom_1920,KU Leuven,weeks_since_active,681,0.6154442088585476,0.3652694610778443,f50
ku_Accountancy_2021,KU Leuven,cum_active_days,725,0.6957754272651402,0.35944700460829493,f50
ku_Accountancy_2021,KU Leuven,cum_clicks,725,0.6975851808846475,0.37327188940092165,f50
ku_Accountancy_2021,KU Leuven,active_weeks,725,0.5519113538227076,0.2672811059907834,f50
ku_Accountancy_2021,KU Leuven,weeks_since_active,725,0.5340678181356363,0.2488479262672811,f50
ku_Globaleconom_2021,KU Leuven,cum_active_days,335,0.6747752889142532,0.2883435582822086,f50
ku_Globaleconom_2021,KU Leuven,cum_clicks,335,0.655086317591668,0.27607361963190186,f50
ku_Globaleconom_2021,KU Leuven,active_weeks,335,0.6172421172777857,0.2883435582822086,f50
ku_Globaleconom_2021,KU Leuven,weeks_since_active,335,0.5667534598373519,0.25766871165644173,f50
ukzn_ISTN101_2019,UKZN,cum_active_days,1056,0.6695970033905067,0.3695652173913043,f50
ukzn_ISTN101_2019,UKZN,cum_clicks,1056,0.632179896290387,0.358695652173913,f50
ukzn_ISTN101_2019,UKZN,active_weeks,1056,0.652198843238931,0.3804347826086957,f50
ukzn_ISTN101_2019,UKZN,weeks_since_active,1056,0.5164819754686877,0.24456521739130435,f50
ukzn_ISTN101_2020,UKZN,cum_active_days,978,0.7784758682805738,0.5510204081632653,f50
ukzn_ISTN101_2020,UKZN,cum_clicks,978,0.644449814371389,0.3877551020408163,f50
ukzn_ISTN101_2020,UKZN,active_weeks,978,0.7872959732870543,0.5306122448979592,f50
ukzn_ISTN101_2020,UKZN,weeks_since_active,978,0.6201972715889369,0.40816326530612246,f50
ukzn_ISTN101_2021,UKZN,cum_active_days,741,0.8056140843751463,0.5873015873015873,f50
ukzn_ISTN101_2021,UKZN,cum_clicks,741,0.8346326731282483,0.6666666666666666,f50
ukzn_ISTN101_2021,UKZN,active_weeks,741,0.7277473427915907,0.5079365079365079,f50
ukzn_ISTN101_2021,UKZN,weeks_since_active,741,0.6425879102870253,0.42857142857142855,f50
ukzn_ISTN102_2018,UKZN,cum_active_days,257,0.7045596016184251,0.36764705882352944,f50
ukzn_ISTN102_2018,UKZN,cum_clicks,257,0.6627373171490819,0.38235294117647056,f50
ukzn_ISTN102_2018,UKZN,active_weeks,257,0.6749922191098662,0.36764705882352944,f50
ukzn_ISTN102_2018,UKZN,weeks_since_active,257,0.6216931216931217,0.29411764705882354,f50
ukzn_ISTN103_2019,UKZN,cum_active_days,1113,0.6950164001640016,0.33,f50
ukzn_ISTN103_2019,UKZN,cum_clicks,1113,0.6790815908159081,0.3466666666666667,f50
ukzn_ISTN103_2019,UKZN,active_weeks,1113,0.6751189011890117,0.33,f50
ukzn_ISTN103_2019,UKZN,weeks_since_active,1113,0.6157728577285773,0.31333333333333335,f50
ukzn_ISTN103_2020,UKZN,cum_active_days,1082,0.7348590441077291,0.4434782608695652,f50
ukzn_ISTN103_2020,UKZN,cum_clicks,1082,0.8095454341081786,0.6173913043478261,f50
ukzn_ISTN103_2020,UKZN,active_weeks,1082,0.699190683872128,0.4260869565217391,f50
ukzn_ISTN103_2020,UKZN,weeks_since_active,1082,0.558819297693449,0.4608695652173913,f50
ukzn_ISTN211_2019,UKZN,cum_active_days,280,0.7672917927001411,0.5789473684210527,f50
ukzn_ISTN211_2019,UKZN,cum_clicks,280,0.7606372252470256,0.5789473684210527,f50
ukzn_ISTN211_2019,UKZN,active_weeks,280,0.7388586408550111,0.47368421052631576,f50
ukzn_ISTN211_2019,UKZN,weeks_since_active,280,0.6088929219600726,0.47368421052631576,f50
ukzn_ISTN211_2021,UKZN,cum_active_days,327,0.8649905123339658,0.7058823529411765,f50
ukzn_ISTN211_2021,UKZN,cum_clicks,327,0.9252371916508539,0.8823529411764706,f50
ukzn_ISTN211_2021,UKZN,active_weeks,327,0.7752371916508539,0.47058823529411764,f50
ukzn_ISTN211_2021,UKZN,weeks_since_active,327,0.5855787476280835,0.47058823529411764,f50
ukzn_ISTN212_2018,UKZN,cum_active_days,238,0.7673383317713214,0.38636363636363635,f50
ukzn_ISTN212_2018,UKZN,cum_clicks,238,0.737171977507029,0.38636363636363635,f50
ukzn_ISTN212_2018,UKZN,active_weeks,238,0.763296626054358,0.36363636363636365,f50
ukzn_ISTN212_2018,UKZN,weeks_since_active,238,0.69909793814433,0.45454545454545453,f50
ukzn_ISTN212_2019,UKZN,cum_active_days,264,0.8308665808665808,0.5714285714285714,f50
ukzn_ISTN212_2019,UKZN,cum_clicks,264,0.7848562848562848,0.5238095238095238,f50
ukzn_ISTN212_2019,UKZN,active_weeks,264,0.7588481338481339,0.5,f50
ukzn_ISTN212_2019,UKZN,weeks_since_active,264,0.6380845130845131,0.38095238095238093,f50
ukzn_ISTN2IP_2018,UKZN,cum_active_days,99,0.7227027027027028,0.24,f50
ukzn_ISTN2IP_2018,UKZN,cum_clicks,99,0.7540540540540541,0.48,f50
ukzn_ISTN2IP_2018,UKZN,active_weeks,99,0.6610810810810811,0.24,f50
ukzn_ISTN2IP_2018,UKZN,weeks_since_active,99,0.5367567567567567,0.24,f50
ukzn_ISTN2IP_2019,UKZN,cum_active_days,116,0.7942370129870131,0.5357142857142857,f50
ukzn_ISTN2IP_2019,UKZN,cum_clicks,116,0.7652191558441559,0.4642857142857143,f50
ukzn_ISTN2IP_2019,UKZN,active_weeks,116,0.7506087662337662,0.4642857142857143,f50
ukzn_ISTN2IP_2019,UKZN,weeks_since_active,116,0.6004464285714286,0.32142857142857145,f50
ukzn_ISTN3ND_2018,UKZN,cum_active_days,144,0.6075821738253679,0.24561403508771928,f50
ukzn_ISTN3ND_2018,UKZN,cum_clicks,144,0.52046783625731,0.24561403508771928,f50
ukzn_ISTN3ND_2018,UKZN,active_weeks,144,0.5864085501109094,0.24561403508771928,f50
ukzn_ISTN3ND_2018,UKZN,weeks_since_active,144,0.495563621697923,0.19298245614035087,f50
ukzn_ISTN3ND_2019,UKZN,cum_active_days,223,0.7176231589639411,0.38636363636363635,f50
ukzn_ISTN3ND_2019,UKZN,cum_clicks,223,0.7573006602336211,0.4318181818181818,f50
ukzn_ISTN3ND_2019,UKZN,active_weeks,223,0.7049263585576435,0.38636363636363635,f50
ukzn_ISTN3ND_2019,UKZN,weeks_since_active,223,0.5504062976130015,0.22727272727272727,f50
ukzn_ISTN3SA_2018,UKZN,cum_active_days,141,0.6788288288288289,0.4,f50
ukzn_ISTN3SA_2018,UKZN,cum_clicks,141,0.616966966966967,0.3333333333333333,f50
ukzn_ISTN3SA_2018,UKZN,active_weeks,141,0.6563063063063063,0.4,f50
ukzn_ISTN3SA_2018,UKZN,weeks_since_active,141,0.6114114114114114,0.36666666666666664,f50
ukzn_ISTN3SA_2019,UKZN,cum_active_days,195,0.6088235294117648,0.36,f50
ukzn_ISTN3SA_2019,UKZN,cum_clicks,195,0.5778823529411765,0.32,f50
ukzn_ISTN3SA_2019,UKZN,active_weeks,195,0.5732941176470588,0.4,f50
ukzn_ISTN3SA_2019,UKZN,weeks_since_active,195,0.47482352941176464,0.32,f50
zambia_ICT1110_2020,Zambia,cum_active_days,65,0.5229591836734694,0.22448979591836735,f50
zambia_ICT1110_2020,Zambia,cum_clicks,65,0.4910714285714286,0.22448979591836735,f50
zambia_ICT1110_2020,Zambia,active_weeks,65,0.5765306122448979,0.20408163265306123,f50
zambia_ICT1110_2020,Zambia,weeks_since_active,65,0.4961734693877551,0.20408163265306123,f50
zambia_ICT1110_2021,Zambia,cum_active_days,52,0.5921875,0.21875,f50
zambia_ICT1110_2021,Zambia,cum_clicks,52,0.60390625,0.25,f50
zambia_ICT1110_2021,Zambia,active_weeks,52,0.6132812499999999,0.28125,f50
zambia_ICT1110_2021,Zambia,weeks_since_active,52,0.5468749999999999,0.21875,f50
oviedo_C1112_1415,Oviedo,cum_active_days,199,0.8143060643060642,0.37037037037037035,f50
oviedo_C1112_1415,Oviedo,cum_clicks,199,0.7571225071225072,0.35185185185185186,f50
oviedo_C1112_1415,Oviedo,active_weeks,199,0.7742165242165243,0.3611111111111111,f50
oviedo_C1112_1415,Oviedo,weeks_since_active,199,0.6712962962962963,0.3611111111111111,f50
oviedo_C1127_1415,Oviedo,cum_active_days,106,0.6039035591274398,0.3333333333333333,f50
oviedo_C1127_1415,Oviedo,cum_clicks,106,0.6213164944508228,0.3333333333333333,f50
oviedo_C1127_1415,Oviedo,active_weeks,106,0.614619211634137,0.4358974358974359,f50
oviedo_C1127_1415,Oviedo,weeks_since_active,106,0.6599693838499808,0.38461538461538464,f50
oviedo_C1200_1415,Oviedo,cum_active_days,107,0.6969476744186047,0.3125,f50
oviedo_C1200_1415,Oviedo,cum_clicks,107,0.6460755813953488,0.3125,f50
oviedo_C1200_1415,Oviedo,active_weeks,107,0.6346293604651163,0.296875,f50
oviedo_C1200_1415,Oviedo,weeks_since_active,107,0.6035610465116279,0.296875,f50
oviedo_C1303_1415,Oviedo,cum_active_days,112,0.6557823129251701,0.24285714285714285,f50
oviedo_C1303_1415,Oviedo,cum_clicks,112,0.6646258503401361,0.22857142857142856,f50
oviedo_C1303_1415,Oviedo,active_weeks,112,0.6370748299319728,0.22857142857142856,f50
oviedo_C1303_1415,Oviedo,weeks_since_active,112,0.54421768707483,0.2571428571428571,f50
oviedo_C174_1415,Oviedo,cum_active_days,96,0.9311546840958606,0.4222222222222222,f50
oviedo_C174_1415,Oviedo,cum_clicks,96,0.7525054466230938,0.35555555555555557,f50
oviedo_C174_1415,Oviedo,active_weeks,96,0.905446623093682,0.4222222222222222,f50
oviedo_C174_1415,Oviedo,weeks_since_active,96,0.370806100217865,0.022222222222222223,f50
oviedo_C190_1415,Oviedo,cum_active_days,112,0.3977820636451301,0.14754098360655737,f50
oviedo_C190_1415,Oviedo,cum_clicks,112,0.31292189006750243,0.14754098360655737,f50
oviedo_C190_1415,Oviedo,active_weeks,112,0.4172291867566699,0.16393442622950818,f50
oviedo_C190_1415,Oviedo,weeks_since_active,112,0.5477338476374156,0.21311475409836064,f50
oviedo_C1978_1415,Oviedo,cum_active_days,164,0.7675018422991894,0.5217391304347826,f50
oviedo_C1978_1415,Oviedo,cum_clicks,164,0.7706337509211496,0.43478260869565216,f50
oviedo_C1978_1415,Oviedo,active_weeks,164,0.7659358879882093,0.5217391304347826,f50
oviedo_C1978_1415,Oviedo,weeks_since_active,164,0.7858327192336035,0.5869565217391305,f50
oviedo_C2011_1415,Oviedo,cum_active_days,120,0.7786415711947626,0.5384615384615384,f50
oviedo_C2011_1415,Oviedo,cum_clicks,120,0.7174713584288052,0.5,f50
oviedo_C2011_1415,Oviedo,active_weeks,120,0.7481587561374795,0.5384615384615384,f50
oviedo_C2011_1415,Oviedo,weeks_since_active,120,0.7927577741407529,0.6538461538461539,f50
oviedo_C2024_1415,Oviedo,cum_active_days,327,0.568006993006993,0.2692307692307692,f50
oviedo_C2024_1415,Oviedo,cum_clicks,327,0.5283216783216783,0.25,f50
oviedo_C2024_1415,Oviedo,active_weeks,327,0.5663986013986014,0.2692307692307692,f50
oviedo_C2024_1415,Oviedo,weeks_since_active,327,0.5263986013986015,0.2692307692307692,f50
oviedo_C2150_1415,Oviedo,cum_active_days,106,0.7947467166979362,0.4146341463414634,f50
oviedo_C2150_1415,Oviedo,cum_clicks,106,0.8026266416510319,0.4634146341463415,f50
oviedo_C2150_1415,Oviedo,active_weeks,106,0.8555347091932458,0.4146341463414634,f50
oviedo_C2150_1415,Oviedo,weeks_since_active,106,0.7318949343339588,0.36585365853658536,f50
oviedo_C2271_1415,Oviedo,cum_active_days,596,0.6729058153428535,0.3319838056680162,f50
oviedo_C2271_1415,Oviedo,cum_clicks,596,0.6879226941057736,0.3360323886639676,f50
oviedo_C2271_1415,Oviedo,active_weeks,596,0.6449195503636764,0.3076923076923077,f50
oviedo_C2271_1415,Oviedo,weeks_since_active,596,0.6148161896917741,0.31983805668016196,f50
oviedo_C2335_1415,Oviedo,cum_active_days,428,0.5956396801599201,0.23793103448275862,f50
oviedo_C2335_1415,Oviedo,cum_clicks,428,0.5888930534732634,0.23793103448275862,f50
oviedo_C2335_1415,Oviedo,active_weeks,428,0.57300099950025,0.23103448275862068,f50
oviedo_C2335_1415,Oviedo,weeks_since_active,428,0.5526361819090455,0.22758620689655173,f50
oviedo_C2406_1415,Oviedo,cum_active_days,133,0.6548192771084338,0.27710843373493976,f50
oviedo_C2406_1415,Oviedo,cum_clicks,133,0.762409638554217,0.27710843373493976,f50
oviedo_C2406_1415,Oviedo,active_weeks,133,0.6348192771084338,0.26506024096385544,f50
oviedo_C2406_1415,Oviedo,weeks_since_active,133,0.5683132530120483,0.21686746987951808,f50
oviedo_C2468_1415,Oviedo,cum_active_days,82,0.6534800713860797,0.36585365853658536,f50
oviedo_C2468_1415,Oviedo,cum_clicks,82,0.6861986912552053,0.36585365853658536,f50
oviedo_C2468_1415,Oviedo,active_weeks,82,0.6513979773944081,0.36585365853658536,f50
oviedo_C2468_1415,Oviedo,weeks_since_active,82,0.6273051754907792,0.3170731707317073,f50
oviedo_C2607_1415,Oviedo,cum_active_days,277,0.9072992210582863,0.2696078431372549,f50
oviedo_C2607_1415,Oviedo,cum_clicks,277,0.8329975825946817,0.2647058823529412,f50
oviedo_C2607_1415,Oviedo,active_weeks,277,0.7992210582863283,0.2696078431372549,f50
oviedo_C2607_1415,Oviedo,weeks_since_active,277,0.821078431372549,0.2696078431372549,f50
oviedo_C3022_1415,Oviedo,cum_active_days,238,0.6650951557093425,0.36764705882352944,f50
oviedo_C3022_1415,Oviedo,cum_clicks,238,0.689446366782007,0.3382352941176471,f50
oviedo_C3022_1415,Oviedo,active_weeks,238,0.6686418685121107,0.35294117647058826,f50
oviedo_C3022_1415,Oviedo,weeks_since_active,238,0.6481401384083044,0.38235294117647056,f50
oviedo_C3029_1415,Oviedo,cum_active_days,231,0.5254244482173175,0.15789473684210525,f50
oviedo_C3029_1415,Oviedo,cum_clicks,231,0.5267402376910016,0.18421052631578946,f50
oviedo_C3029_1415,Oviedo,active_weeks,231,0.5209677419354838,0.17105263157894737,f50
oviedo_C3029_1415,Oviedo,weeks_since_active,231,0.5043718166383702,0.15789473684210525,f50
oviedo_C4189_1415,Oviedo,cum_active_days,128,0.4827205882352941,0.21666666666666667,f50
oviedo_C4189_1415,Oviedo,cum_clicks,128,0.4518382352941176,0.21666666666666667,f50
oviedo_C4189_1415,Oviedo,active_weeks,128,0.502328431372549,0.21666666666666667,f50
oviedo_C4189_1415,Oviedo,weeks_since_active,128,0.5037990196078431,0.21666666666666667,f50
oviedo_C4213_1415,Oviedo,cum_active_days,140,0.7222222222222222,0.3559322033898305,f50
oviedo_C4213_1415,Oviedo,cum_clicks,140,0.7077840552416823,0.3728813559322034,f50
oviedo_C4213_1415,Oviedo,active_weeks,140,0.71939736346516,0.3559322033898305,f50
oviedo_C4213_1415,Oviedo,weeks_since_active,140,0.6781753504917346,0.3389830508474576,f50
oviedo_C836_1415,Oviedo,cum_active_days,87,0.6419133192389008,0.2727272727272727,f50
oviedo_C836_1415,Oviedo,cum_clicks,87,0.6321353065539113,0.25,f50
oviedo_C836_1415,Oviedo,active_weeks,87,0.6292283298097252,0.3181818181818182,f50
oviedo_C836_1415,Oviedo,weeks_since_active,87,0.7066596194503172,0.3409090909090909,f50
