regime,level,group,students,students_shown,mean_cross_jaccard_top3,no_gate_cross_tau,coverage,coverage_ci_low,coverage_ci_high,coverage_n_boot,mean_cross_tau,mean_cross_tau_ci_low,mean_cross_tau_ci_high,mean_cross_tau_n_boot,lift,lift_ci_low,lift_ci_high,lift_n_boot,efficiency,efficiency_ci_low,efficiency_ci_high,efficiency_n_boot
cohort_calibrated,0.5552842105263158,OULAD,6829,3806,0.579143457698371,0.4246469886827187,0.55732903792649,0.5569990631891856,0.5576923854992717,1000,0.4812001101018442,0.423314153065981,0.5314871491208784,1000,0.056553121419125496,0.04054177658523075,0.07368710680538199,1000,0.36929645238251,0.2696191576647014,0.45972109852591997,1000
cohort_calibrated,0.5552842105263158,Oviedo,1271,715,0.5591608391608391,0.39707017346671164,0.5625491738788355,0.5601277131773345,0.5660385401084141,1000,0.42486846486846486,0.28417425535493473,0.5266279498510422,1000,0.027798291401753217,0.0022496643209540187,0.049133713611420576,1000,0.23083361529175367,0.02009390390404705,0.3853371243052614,1000
cohort_calibrated,0.5552842105263158,UKZN,2421,1354,0.5141063515509602,0.3611061938199485,0.5592730276745147,0.558104660466672,0.5613373643382876,1000,0.3852148835900683,0.30030045488379264,0.4752141536332032,1000,0.024108689770119762,0.007847608228598153,0.03995258975372503,1000,0.18376679977747948,0.06421132920202874,0.31153188710540647,1000
cohort_calibrated,0.5552842105263158,Zambia,40,23,0.5347826086956522,0.39666666666666667,0.575,0.5555555555555556,0.5909090909090909,1000,0.432712215320911,0.33714285714285713,0.5062271062271063,1000,0.03604554865424431,0.017049617049617105,0.05354497354497356,1000,0.36722210504113056,0.21297836938436024,0.4676524953789279,1000
cohort_calibrated,0.5552842105263158,ALL,11875,6631,0.5523209169054442,0.40386005012531334,0.5584,0.5579627872355417,0.5588968570844084,1000,0.44711348572003073,0.40326478293813134,0.48479967016683534,1000,0.04325343559471739,0.03226306459322573,0.054179616405989284,1000,0.30824564315124336,0.2361995534534493,0.37454885902284507,1000
oracle,0.5552842105263158,KU Leuven,1314,733,0.5314597544338335,0.3813872580995869,0.5578386605783866,0.5566939890710383,0.5592417061611374,1000,0.4931202494640421,0.4437553451169611,0.5508448352268149,1000,0.11173299136445519,0.09262277463418822,0.12791408123351644,1000,1.0,1.0,1.0,1000
oracle,0.5552842105263158,OULAD,6829,3806,0.6444403573305307,0.4246469886827187,0.55732903792649,0.5569990631891856,0.5576923854992717,1000,0.5777844506168206,0.5290833149592508,0.621610795693338,1000,0.15313746193410188,0.1423570968217295,0.1661755239426978,1000,1.0,1.0,1.0,1000
oracle,0.5552842105263158,Oviedo,1271,715,0.6224335664335665,0.39707017346671164,0.5625491738788355,0.5601277131773345,0.5660385401084141,1000,0.5174958374958375,0.39709021497254154,0.6047395376392398,1000,0.12042566402912586,0.10546740299902223,0.13466807239115833,1000,1.0,1.0,1.0,1000
oracle,0.5552842105263158,UKZN,2421,1354,0.5861004431314624,0.3611061938199485,0.5592730276745147,0.558104660466672,0.5613373643382876,1000,0.49229795315467395,0.41409384571897967,0.5723336852497273,1000,0.13119175933472543,0.11652046713383662,0.14649429382364615,1000,1.0,1.0,1.0,1000
oracle,0.5552842105263158,Zambia,40,23,0.571304347826087,0.39666666666666667,0.575,0.5555555555555556,0.5909090909090909,1000,0.494824016563147,0.3980952380952381,0.5692307692307692,1000,0.09815734989648034,0.08005328005328,0.11449735449735454,1000,1.0,1.0,1.0,1000
oracle,0.5552842105263158,ALL,11875,6631,0.6174121550294073,0.40386005012531334,0.5584,0.5579627872355417,0.5588968570844084,1000,0.5441813703312723,0.5057377069140514,0.577197433150599,1000,0.140321320205959,0.1326425478524358,0.14892395434594277,1000,1.0,1.0,1.0,1000
calibrated_minus_global,,KU Leuven,,,,,-0.017503805175038023,-0.08213757770746426,0.04934470887997399,1000,0.008351868866388446,-0.0030408004640619254,0.018834781067718902,1000,0.008351868866388446,-0.0030408004640619254,0.018834781067718902,1000,0.0679752256026861,-0.04258859190274178,0.1698810046431624,1000
calibrated_minus_global,,OULAD,,,,,-0.033533460243080904,-0.10093656837462292,0.0330278430680151,1000,-0.010971955750519069,-0.03037066721518053,0.0056757914681418815,1000,-0.010971955750519069,-0.03037066721518053,0.0056757914681418815,1000,-0.10504632500431704,-0.20138664579205706,-0.020598002356593002,1000
calibrated_minus_global,,Oviedo,,,,,-0.007867820613690069,-0.11571296333293368,0.10783492362489304,1000,-0.047157807709531874,-0.11181716723121923,0.00365816248802183,1000,-0.047157807709531874,-0.11181716723121923,0.00365816248802183,1000,-0.40708522725334645,-0.8535333630503424,-0.017124531146831084,1000
calibrated_minus_global,,UKZN,,,,,0.11689384551838089,0.003798754590329209,0.21802163947446468,1000,-0.03385941279515248,-0.07943614930933439,0.00045868290846094164,1000,-0.03385941279515248,-0.07943614930933439,0.00045868290846094164,1000,-0.18004656977051722,-0.4102585344708418,0.017432035663531926,1000
calibrated_minus_global,,Zambia,,,,,0.39999999999999997,0.31818181818181823,0.5,1000,-0.028512274475007426,-0.11047619047619045,0.04273504273504286,1000,-0.028512274475007426,-0.11047619047619045,0.04273504273504286,1000,-0.01792399885497331,-0.01792399885497331,0.4209222946180057,1000
calibrated_minus_global,,ALL,,,,,0.003115789473684183,-0.045600757916424435,0.05220304392064182,1000,-0.02017134753386529,-0.037563051378027255,-0.0066040691973158145,1000,-0.02017134753386529,-0.037563051378027255,-0.0066040691973158145,1000,-0.14375112423584996,-0.24486082545263943,-0.05940499032412785,1000
